,w475959205,w475960231,w477684043,w526337678,w533804140,w541438316,w541914139,w574606561,w592870302,w633724575,w246792829,w469681591,w471892367,w482824940,w506294760,w533818162,w534573301,w592487869,w592781545,w1083279101,w538115135,w539744154,w1086210743,w1086210744,w541965088,w541965085,w534572399,w534572395,w534565230,w535349143
6001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6005,43.0966,54.96209999999999,46.5009,51.1735,55.5996,52.707800000000006,57.9188,48.3693,48.9921,57.0949,44.386,43.5637,67.55109999999999,43.1193,41.0482,57.0754,50.0836,46.1214,45.763,43.7405,52.5764,49.8598,42.58409999999999,52.7548,60.6338,42.25,53.2916,53.8479,55.9142,53.5966
6006,211.3639,323.1473,224.8826,243.7717,243.095,239.5137,307.2864,225.6242,225.8714,297.2254,204.5752,211.5493,323.2771,216.2399,188.6494,326.4196,243.3391,210.131,183.2203,199.452,261.363,228.6493,201.42650000000003,266.3008,322.96500000000003,196.4269,298.1493,300.8036,277.28880000000004,230.1325
6007,360.1625,565.8774999999999,377.135,401.1875,381.885,385.3775,518.0600000000001,371.315,369.375,498.565,339.6,358.70750000000004,515.6324999999999,371.1225,316.90500000000003,564.8100000000001,404.5825,345.225,285.6725,330.58000000000004,435.425,372.1875,339.69750000000005,445.9,542.6949999999999,329.7075,515.9275,519.71,458.12000000000006,360.5475
6008,503.8474,692.4748,513.9766,528.6712,498.56200000000007,508.6942,635.8264,503.7022,500.27740000000006,617.2774000000001,479.4472,501.2788000000001,611.7076,515.2624,463.1824,686.6236000000001,534.6646000000001,481.444,419.9458,471.457,561.346,501.2758,483.586,571.9048,655.5160000000001,473.8834000000001,643.9617999999999,646.6726,577.6108000000002,480.727
6009,676.1400000000001,859.4266,678.891,683.5638,638.1104,657.0,787.6727999999999,662.463,656.9870000000001,768.7701999999999,645.1927999999999,672.0329999999999,735.6638,689.0138,635.3204000000001,847.3820000000001,693.1468,643.0076,574.2552000000001,637.7950000000001,716.9856000000001,655.8943999999999,654.4993999999999,728.4904000000001,803.0212,644.3636,808.7476,810.393,726.8580000000001,623.0384
6010,692.9716000000001,793.6727999999999,689.4304000000001,685.1536,648.6404,665.4628,742.3444000000001,675.8128,671.2736000000001,731.3328,670.8116,689.5672,693.4111999999999,701.3144,669.614,782.5244,693.0972,666.6716,622.4884,667.008,704.7076000000001,669.2036,679.6904,711.9155999999999,748.0812,673.6172,763.3068,763.5064000000001,705.9052,641.9684
6011,623.7787000000001,661.0535,619.4368,613.7479,593.3094,603.4021,634.912,611.6415999999999,609.0432,630.4603999999999,612.4824000000001,621.8299,604.5860999999999,627.6285,614.5746,654.2088000000001,618.2951,609.1866,588.9870999999999,611.231,621.7006,607.3953,618.0279,624.9008,635.4182000000001,615.4773,648.3005,647.9518,619.6084000000001,591.8049
6012,488.9264,492.004,487.2796,485.0648,480.4348,482.9112,486.81000000000006,485.4652,484.8604,486.2828,486.6788,488.4728,479.1152,489.568,487.9292,490.2836,486.1232,485.6572,482.3552,486.642,486.0252,484.3496,488.0968,486.5156,486.1644,487.7576,490.3080000000001,490.0996,484.7748,480.7208
6013,262.3723,259.534,264.41470000000004,267.1666,272.6326,269.68089999999995,265.558,266.5639,267.2803,266.1091,264.9796,262.90959999999995,274.7644,261.649,263.3884,261.5902,265.9129,266.2264,269.9359,264.9865,266.1574,267.9037,263.2816,265.6132,266.4328,263.6467,261.3595,261.6247,267.7486,272.2021
6014,424.7823,389.3187999999999,416.7527,405.693,397.3638,403.2709,385.5364,413.1179,411.9063,388.2647,423.118,423.8736,365.3908,424.1754,431.2996,384.9262,407.8133,419.1792,422.9715,424.9365,400.9942,409.9369,426.9048,400.0844,378.5664,428.1175,395.3823,394.0187,392.8126,402.6673
6015,248.7253,220.4104,245.1657,240.1978,240.0602,241.1399,224.1092,244.8549,244.7513,226.6409,250.3068,248.6476,219.5136,247.5242,254.454,219.4602,240.3791,248.8208,255.4657,251.6115,235.7738,244.0083,251.20520000000005,234.5468,220.0656,252.4581,226.6749,225.9837,231.6266,243.3867
6016,108.4971,92.8935,107.2944,105.5847,107.2422,106.8693,96.72,107.8128,107.9856,98.2092,110.1432,108.6267,97.2453,107.6445,111.7938,93.0504,105.2823,109.7658,114.3903,110.823,102.9678,107.7969,110.0727,102.1584,94.8966,110.8389,96.7245,96.4494,101.3172,108.8337
6017,12.4241,12.2391,12.6434,12.9395,13.4926,13.1903,12.8348,12.8618,12.9346,12.8814,12.682,12.4787,13.782099999999998,12.3553,12.5062,12.4504,12.8121,12.8134,13.1645,12.678,12.8534,13.0003,12.5071,12.8028,12.9378,12.5395,12.4011,12.4304,13.0292,13.4371
6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6029,33.2235,39.0309,34.953,37.3257,39.6366,38.1405,40.6272,35.925000000000004,36.249,40.23179999999999,33.919200000000004,33.4665,45.5967,33.2187,32.232600000000005,40.122,36.7587,34.8054,34.7103,33.599999999999994,37.9974,36.6921,32.990100000000005,38.0736,41.9898,32.8329,38.2449,38.526,39.684000000000005,38.6361
6030,183.3605,247.9213,191.41000000000005,202.6469,202.80820000000003,200.4315,239.3304,192.058,192.274,233.5496,179.6864,183.5225,249.5399,186.1159,170.2862,250.028,202.2689,183.0358,167.8001,176.71499999999995,212.7498,193.9487,177.6877,215.5592,248.5146,174.8243,233.6043,235.171,222.15000000000003,195.2447
6031,340.37140000000005,489.9645,352.50210000000004,369.7063,355.1868,357.9962,454.694,348.07770000000005,346.60290000000003,440.4913,325.2028,339.2653,452.0767,348.3945,308.87620000000004,488.9986,372.2872,329.1702,285.5962,318.6545,394.6532,348.5866,325.4313,402.3076,472.4954,318.1456,453.536,456.2571,410.9798,339.7378
6032,509.2026,700.6143,519.1319,533.5701,502.2184,512.9458,642.3064,508.3883,504.8071,623.4403,484.0856,506.5167,616.4236999999999,520.8738999999999,467.873,694.3634,539.8371999999999,485.9086,423.0594,475.9955,566.8096,505.7186,488.5459,577.5856000000001,662.1002,478.6652,651.2108,653.9129,583.0222,484.2314
6033,614.1629,751.1103999999999,616.4321,620.213,586.7394,600.5807,698.0012,604.3516999999999,600.3249000000001,683.9041,591.2579999999999,611.1428000000001,660.0023999999999,623.7282,583.7028,742.3026000000001,627.2599,589.7496,538.6505,585.7195,645.1346000000001,599.5707,598.0524,653.6932,709.5832,590.5005000000001,713.3509,714.6101000000001,652.6898,575.4099
6034,728.954,843.7920999999999,724.3295,718.6583,675.6804000000001,695.612,783.8768,708.2675,702.9135000000001,771.2466999999999,703.0848,724.9385,725.7122999999999,738.6152999999999,702.2094,830.5530000000001,728.0278000000001,698.0226,646.8932,698.7775,741.0956000000001,700.3824000000001,713.6469,749.4184,790.1062,706.6626,808.8706,809.0165,741.9710000000001,668.2583999999999
6035,683.9442,733.6090999999999,677.0423000000001,667.9497,638.1668,653.0386,696.1468000000001,665.6411,661.8407,690.0770999999999,667.7531999999999,681.0939000000001,651.2408999999999,689.3543,671.475,723.4878,674.6004,662.7121999999999,634.3818,666.1434999999999,678.8092,659.3202,675.9743000000001,683.2692,696.2254,672.4644,716.0596,715.4392999999999,675.0874,636.5178
6036,731.5335000000001,750.0486,717.4025,698.3568,660.8554,681.1405,708.8488000000001,702.6485,697.7305000000001,705.1537000000001,713.7008,727.845,645.5377999999998,736.4548,724.7564,735.9110000000001,706.9633,705.0976,679.8747,713.6975,705.1306000000001,693.4289,725.3794,708.8224,702.7112,722.9171,737.7371,735.8945000000001,694.075,663.9209000000001
6037,612.0864,590.0431,598.7181,580.4961,556.1852,570.5412,567.9528,588.8457,585.5549000000001,568.6105,602.5015999999999,609.6183,521.6764999999999,613.8143,614.5946,579.8006,586.255,595.1798,586.9104,604.0645,579.5508,581.894,611.0987,580.4559999999999,559.1506,611.0162,589.6306,587.6151,567.4578,562.1492
6038,590.78,513.4468999999999,569.0715,539.2666999999999,511.5136,529.75,495.3052,557.3295,553.4155000000001,500.7343,582.8652,587.8444999999999,434.4567,590.5117,604.2186,500.103,546.1161999999999,571.8334,574.7768000000001,587.0475,530.0104000000001,547.8996,594.2521,528.7636,477.8657999999999,596.4774,524.5734,521.0145,508.657,524.4156
6039,442.5123,324.6051,420.7632,390.6939,374.301,387.6309,323.68680000000006,413.1744000000001,410.6448,333.3708,442.0284,440.6151,276.6417,439.2513,465.0918,314.4372,395.1207,431.811,450.6951,447.819,373.905,405.5361,450.9315,370.0116,303.153,455.4573,347.2341,343.39020000000005,350.8416,390.3585000000001
6040,253.0798,120.99989999999998,235.3387,210.6253,207.3872,213.8734,135.5752,232.8559,232.02830000000003,147.2439,259.2968,252.4591,109.55809999999998,247.7627,279.593,115.5482,212.0736,251.7038,281.2582,265.4415,190.2568,228.2318,264.3347,184.7328,116.1066,270.0656,149.6544,146.27169999999998,169.9606,223.2662
6041,10.6468,10.491999999999996,10.8352,11.0896,11.5636,11.3044,11.002,11.0224,11.0848,11.0416,10.8676,10.6936,11.8144,10.588,10.7164,10.6732,10.9804,10.9804,11.2804,10.864,11.0164,11.1412,10.7176,10.973200000000002,11.0908,10.7452,10.63,10.6552,11.1676,11.5156
6042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6053,37.2243,47.1344,39.8967,43.567800000000005,46.8742,44.6769,49.2012,41.3019,41.770300000000006,48.4919,38.1268,37.5756,56.5576,37.2862,35.482,48.7462,42.7481,39.4768,38.9607,37.596500000000006,44.7798,42.4453,36.7492,44.9588,51.3776,36.453100000000006,45.65390000000001,46.0947,47.42460000000001,45.2557
6054,190.7991,267.7475,199.9024,212.6307,211.7022,209.4953,256.35200000000003,200.22880000000004,200.3376,249.4012,185.9192,190.8807,266.5433,194.2065,175.1258,269.81840000000005,212.4403,189.6258,170.8443,182.403,224.7878,202.1909,183.9027,228.2224,267.0366,180.4409,250.4385,252.23740000000004,235.5812,202.8437
6055,353.9818,534.3298,368.0532,388.045,369.2768,373.3694,490.5044000000001,362.2164,360.27080000000007,473.3132,335.13,352.5226,485.1198,363.7934,315.90959999999995,532.6692,391.4498,339.5912,286.357,327.264,418.2512,362.5014,335.81780000000003,427.5764,511.6704,326.979,490.1358,493.3392,437.4716,350.8278
6056,545.3084,785.3426999999999,557.2321000000001,574.6229000000001,534.1016000000001,548.2272,710.9796,543.2797,538.6289,687.2556999999999,513.2724000000001,541.8203000000001,676.3953,560.0771,493.383,777.0306,582.7618,515.2514,435.7676,503.1545,616.4304000000001,539.6184000000001,519.2591,630.0364,735.5198,506.8158,723.1262,726.4411,636.3198000000001,511.7136
6057,718.4994999999999,933.3476,720.9615,725.4058,670.3834,693.4984999999999,847.4408,701.0115000000001,694.3615000000001,825.1886999999999,681.4448,713.512,783.4028,733.7817999999999,670.5104,918.545,737.0433,678.4396,596.8806999999999,672.8125,764.7625999999999,692.8589,692.9224,778.3824,865.0251999999999,680.9651,873.5611000000001,875.3835,775.6970000000001,652.9589
6058,853.6615999999999,1026.4025,846.0199,836.5607,770.3472,801.2028,934.662,821.2363,812.9751000000001,915.5787,814.0491999999999,847.4657,844.4082999999999,868.3664999999999,813.3058,1005.8734,851.0178,806.0357999999999,728.2567999999999,807.6054999999999,870.4728,808.9684000000001,830.4476999999999,883.1124,943.6666,819.8734,973.531,973.6549,871.2162000000001,759.4012
6059,870.8328,966.9189,855.3307,834.8283000000001,772.2992000000002,803.8124,889.3772000000001,831.3199,823.3163000000002,877.3679,837.3148,864.8301,793.8391,881.8396999999999,846.313,945.4102,848.8345999999999,826.3118,768.7752,834.3115,856.3448000000001,817.8148000000001,854.8217,865.3507999999999,888.3825999999999,847.8166,931.8934,930.3937,847.3466000000001,769.7932000000001
6060,870.412,900.2713,847.6535000000001,816.9799,756.5712000000001,789.2459999999999,833.9004000000001,823.8875,815.9655,827.9451,841.6844,864.4705,731.9218999999999,878.3409,859.4882,877.499,830.8434,827.8278,787.1895999999999,841.6775,827.8968000000001,809.0372,860.4957,833.8452,824.0186,856.5278000000001,880.4318000000001,877.4645,810.0930000000001,761.5052000000001
6061,813.4665,773.2074999999999,785.031,746.3054999999999,692.7230000000001,724.0695000000001,723.39,763.347,756.119,724.093,791.858,808.0455,622.6745000000001,817.6324999999999,817.307,750.896,758.9545,776.1469999999999,755.9445,794.92,745.527,748.2635,810.5554999999999,747.886,705.169,810.0035,770.4475,766.206,720.0780000000002,704.8955000000001
6062,685.1392000000001,579.5342999999999,654.4793,612.4033,572.1856,598.3836,552.3684000000001,637.5220999999999,631.8697,559.6564999999999,673.2947999999999,680.8999000000001,465.1845,685.0279,703.3038,560.4018000000001,622.2950000000001,657.6394,660.3712,679.0585,600.0024,624.0419999999999,689.6011000000001,598.4780000000001,528.0118,692.5386,594.2218,589.2203,569.9934000000001,590.1276
6063,502.9886,349.5838999999999,473.97190000000006,433.8749,410.9028,429.1638,346.6932,463.44430000000006,459.9351,359.2035,501.6244,500.3567,282.58449999999993,498.9267,532.2334000000001,335.7094,440.016,487.9122,511.5686,509.1955,412.2012,453.079,513.7443000000001,407.262,319.5934,519.5608,378.6664,373.5649,381.5922000000001,432.0238
6064,272.55670000000003,118.5458,251.4493,222.0628,217.3266,225.4261,134.5504,248.1721,247.0797,148.1045,279.3768,271.7374,102.519,266.4624,303.39480000000003,111.8118,223.9745,270.27840000000003,304.2067,286.5635,198.4114,242.5305,285.5646,192.044,111.6248,292.2051,151.74829999999997,147.7453,174.3934,235.97610000000003
6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
