,full_id,osm_id,osm_type,Area,S_coeff,W_coeff,E_coeff,Chosen_Production,Chosen_Consumption
5639,w633724596,633724596,way,7.336162615850327,0.52,0.05,0.43,1.0,1.0
5641,w633724598,633724598,way,18.32058429979124,0.29,0.48,0.23,1.0,1.0
5643,w633724600,633724600,way,15.139356540973845,0.5,0.44,0.06,1.0,1.0
5648,w633724606,633724606,way,79.87685796364357,0.69,0.07,0.24,1.0,1.0
5655,w633724614,633724614,way,6.113952315806197,0.59,0.24,0.17,1.0,1.0
5656,w633724615,633724615,way,3.716911703615217,0.42,0.42,0.16,1.0,1.0
5657,w633724616,633724616,way,10.2186063693563,0.36,0.45,0.19,1.0,1.0
5660,w633724619,633724619,way,12.290755635965928,0.45,0.44,0.11,1.0,1.0
5669,w633724628,633724628,way,16.893383031701735,0.42,0.16,0.42,1.0,1.0
5670,w633724629,633724629,way,14.650085645544785,0.38,0.23,0.39,1.0,1.0
5676,w633724635,633724635,way,16.165278319729243,0.09,0.35,0.56,1.0,1.0
5678,w633724637,633724637,way,16.828598150291164,0.03,0.54,0.43,1.0,1.0
5681,w633724641,633724641,way,19.577604386861942,0.44,0.3,0.26,1.0,1.0
5684,w633724645,633724645,way,3.8068369867671983,0.36,0.22,0.42,1.0,1.0
5689,w633724650,633724650,way,4.020530401569218,0.39,0.14,0.47,1.0,1.0
5692,w633724653,633724653,way,16.198154229698783,0.45,0.53,0.02,1.0,1.0
5697,w633724660,633724660,way,14.244938402096611,0.31,0.32,0.37,1.0,1.0
5698,w633724661,633724661,way,16.84213528969039,0.38,0.42,0.2,1.0,1.0
5702,w633724665,633724665,way,13.104917876976335,0.12,0.4,0.48,1.0,1.0
5703,w633724666,633724666,way,11.749270059997013,0.62,0.35,0.03,1.0,1.0
5704,w633724667,633724667,way,11.339288123906258,0.22,0.65,0.13,1.0,1.0
5705,w633724668,633724668,way,6.759867252854835,0.13,0.49,0.38,1.0,1.0
5707,w633724670,633724670,way,7.558558477408989,0.61,0.34,0.05,1.0,1.0
5709,w633724673,633724673,way,7.0963618607783765,0.13,0.73,0.14,1.0,1.0
5710,w633724675,633724675,way,7.98304449142748,0.13,0.32,0.55,1.0,1.0
5711,w633724678,633724678,way,11.095619614720244,0.22,0.04,0.74,1.0,1.0
5713,w633724682,633724682,way,19.837710851032725,0.09,0.68,0.23,1.0,1.0
5716,w633724690,633724690,way,16.056014266006944,0.43,0.29,0.28,1.0,1.0
5722,w633724715,633724715,way,31.09384226148661,0.51,0.01,0.48,1.0,1.0
5723,w633724717,633724717,way,37.62744589866872,0.41,0.2,0.39,1.0,1.0
5725,w633724721,633724721,way,29.91321031816867,0.03,0.17,0.8,1.0,1.0
5728,w633724727,633724727,way,5.18762520548794,0.03,0.68,0.29,1.0,1.0
5730,w633724729,633724729,way,26.464140586952364,0.1,0.47,0.43,1.0,1.0
5732,w633724731,633724731,way,10.16155699617386,0.61,0.16,0.23,1.0,1.0
5734,w633724733,633724733,way,12.753919191125055,0.39,0.41,0.2,1.0,1.0
5736,w633724735,633724735,way,12.02678141768108,0.37,0.53,0.0999999999999999,1.0,1.0
5739,w633724738,633724738,way,8.350481132263532,0.12,0.87,0.01,1.0,1.0
5741,w633724740,633724740,way,9.476964517984586,0.34,0.3,0.36,1.0,1.0
5742,w633724741,633724741,way,3.545763584067899,0.37,0.41,0.22,1.0,1.0
5745,w633724745,633724745,way,6.643834629432923,0.3,0.47,0.23,1.0,1.0
5747,w633724747,633724747,way,8.473282325385053,0.29,0.4,0.31,1.0,1.0
5748,w633724748,633724748,way,4.770874699697576,0.77,0.13,0.1,1.0,1.0
5752,w633724752,633724752,way,14.221731877412232,0.21,0.36,0.43,1.0,1.0
5756,w633724756,633724756,way,9.156907865045817,0.13,0.28,0.59,1.0,1.0
5757,w633724757,633724757,way,12.152483426388152,0.3,0.15,0.55,1.0,1.0
5761,w633724761,633724761,way,13.166801942801357,0.29,0.38,0.33,1.0,1.0
5763,w633724763,633724763,way,8.069102020465397,0.41,0.22,0.37,1.0,1.0
5764,w633724764,633724764,way,4.419876013846295,0.17,0.27,0.56,1.0,1.0
5765,w633724765,633724765,way,4.310611960123995,0.55,0.33,0.12,1.0,1.0
5772,w633724772,633724772,way,32.19518524546625,0.25,0.27,0.48,1.0,1.0
5775,w633724775,633724775,way,22.68244400192658,0.13,0.37,0.5,1.0,1.0
5777,w633724777,633724777,way,21.44282880836916,0.0,0.2799999999999999,0.72,1.0,1.0
5782,w633724785,633724785,way,16.176881582071434,0.04,0.34,0.62,1.0,1.0
5783,w633724786,633724786,way,16.489202726782075,0.35,0.03,0.62,1.0,1.0
5787,w633724790,633724790,way,9.117263385376662,0.29,0.41,0.3,1.0,1.0
5792,w633724796,633724796,way,8.481984772141697,0.62,0.03,0.35,1.0,1.0
5793,w633724797,633724797,way,8.038159987552888,0.86,0.02,0.12,1.0,1.0
5796,w639970879,639970879,way,21.28038313557849,0.54,0.43,0.03,1.0,1.0
5803,w639970891,639970891,way,17.543165722864437,0.17,0.65,0.18,1.0,1.0
5805,w639970895,639970895,way,14.536953837708424,0.23,0.14,0.63,1.0,1.0
5807,w639970898,639970898,way,19.977916937667537,0.28,0.33,0.39,1.0,1.0
5809,w639970900,639970900,way,9.494369411497871,0.28,0.4,0.32,1.0,1.0
5817,w639970908,639970908,way,37.99198172391923,0.19,0.48,0.33,1.0,1.0
5818,w639970909,639970909,way,23.770249846507,0.38,0.05,0.57,1.0,1.0
5819,w639970910,639970910,way,34.03043457258948,0.14,0.49,0.37,1.0,1.0
5821,w639970912,639970912,way,7.072188397565479,0.61,0.03,0.36,1.0,1.0
5825,w639970920,639970920,way,3.8474484049648674,0.31,0.41,0.28,1.0,1.0
5828,w639970924,639970924,way,13.772105461652329,0.11,0.0,0.89,1.0,1.0
5830,w639970927,639970927,way,11.441783607928944,0.23,0.29,0.48,1.0,1.0
5832,w639970929,639970929,way,11.347023632134384,0.45,0.12,0.43,1.0,1.0
5833,w639970930,639970930,way,10.963149036313562,0.43,0.39,0.18,1.0,1.0
5838,w639970937,639970937,way,22.800410502405523,0.31,0.35,0.34,1.0,1.0
5840,w639970939,639970939,way,20.4855596651384,0.04,0.36,0.6,1.0,1.0
5841,w639970941,639970941,way,17.46774451764019,0.72,0.05,0.23,1.0,1.0
5844,w639970946,639970946,way,27.71535904285197,0.46,0.21,0.33,1.0,1.0
5848,w639970951,639970951,way,27.48329379600815,0.3,0.28,0.42,1.0,1.0
5849,w639970953,639970953,way,23.023773302492703,0.45,0.21,0.34,1.0,1.0
5851,w639970956,639970956,way,19.03031717972193,0.2299999999999999,0.37,0.4,1.0,1.0
5853,w639970959,639970959,way,5.8499780975213485,0.56,0.21,0.23,1.0,1.0
5856,w639970963,639970963,way,13.411437390515884,0.1,0.47,0.43,1.0,1.0
5857,w639970964,639970964,way,18.005362339495047,0.16,0.51,0.33,1.0,1.0
5858,w639970966,639970966,way,17.81680932643444,0.77,0.2,0.03,1.0,1.0
5863,w639970971,639970971,way,12.617580858604311,0.22,0.36,0.42,1.0,1.0
5866,w639970979,639970979,way,9.16947806591652,0.1399999999999999,0.82,0.04,1.0,1.0
5873,w639970997,639970997,way,15.191571221513708,0.03,0.05,0.92,1.0,1.0
5878,w640498540,640498540,way,32.634175337412486,0.24,0.53,0.23,1.0,1.0
5883,w640498584,640498584,way,17.478380841453866,0.35,0.23,0.42,1.0,1.0
5886,w640498587,640498587,way,10.220540246413332,0.37,0.41,0.22,1.0,1.0
5891,w640498604,640498604,way,33.07413236788723,0.4,0.28,0.32,1.0,1.0
5897,w642900972,642900972,way,22.95318678991104,0.05,0.48,0.47,1.0,1.0
5899,w642900979,642900979,way,68.42540497042945,0.15,0.24,0.61,1.0,1.0
5904,w645342722,645342722,way,33.229809470978296,0.42,0.32,0.26,1.0,1.0
5907,w645342750,645342750,way,5.438062284373565,0.32,0.38,0.3,1.0,1.0
5908,w645342752,645342752,way,3.722713334786313,0.26,0.36,0.38,1.0,1.0
5910,w645342755,645342755,way,9.009933208711391,0.03,0.94,0.03,1.0,1.0
5917,w645342773,645342773,way,5.745548736441629,0.72,0.1,0.18,1.0,1.0
5925,w781512932,781512932,way,32.12459873288459,0.07,0.46,0.47,1.0,1.0
5927,w781512934,781512934,way,20.26606461916528,0.39,0.53,0.08,1.0,1.0
5929,w781512936,781512936,way,119.94388976975796,0.18,0.43,0.39,1.0,1.0
5930,w781512937,781512937,way,17.318835984248743,0.3,0.21,0.49,1.0,1.0
5931,w781512938,781512938,way,71.34459238801905,0.01,0.7,0.29,1.0,1.0
5939,w781512946,781512946,way,151.97276158831949,0.27,0.35,0.38,1.0,1.0
5953,w784598628,784598628,way,30.77475254707636,0.22,0.49,0.29,1.0,1.0
5955,w784598630,784598630,way,40.36581581142582,0.19,0.35,0.46,1.0,1.0
5960,w800747450,800747450,way,6.359554702049241,0.35,0.63,0.02,1.0,1.0
5962,w800747453,800747453,way,6.583884440664937,0.19,0.45,0.36,1.0,1.0
5968,w800747459,800747459,way,6.873965999219714,0.47,0.37,0.16,1.0,1.0
5970,w800747461,800747461,way,22.88356721585789,0.36,0.46,0.18,1.0,1.0
5976,w800747467,800747467,way,27.267666504149098,0.3,0.15,0.55,1.0,1.0
5980,w800747472,800747472,way,5.981481737399514,0.29,0.09,0.62,1.0,1.0
5982,w800747478,800747478,way,6.869131306577135,0.25,0.67,0.08,1.0,1.0
5986,w800747488,800747488,way,7.007403516154912,0.21,0.26,0.53,1.0,1.0
5988,w800747490,800747490,way,6.536504452767655,0.05,0.42,0.53,1.0,1.0
5991,w800747497,800747497,way,25.761176276721287,0.38,0.41,0.21,1.0,1.0
5995,w800747502,800747502,way,21.90986011764236,0.24,0.29,0.47,1.0,1.0
5996,w800747503,800747503,way,6.010489893254992,0.32,0.34,0.34,1.0,1.0
5998,w800747505,800747505,way,7.612707035005881,0.1,0.42,0.48,1.0,1.0
5999,w800747506,800747506,way,4.54461108402485,0.48,0.4599999999999999,0.06,1.0,1.0
6002,w800747509,800747509,way,4.770874699697576,0.27,0.43,0.3,1.0,1.0
6003,w800747510,800747510,way,12.885422831003222,0.53,0.23,0.24,1.0,1.0
6005,w800750660,800750660,way,12.488978034311693,0.34,0.64,0.02,1.0,1.0
6010,w800750665,800750665,way,5.606309588335336,0.33,0.52,0.15,1.0,1.0
6011,w800750666,800750666,way,6.362455517634789,0.68,0.31,0.01,1.0,1.0
6014,w800750670,800750670,way,13.1938762215998,0.21,0.35,0.44,1.0,1.0
6016,w800750672,800750672,way,11.574254186335628,0.69,0.15,0.16,1.0,1.0
6020,w800750676,800750676,way,15.106480631004302,0.42,0.09,0.49,1.0,1.0
6026,w839482150,839482150,way,32.92135608038171,0.57,0.25,0.18,1.0,1.0
6033,w839482157,839482157,way,8.523563128867883,0.51,0.08,0.41,1.0,1.0
6034,w839482158,839482158,way,4.216818922857951,0.3,0.32,0.38,1.0,1.0
6036,w839482160,839482160,way,23.41538340654165,0.52,0.18,0.3,1.0,1.0
6037,w839482161,839482161,way,13.302173336793585,0.58,0.3,0.12,1.0,1.0
6039,w839482163,839482163,way,21.200127237711666,0.48,0.08,0.44,1.0,1.0
6040,w839482164,839482164,way,10.030053356295696,0.02,0.41,0.57,1.0,1.0
6041,w839482165,839482165,way,29.612492435800217,0.64,0.09,0.27,1.0,1.0
6043,w874421688,874421688,way,23.166880204713056,0.01,0.67,0.32,1.0,1.0
6045,w874421690,874421690,way,16.08212160627687,0.31,0.56,0.13,1.0,1.0
6046,w874421691,874421691,way,18.31284879156311,0.42,0.21,0.37,1.0,1.0
6047,w874421692,874421692,way,9.331923738707196,0.01,0.61,0.38,1.0,1.0
6048,w874421693,874421693,way,5.430326776145437,0.39,0.36,0.25,1.0,1.0
6049,w874421694,874421694,way,6.9522880200295045,0.46,0.44,0.1,1.0,1.0
6054,w877685633,877685633,way,14.156946996001665,0.43,0.44,0.13,1.0,1.0
6055,w877685634,877685634,way,15.676974362828698,0.31,0.18,0.51,1.0,1.0
6071,w878030043,878030043,way,14.738077051639737,0.0699999999999999,0.42,0.51,1.0,1.0
6081,w878030053,878030053,way,12.820637949592657,0.46,0.09,0.45,1.0,1.0
6083,w878037697,878037697,way,28.88438772382773,0.19,0.8,0.01,1.0,1.0
6086,w878037700,878037700,way,20.7408314366666,0.42,0.22,0.36,1.0,1.0
6095,w880811170,880811170,way,45.59501937363995,0.11,0.48,0.41,1.0,1.0
6096,w880811171,880811171,way,24.36781785712984,0.24,0.26,0.5,1.0,1.0
6099,w880811174,880811174,way,19.17245714341377,0.23,0.46,0.31,1.0,1.0
6108,w880811183,880811183,way,5.440963099959113,0.06,0.54,0.4,1.0,1.0
6109,w880811184,880811184,way,10.403291628302842,0.13,0.7,0.17,1.0,1.0
6113,w880811188,880811188,way,3.9248034872461415,0.44,0.36,0.2,1.0,1.0
6125,w881558037,881558037,way,29.18510560619617,0.28,0.05,0.67,1.0,1.0
6128,w881558049,881558049,way,3.373648525992064,0.27,0.42,0.31,1.0,1.0
6132,w881664941,881664941,way,8.992528315198106,0.35,0.33,0.32,1.0,1.0
6133,w881664942,881664942,way,16.931093634313854,0.3,0.35,0.35,1.0,1.0
6134,w881664943,881664943,way,22.538370161177703,0.19,0.59,0.22,1.0,1.0
6136,w881755773,881755773,way,11.698989256514182,0.42,0.39,0.19,1.0,1.0
6139,w881755776,881755776,way,8.377555411061978,0.35,0.24,0.41,1.0,1.0
6140,w881755777,881755777,way,14.4992432350963,0.28,0.45,0.27,1.0,1.0
6142,w881755779,881755779,way,14.363871841104071,0.38,0.41,0.21,1.0,1.0
6147,w881755784,881755784,way,18.49366629639559,0.35,0.27,0.38,1.0,1.0
6149,w881755786,881755786,way,18.25386554132364,0.33,0.5,0.17,1.0,1.0
6150,w881755787,881755787,way,15.583181325562654,0.27,0.38,0.35,1.0,1.0
6158,w881755795,881755795,way,11.781179031438036,0.24,0.2,0.56,1.0,1.0
6161,w881755799,881755799,way,28.31292705347481,0.12,0.22,0.66,1.0,1.0
6169,w881755809,881755809,way,25.56005306278997,0.26,0.47,0.27,1.0,1.0
6171,w881755812,881755812,way,29.52740184529081,0.23,0.53,0.24,1.0,1.0
6176,w881755817,881755817,way,21.133408479244068,0.43,0.44,0.13,1.0,1.0
6179,w881755820,881755820,way,35.51178439827588,0.56,0.23,0.21,1.0,1.0
6183,w881755824,881755824,way,43.77427412444446,0.14,0.48,0.38,1.0,1.0
6188,w881761426,881761426,way,17.96668479835441,0.08,0.42,0.5,1.0,1.0
6196,w881941842,881941842,way,97.80293134380032,0.73,0.14,0.13,1.0,1.0
6197,w881941843,881941843,way,18.895912724258213,0.35,0.3,0.35,1.0,1.0
6206,w881941852,881941852,way,27.871036145943037,0.1999999999999999,0.18,0.62,1.0,1.0
6208,w881941856,881941856,way,12.86221630631884,0.1999999999999999,0.4599999999999999,0.34,1.0,1.0
6212,w881941860,881941860,way,12.92796812625792,0.04,0.56,0.4,1.0,1.0
6214,w881941862,881941862,way,25.367632295615305,0.02,0.38,0.6,1.0,1.0
6219,w881941867,881941867,way,36.113220163012784,0.36,0.37,0.27,1.0,1.0
6220,w881941868,881941868,way,45.52443286105829,0.21,0.34,0.45,1.0,1.0
6231,w882061489,882061489,way,26.3326369470742,0.5,0.24,0.26,1.0,1.0
6236,w882061494,882061494,way,21.22526763945308,0.17,0.7,0.13,1.0,1.0
6237,w882061495,882061495,way,22.90387292495673,0.26,0.45,0.29,1.0,1.0
6239,w882061497,882061497,way,25.72733342822323,0.46,0.28,0.26,1.0,1.0
6248,w882997257,882997257,way,3.776861892383205,0.54,0.23,0.23,1.0,1.0
6254,w882997272,882997272,way,14.50214405068185,0.44,0.44,0.12,1.0,1.0
6257,w882997275,882997275,way,14.94113414262808,0.35,0.25,0.4,1.0,1.0
6258,w882997276,882997276,way,15.786238416550995,0.16,0.29,0.55,1.0,1.0
6261,w884174707,884174707,way,23.93559633488322,0.26,0.5,0.24,1.0,1.0
6262,w884174708,884174708,way,24.350412963616552,0.16,0.46,0.38,1.0,1.0
6269,w884174716,884174716,way,4.325116038051734,0.19,0.47,0.34,1.0,1.0
6273,w884174720,884174720,way,13.889105023602752,0.32,0.54,0.14,1.0,1.0
6277,w884174724,884174724,way,13.627064682374938,0.47,0.07,0.46,1.0,1.0
6282,w884174729,884174729,way,15.43910748481378,0.42,0.2,0.38,1.0,1.0
6284,w884174737,884174737,way,17.16509275821471,0.39,0.08,0.53,1.0,1.0
6285,w884174741,884174741,way,86.00241354179195,0.52,0.41,0.07,1.0,1.0
6286,w884174742,884174742,way,97.9789141559902,0.52,0.3,0.18,1.0,1.0
6293,w884182400,884182400,way,77.33380963364668,0.23,0.59,0.18,1.0,1.0
6296,w884182403,884182403,way,58.61194584452133,0.44,0.2,0.36,1.0,1.0
6297,w884182404,884182404,way,23.17364877441267,0.36,0.25,0.39,1.0,1.0
6298,w884182405,884182405,way,17.811007695263346,0.38,0.32,0.3,1.0,1.0
6300,w884182407,884182407,way,32.274474204804555,0.05,0.79,0.16,1.0,1.0
6307,w884182414,884182414,way,23.23263202465214,0.24,0.41,0.35,1.0,1.0
6315,w884182424,884182424,way,26.98628739235096,0.86,0.09,0.05,1.0,1.0
6322,w884182432,884182432,way,20.357923779374293,0.63,0.01,0.36,1.0,1.0
6324,w884182434,884182434,way,35.26811588908986,0.65,0.1699999999999999,0.18,1.0,1.0
6325,w884182435,884182435,way,15.041695749593735,0.06,0.75,0.19,1.0,1.0
6327,w884182437,884182437,way,91.06433673857282,0.2,0.42,0.38,1.0,1.0
6332,w884214048,884214048,way,28.44926538599556,0.32,0.39,0.29,1.0,1.0
6337,w884214053,884214053,way,19.59500928037523,0.33,0.42,0.25,1.0,1.0
6343,w884214059,884214059,way,28.115671593657563,0.35,0.22,0.43,1.0,1.0
6345,w884214061,884214061,way,13.127157463132203,0.17,0.39,0.44,1.0,1.0
6353,w884214069,884214069,way,20.250593602709028,0.56,0.0,0.44,1.0,1.0
6354,w884214070,884214070,way,11.4572546243852,0.22,0.74,0.04,1.0,1.0
6366,w884214083,884214083,way,9.323221291950553,0.41,0.39,0.2,1.0,1.0
6372,w884214089,884214089,way,15.617991112589229,0.2299999999999999,0.47,0.3,1.0,1.0
6378,w884214095,884214095,way,20.09201568403241,0.15,0.4,0.45,1.0,1.0
6381,w884214098,884214098,way,21.59560509587468,0.16,0.45,0.39,1.0,1.0
6385,w884374137,884374137,way,25.4217808532122,0.52,0.37,0.11,1.0,1.0
6397,w884374155,884374155,way,35.26714895056135,0.43,0.31,0.26,1.0,1.0
6398,w884374156,884374156,way,38.10221271617005,0.2,0.39,0.41,1.0,1.0
6405,w884374163,884374163,way,4.650974322161601,0.16,0.2,0.64,1.0,1.0
6407,w884374165,884374165,way,7.613673973534397,0.45,0.42,0.13,1.0,1.0
6410,w884441760,884441760,way,20.62383187471617,0.25,0.31,0.44,1.0,1.0
6412,w884441762,884441762,way,30.65485216954038,0.1699999999999999,0.47,0.36,1.0,1.0
6413,w884441763,884441763,way,32.88171160071256,0.43,0.55,0.02,1.0,1.0
6414,w884441764,884441764,way,20.191610352469556,0.44,0.32,0.24,1.0,1.0
6417,w884441767,884441767,way,13.134892971360332,0.42,0.1,0.48,1.0,1.0
6423,w884441773,884441773,way,15.902271039972913,0.38,0.24,0.38,1.0,1.0
6424,w884931993,884931993,way,16.755110822123957,0.06,0.48,0.46,1.0,1.0
6426,w884931995,884931995,way,12.223069938969813,0.31,0.43,0.26,1.0,1.0
6432,w884932001,884932001,way,12.73167960496919,0.42,0.2,0.38,1.0,1.0
6436,w884932005,884932005,way,28.79929713331832,0.29,0.63,0.08,1.0,1.0
6437,w884932006,884932006,way,19.809669633705767,0.81,0.08,0.11,1.0,1.0
6438,w884932008,884932008,way,37.86821359226919,0.37,0.31,0.32,1.0,1.0
6441,w884932011,884932011,way,19.40258851320056,0.08,0.45,0.47,1.0,1.0
6447,w884932017,884932017,way,20.64413758381501,0.3,0.1,0.6,1.0,1.0
6450,w884932020,884932020,way,27.08008042961701,0.24,0.23,0.53,1.0,1.0
6454,w884932024,884932024,way,24.14252117998563,0.42,0.24,0.34,1.0,1.0
6461,w884932031,884932031,way,21.211730500053857,0.42,0.34,0.24,1.0,1.0
6462,w884932032,884932032,way,21.659423038756728,0.27,0.64,0.09,1.0,1.0
6465,w885297875,885297875,way,30.71093460419431,0.23,0.36,0.41,1.0,1.0
6473,w885297883,885297883,way,40.559203517129006,0.06,0.42,0.52,1.0,1.0
6475,w885297885,885297885,way,34.32728470084387,0.34,0.02,0.64,1.0,1.0
6479,w885297889,885297889,way,31.020354933319403,0.71,0.21,0.08,1.0,1.0
6480,w885297890,885297890,way,20.078478544633192,0.23,0.24,0.53,1.0,1.0
6485,w885297895,885297895,way,29.00912279400628,0.48,0.5,0.02,1.0,1.0
6487,w885297897,885297897,way,12.619514735661342,0.21,0.43,0.36,1.0,1.0
6488,w885297898,885297898,way,12.107037315547904,0.47,0.24,0.29,1.0,1.0
6494,w885297904,885297904,way,11.266767734267562,0.66,0.34,0.0,1.0,1.0
6497,w885297907,885297907,way,11.706724764742308,0.34,0.05,0.61,1.0,1.0
6498,w885297908,885297908,way,8.127118332176353,0.45,0.37,0.18,1.0,1.0
6501,w885297911,885297911,way,20.609327796788435,0.47,0.46,0.07,1.0,1.0
6507,w885297917,885297917,way,13.689915686728474,0.48,0.21,0.31,1.0,1.0
6508,w885297918,885297918,way,17.815842387905928,0.05,0.37,0.58,1.0,1.0
6515,w886810397,886810397,way,11.268701611324596,0.45,0.19,0.36,1.0,1.0
6517,w886810399,886810399,way,4.967163220986309,0.48,0.13,0.39,1.0,1.0
6520,w886810402,886810402,way,18.639674014201496,0.55,0.12,0.33,1.0,1.0
6522,w886810404,886810404,way,44.55846127107088,0.41,0.56,0.03,1.0,1.0
6526,w886810408,886810408,way,18.345724701532653,0.47,0.11,0.42,1.0,1.0
6528,w886810410,886810410,way,18.062411712677488,0.43,0.1699999999999999,0.4,1.0,1.0
6531,w886810413,886810413,way,11.55008072312273,0.01,0.27,0.72,1.0,1.0
6533,w886810415,886810415,way,9.787351785638196,0.31,0.03,0.66,1.0,1.0
6534,w886810416,886810416,way,18.606798104231952,0.23,0.36,0.41,1.0,1.0
6535,w886810417,886810417,way,21.27748231999294,0.47,0.44,0.09,1.0,1.0
6548,w887365507,887365507,way,25.869473391915072,0.42,0.28,0.3,1.0,1.0
6549,w887365508,887365508,way,116.22214337350016,0.26,0.31,0.43,1.0,1.0
6552,w887365511,887365511,way,32.19615218399477,0.35,0.36,0.29,1.0,1.0
6554,w887365513,887365513,way,9.433452284201367,0.57,0.13,0.3,1.0,1.0
6560,w887365519,887365519,way,117.68802218273032,0.39,0.22,0.39,1.0,1.0
6561,w887365520,887365520,way,76.1570454444428,0.23,0.34,0.43,1.0,1.0
6562,w887365521,887365521,way,35.942072043465465,0.82,0.15,0.03,1.0,1.0
6565,w887686649,887686649,way,13.900708285944944,0.08,0.73,0.19,1.0,1.0
6571,w887686655,887686655,way,11.264833857210531,0.44,0.33,0.23,1.0,1.0
6573,w887686657,887686657,way,13.442379423428395,0.48,0.49,0.03,1.0,1.0
6574,w887686658,887686658,way,17.918337871928614,0.04,0.15,0.81,1.0,1.0
6575,w887686659,887686659,way,4.298041759253289,0.0999999999999999,0.3,0.6,1.0,1.0
6576,w887686660,887686660,way,9.711930580413954,0.25,0.09,0.66,1.0,1.0
6577,w887686661,887686661,way,18.951995158912137,0.4,0.32,0.28,1.0,1.0
6579,w887686667,887686667,way,10.07163171302188,0.51,0.33,0.16,1.0,1.0
6580,w888000637,888000637,way,12.55666373130781,0.34,0.15,0.51,1.0,1.0
6583,w888000640,888000640,way,13.999336015853569,0.35,0.55,0.1,1.0,1.0
6584,w888000641,888000641,way,23.55075480053388,0.45,0.24,0.31,1.0,1.0
6589,w888000646,888000646,way,15.888733900573683,0.24,0.18,0.58,1.0,1.0
6590,w888000647,888000647,way,10.205069229957076,0.56,0.2,0.24,1.0,1.0
6595,w888000652,888000652,way,26.68073481733993,0.1399999999999999,0.45,0.41,1.0,1.0
6596,w888000653,888000653,way,8.89196670823245,0.42,0.31,0.27,1.0,1.0
6599,w888000656,888000656,way,13.151330926345102,0.33,0.0,0.67,1.0,1.0
6600,w888000657,888000657,way,9.21008948411419,0.58,0.18,0.24,1.0,1.0
6606,w888000663,888000663,way,8.366919087248302,0.01,0.49,0.5,1.0,1.0
6609,w891199678,891199678,way,25.951663166838923,0.97,0.02,0.01,1.0,1.0
6610,w891199679,891199679,way,18.49173241933856,0.21,0.32,0.47,1.0,1.0
6611,w891199680,891199680,way,18.997441269752382,0.34,0.31,0.35,1.0,1.0
6612,w891199681,891199681,way,41.28440741351595,0.15,0.3,0.55,1.0,1.0
6616,w891199685,891199685,way,17.80327218703522,0.4,0.22,0.38,1.0,1.0
6617,w891199686,891199686,way,23.658084977199145,0.67,0.13,0.2,1.0,1.0
6627,w891199697,891199697,way,6.551008530695395,0.33,0.11,0.56,1.0,1.0
6628,w891199698,891199698,way,19.59500928037523,0.37,0.41,0.22,1.0,1.0
6631,w891199701,891199701,way,8.63572799817573,0.33,0.31,0.36,1.0,1.0
6634,w892485696,892485696,way,30.31545674603129,0.45,0.27,0.28,1.0,1.0
6636,w892485698,892485698,way,16.88468058494509,0.15,0.67,0.18,1.0,1.0
6637,w892485699,892485699,way,21.96207479818221,0.6,0.24,0.16,1.0,1.0
6638,w892485700,892485700,way,24.254686049293475,0.02,0.61,0.37,1.0,1.0
6646,w892485708,892485708,way,19.842545543675307,0.5,0.34,0.16,1.0,1.0
6653,w892485716,892485716,way,15.516462567095056,0.43,0.47,0.1,1.0,1.0
6655,w892485718,892485718,way,7.608839280891817,0.29,0.38,0.33,1.0,1.0
6658,w892485721,892485721,way,12.81483631842156,0.15,0.71,0.14,1.0,1.0
6665,w892485729,892485729,way,33.04028951938917,0.32,0.29,0.39,1.0,1.0
6668,w892485732,892485732,way,24.778766731749105,0.39,0.43,0.18,1.0,1.0
6673,w896947027,896947027,way,13.758568322253105,0.43,0.22,0.35,1.0,1.0
6674,w896947028,896947028,way,14.230434324168874,0.67,0.32,0.01,1.0,1.0
6684,w896947039,896947039,way,9.087288290992667,0.41,0.43,0.16,1.0,1.0
6686,w896947041,896947041,way,20.312477668534044,0.06,0.72,0.22,1.0,1.0
6694,w896947049,896947049,way,10.805538056165467,0.22,0.38,0.4,1.0,1.0
6697,w896947052,896947052,way,17.284993135750682,0.58,0.06,0.36,1.0,1.0
6701,w896947056,896947056,way,12.373912349418298,0.58,0.22,0.2,1.0,1.0
6702,w896947057,896947057,way,9.650046514588936,0.22,0.29,0.49,1.0,1.0
6703,w896947058,896947058,way,16.596532903447343,0.5,0.26,0.24,1.0,1.0
6706,w896947061,896947061,way,33.61948569797021,0.57,0.16,0.27,1.0,1.0
6708,w896947063,896947063,way,8.007217954640378,0.78,0.09,0.13,1.0,1.0
6712,w897325113,897325113,way,16.81312713383491,0.12,0.3,0.58,1.0,1.0
6713,w897325114,897325114,way,14.961439851726912,0.82,0.01,0.17,1.0,1.0
6716,w897325117,897325117,way,28.04991977371848,0.01,0.81,0.18,1.0,1.0
6717,w897325118,897325118,way,19.027416364136386,0.45,0.22,0.33,1.0,1.0
6718,w897325119,897325119,way,24.810675703190128,0.38,0.24,0.38,1.0,1.0
6721,w897325122,897325122,way,16.215559123212067,0.19,0.29,0.52,1.0,1.0
6722,w897325123,897325123,way,21.13727623335813,0.22,0.46,0.32,1.0,1.0
6725,w897325126,897325126,way,35.4644044103786,0.47,0.36,0.17,1.0,1.0
6727,w897325128,897325128,way,8.60478596526322,0.23,0.76,0.01,1.0,1.0
6730,w897325131,897325131,way,15.772701277151777,0.31,0.5,0.19,1.0,1.0
