time,P,G(i),H_sun,T2m,WS10m,Int
20190427:0610,311.96,386.47,21.46,5.83,0.07,0.0
20190427:0710,520.61,638.63,32.53,9.02,0.34,0.0
20190427:0810,681.94,847.09,43.15,11.0,1.38,0.0
20190427:0910,804.23,1016.28,52.6,12.44,2.07,0.0
20190427:1010,857.58,1093.35,59.5,13.43,2.48,0.0
20190427:1110,865.29,1105.45,61.78,13.85,2.55,0.0
20190427:1210,807.55,1021.49,58.37,14.32,2.62,0.0
20190427:1310,685.41,855.16,50.77,14.72,2.41,0.0
20190427:1410,508.3,627.13,41.0,15.06,2.48,0.0
20190427:1510,308.58,398.47,30.24,14.73,2.41,0.0
20190427:1610,84.4,150.95,19.13,14.23,2.28,0.0
20190427:1710,21.49,39.58,8.08,13.38,1.66,0.0
20190427:1810,0.0,0.0,0.0,11.91,1.31,0.0
20190427:1910,0.0,0.0,0.0,10.39,1.03,0.0
20190427:2010,0.0,0.0,0.0,10.32,0.9,0.0
20190427:2110,0.0,0.0,0.0,9.95,0.76,0.0
20190427:2210,0.0,0.0,0.0,9.27,0.62,0.0
20190427:2310,0.0,0.0,0.0,8.65,0.55,0.0
20190428:0010,0.0,0.0,0.0,8.15,0.34,0.0
20190428:0110,0.0,0.0,0.0,7.71,0.34,0.0
20190428:0210,0.0,0.0,0.0,7.26,0.48,0.0
20190428:0310,0.0,0.0,0.0,6.83,0.62,0.0
20190428:0410,0.0,0.0,0.0,6.43,0.55,0.0
20190428:0510,70.7,110.75,10.61,6.32,0.55,0.0
20190428:0610,289.24,358.38,21.7,7.69,0.83,0.0
20190428:0710,488.51,591.77,32.77,9.07,0.97,0.0
20190428:0810,609.62,748.77,43.41,10.59,1.38,0.0
20190428:0910,608.25,751.49,52.88,11.98,1.72,0.0
20190428:1010,762.59,959.11,59.82,13.24,2.41,0.0
20190428:1110,309.7,380.0,62.09,13.32,2.69,0.0
20190428:1210,668.98,826.75,58.64,12.69,2.55,0.0
20190428:1310,252.98,311.85,51.0,12.47,2.41,0.0
20190428:1410,503.23,613.29,41.19,12.82,2.55,0.0
20190428:1510,277.97,350.77,30.41,12.47,2.34,0.0
20190428:1610,103.19,156.14,19.31,11.77,1.93,0.0
20190428:1710,25.08,43.88,8.26,10.89,1.66,0.0
20190428:1810,0.0,0.0,0.0,9.88,1.38,0.0
20190428:1910,0.0,0.0,0.0,9.03,1.24,0.0
20190428:2010,0.0,0.0,0.0,7.82,0.97,0.0
20190428:2110,0.0,0.0,0.0,7.46,0.9,0.0
20190428:2210,0.0,0.0,0.0,7.28,0.76,0.0
20190428:2310,0.0,0.0,0.0,7.22,0.69,0.0
20190429:0010,0.0,0.0,0.0,6.73,0.76,0.0
20190429:0110,0.0,0.0,0.0,6.43,0.62,0.0
20190429:0210,0.0,0.0,0.0,6.42,0.62,0.0
20190429:0310,0.0,0.0,0.0,5.98,0.69,0.0
20190429:0410,0.0,0.0,0.0,5.85,0.69,0.0
20190429:0510,51.71,78.72,10.84,5.87,0.62,0.0
20190429:0610,289.17,356.45,21.92,6.8,0.9,0.0
20190429:0710,406.16,487.98,33.0,7.86,0.83,0.0
20190429:0810,203.63,251.16,43.65,8.4,0.9,0.0
20190429:0910,87.55,118.46,53.15,9.5,1.17,0.0
20190429:1010,62.92,89.99,60.12,10.21,1.03,0.0
20190429:1110,56.74,82.65,62.4,10.01,0.62,0.0
20190429:1210,55.93,81.73,58.91,10.2,0.76,0.0
20190429:1310,74.29,102.85,51.22,8.62,0.34,0.0
20190429:1410,61.43,87.24,41.38,7.28,0.69,0.0
20190429:1510,111.94,144.01,30.59,5.0,0.9,0.0
20190429:1610,99.0,131.53,19.48,4.28,0.9,0.0
20190429:1710,23.26,40.44,8.43,3.74,1.03,0.0
20190429:1810,0.0,0.0,0.0,3.03,0.97,0.0
20190429:1910,0.0,0.0,0.0,3.57,0.76,0.0
20190429:2010,0.0,0.0,0.0,3.22,0.76,0.0
20190429:2110,0.0,0.0,0.0,2.79,0.83,0.0
20190429:2210,0.0,0.0,0.0,2.2,0.69,0.0
20190429:2310,0.0,0.0,0.0,1.66,0.69,0.0
20190430:0010,0.0,0.0,0.0,0.41,0.69,0.0
20190430:0110,0.0,0.0,0.0,0.93,0.69,0.0
20190430:0210,0.0,0.0,0.0,1.08,0.69,0.0
20190430:0310,0.0,0.0,0.0,0.62,0.76,0.0
20190430:0410,0.0,0.0,0.0,0.36,0.83,0.0
20190430:0510,49.79,73.75,11.07,0.58,0.97,0.0
20190430:0610,127.24,160.39,22.15,3.0,0.83,0.0
20190430:0710,271.53,325.94,33.23,5.95,0.69,0.0
20190430:0810,632.26,778.92,43.9,7.95,0.62,0.0
20190430:0910,734.7,935.69,53.42,9.45,0.48,0.0
20190430:1010,798.38,1040.13,60.42,10.23,0.41,0.0
20190430:1110,833.15,1083.19,62.71,10.53,0.76,0.0
20190430:1210,629.25,789.7,59.18,11.02,0.76,0.0
20190430:1310,149.72,191.92,51.44,11.48,0.83,0.0
20190430:1410,187.36,235.29,41.57,11.14,0.97,0.0
20190430:1510,305.48,390.0,30.76,10.23,0.76,0.0
20190430:1610,87.77,119.67,19.65,9.09,1.03,0.0
20190430:1710,24.05,42.16,8.61,8.27,0.62,0.0
20190430:1810,0.0,0.0,0.0,7.64,0.69,0.0
20190430:1910,0.0,0.0,0.0,7.02,0.55,0.0
20190430:2010,0.0,0.0,0.0,6.64,0.34,0.0
20190430:2110,0.0,0.0,0.0,6.05,0.21,0.0
20190430:2210,0.0,0.0,0.0,5.55,0.07,0.0
20190430:2310,0.0,0.0,0.0,5.33,0.0,0.0
20190501:0010,0.0,0.0,0.0,4.65,0.0,0.0
20190501:0110,0.0,0.0,0.0,4.55,0.07,0.0
20190501:0210,0.0,0.0,0.0,4.39,0.21,0.0
20190501:0310,0.0,0.0,0.0,4.71,0.21,0.0
20190501:0410,0.0,0.0,0.0,4.76,0.28,0.0
20190501:0510,45.82,69.89,11.29,5.33,0.28,0.0
20190501:0610,138.31,176.15,22.37,6.79,0.28,0.0
20190501:0710,456.23,552.0,33.46,8.11,0.55,0.0
20190501:0810,368.47,448.27,44.13,9.69,0.55,0.0
20190501:0910,474.65,587.1,53.69,10.87,0.34,0.0
20190501:1010,358.26,441.58,60.72,11.71,0.62,0.0
20190501:1110,147.88,190.09,63.01,11.97,0.97,0.0
20190501:1210,81.22,112.03,59.44,11.39,0.97,0.0
20190501:1310,81.92,112.95,51.66,11.49,0.76,0.0
20190501:1410,162.04,205.73,41.76,10.89,0.83,0.0
20190501:1510,191.52,241.91,30.94,11.01,0.55,0.0
20190501:1610,10.37,23.88,19.82,10.65,0.14,0.0
20190501:1710,27.15,46.47,8.79,10.11,0.14,0.0
20190501:1810,0.0,0.0,0.0,9.56,0.34,0.0
20190501:1910,0.0,0.0,0.0,8.33,0.48,0.0
20190501:2010,0.0,0.0,0.0,7.79,0.55,0.0
20190501:2110,0.0,0.0,0.0,7.12,0.55,0.0
20190501:2210,0.0,0.0,0.0,6.48,0.62,0.0
20190501:2310,0.0,0.0,0.0,5.7,0.55,0.0
20190502:0010,0.0,0.0,0.0,4.57,0.48,0.0
20190502:0110,0.0,0.0,0.0,3.34,0.48,0.0
20190502:0210,0.0,0.0,0.0,2.29,0.48,0.0
20190502:0310,0.0,0.0,0.0,1.33,0.41,0.0
20190502:0410,0.0,0.0,0.0,1.02,0.48,0.0
20190502:0510,79.99,120.44,11.51,2.18,0.41,0.0
20190502:0610,271.93,334.98,22.58,6.06,0.28,0.0
20190502:0710,466.42,573.69,33.67,9.9,0.14,0.0
20190502:0810,661.53,831.88,44.37,12.05,0.9,0.0
20190502:0910,763.86,982.84,53.95,13.72,1.24,0.0
20190502:1010,778.07,1009.89,61.01,14.82,1.38,0.0
20190502:1110,719.14,924.39,63.31,15.79,1.66,0.0
20190502:1210,614.85,778.88,59.7,16.45,1.79,0.0
20190502:1310,453.62,563.82,51.87,16.24,2.07,0.0
20190502:1410,212.75,269.47,41.94,16.26,2.34,0.0
20190502:1510,239.98,305.66,31.11,15.91,2.48,0.0
20190502:1610,91.46,155.25,19.99,14.95,2.28,0.0
20190502:1710,30.71,51.63,8.97,13.73,1.93,0.0
20190502:1810,0.0,0.0,0.0,12.3,1.31,0.0
20190502:1910,0.0,0.0,0.0,10.19,1.17,0.0
20190502:2010,0.0,0.0,0.0,9.6,0.97,0.0
20190502:2110,0.0,0.0,0.0,9.88,0.83,0.0
20190502:2210,0.0,0.0,0.0,9.29,0.76,0.0
20190502:2310,0.0,0.0,0.0,8.89,0.76,0.0
20190503:0010,0.0,0.0,0.0,8.63,0.76,0.0
20190503:0110,0.0,0.0,0.0,7.77,0.76,0.0
20190503:0210,0.0,0.0,0.0,7.1,0.9,0.0
20190503:0310,0.0,0.0,0.0,6.91,0.83,0.0
20190503:0410,0.0,0.0,0.0,6.72,0.69,0.0
20190503:0510,44.3,67.89,11.72,6.91,0.62,0.0
20190503:0610,142.46,181.75,22.79,8.16,0.62,0.0
20190503:0710,489.9,594.06,33.89,9.74,1.17,0.0
20190503:0810,455.21,554.13,44.59,11.23,1.38,0.0
20190503:0910,573.29,709.0,54.2,12.67,1.66,0.0
20190503:1010,812.49,1043.3,61.3,13.93,1.86,0.0
20190503:1110,757.69,961.11,63.6,14.49,2.28,0.0
20190503:1210,658.41,827.09,59.96,14.58,2.0,0.0
20190503:1310,434.97,535.66,52.08,14.49,2.07,0.0
20190503:1410,273.91,339.61,42.12,14.29,2.14,0.0
20190503:1510,203.49,258.31,31.28,13.99,1.86,0.0
20190503:1610,92.77,128.03,20.16,13.24,1.72,0.0
20190503:1710,28.21,48.19,9.14,12.4,1.38,0.0
20190503:1810,0.0,0.0,0.0,11.33,1.03,0.0
20190503:1910,0.0,0.0,0.0,9.46,0.97,0.0
20190503:2010,0.0,0.0,0.0,9.46,0.69,0.0
20190503:2110,0.0,0.0,0.0,9.4,0.55,0.0
20190503:2210,0.0,0.0,0.0,8.95,0.55,0.0
20190503:2310,0.0,0.0,0.0,8.39,0.55,0.0
20190504:0010,0.0,0.0,0.0,7.91,0.55,0.0
20190504:0110,0.0,0.0,0.0,7.55,0.55,0.0
20190504:0210,0.0,0.0,0.0,7.47,0.48,0.0
20190504:0310,0.0,0.0,0.0,7.44,0.34,0.0
20190504:0410,0.0,0.0,0.0,7.53,0.34,0.0
20190504:0510,5.69,16.53,11.93,7.81,0.41,0.0
20190504:0610,22.72,40.4,23.0,7.98,0.48,0.0
20190504:0710,39.48,61.53,34.1,8.84,0.69,0.0
20190504:0810,91.55,123.05,44.81,9.16,0.69,0.0
20190504:0910,111.09,146.01,54.45,9.65,0.48,0.0
20190504:1010,144.57,185.49,61.58,10.36,0.21,0.0
20190504:1110,192.39,241.51,63.89,11.08,0.69,0.0
20190504:1210,305.19,375.35,60.21,11.26,0.83,0.0
20190504:1310,152.78,195.59,52.29,11.73,0.97,0.0
20190504:1410,178.62,225.95,42.3,12.18,1.17,0.0
20190504:1510,161.19,205.93,31.45,12.18,1.45,0.0
20190504:1610,60.21,87.24,20.32,11.63,1.38,0.0
20190504:1710,3.94,13.77,9.31,10.95,1.17,0.0
20190504:1810,0.0,0.0,0.0,10.23,1.17,0.0
20190504:1910,0.0,0.0,0.0,9.7,0.97,0.0
20190504:2010,0.0,0.0,0.0,8.57,0.97,0.0
20190504:2110,0.0,0.0,0.0,8.18,0.83,0.0
20190504:2210,0.0,0.0,0.0,8.26,0.69,0.0
20190504:2310,0.0,0.0,0.0,8.12,0.69,0.0
20190505:0010,0.0,0.0,0.0,7.57,0.76,0.0
20190505:0110,0.0,0.0,0.0,7.33,0.76,0.0
20190505:0210,0.0,0.0,0.0,7.44,0.76,0.0
20190505:0310,0.0,0.0,0.0,7.61,0.76,0.0
20190505:0410,0.0,0.0,0.0,7.28,0.76,0.0
20190505:0510,12.5,26.63,12.14,7.4,0.97,0.0
20190505:0610,87.75,117.77,23.2,7.76,1.66,0.0
20190505:0710,268.24,325.55,34.3,9.32,1.52,0.0
20190505:0810,194.35,242.53,45.03,10.8,1.45,0.0
20190505:0910,106.78,141.42,54.69,11.16,1.93,0.0
20190505:1010,425.88,514.21,61.85,10.45,2.34,0.0
20190505:1110,241.25,297.15,64.18,11.23,2.07,0.0
20190505:1210,360.85,434.77,60.46,9.47,2.14,0.0
20190505:1310,551.64,659.24,52.5,8.23,2.55,0.0
20190505:1410,341.27,407.63,42.48,8.19,2.62,0.0
20190505:1510,76.6,104.68,31.61,7.52,2.41,0.0
20190505:1610,103.33,136.69,20.49,6.55,2.34,0.0
20190505:1710,35.46,55.93,9.48,6.1,2.21,0.0
20190505:1810,0.0,0.0,0.0,4.54,1.17,0.0
20190505:1910,0.0,0.0,0.0,4.32,0.97,0.0
20190505:2010,0.0,0.0,0.0,4.08,0.97,0.0
20190505:2110,0.0,0.0,0.0,3.55,0.97,0.0
20190505:2210,0.0,0.0,0.0,3.34,0.9,0.0
20190505:2310,0.0,0.0,0.0,3.51,0.97,0.0
20190506:0010,0.0,0.0,0.0,3.42,0.69,0.0
20190506:0110,0.0,0.0,0.0,3.09,0.48,0.0
20190506:0210,0.0,0.0,0.0,2.96,0.28,0.0
20190506:0310,0.0,0.0,0.0,2.88,0.55,0.0
20190506:0410,0.0,0.0,0.0,2.84,0.69,0.0
20190506:0510,52.5,76.81,12.33,2.75,0.83,0.0
20190506:0610,208.19,253.13,23.39,3.2,0.9,0.0
20190506:0710,337.55,397.72,34.5,4.11,1.24,0.0
20190506:0810,527.34,626.68,45.24,5.84,1.59,0.0
20190506:0910,593.11,715.31,54.93,7.39,1.72,0.0
20190506:1010,769.39,951.79,62.13,8.34,1.93,0.0
20190506:1110,438.62,529.86,64.46,9.17,1.66,0.0
20190506:1210,494.7,599.74,60.7,9.68,1.72,0.0
20190506:1310,60.81,87.24,52.7,9.77,1.93,0.0
20190506:1410,250.68,305.3,42.66,8.92,1.66,0.0
20190506:1510,134.05,171.31,31.78,8.79,1.72,0.0
20190506:1610,38.1,59.69,20.65,8.49,1.93,0.0
20190506:1710,33.75,54.21,9.66,7.74,1.79,0.0
20190506:1810,0.0,0.0,0.0,6.59,1.59,0.0
20190506:1910,0.0,0.0,0.0,5.28,1.38,0.0
20190506:2010,0.0,0.0,0.0,3.99,1.24,0.0
20190506:2110,0.0,0.0,0.0,2.97,1.1,0.0
20190506:2210,0.0,0.0,0.0,2.5,1.1,0.0
20190506:2310,0.0,0.0,0.0,2.11,1.03,0.0
20190507:0010,0.0,0.0,0.0,1.72,1.03,0.0
20190507:0110,0.0,0.0,0.0,1.37,1.1,0.0
20190507:0210,0.0,0.0,0.0,0.8,1.17,0.0
20190507:0310,0.0,0.0,0.0,0.59,1.17,0.0
20190507:0410,0.0,0.0,0.0,0.12,1.1,0.0
20190507:0510,97.71,152.79,12.53,0.61,0.97,0.0
20190507:0610,331.21,403.45,23.58,4.08,0.97,0.0
20190507:0710,540.26,647.61,34.69,6.57,1.17,0.0
20190507:0810,690.11,851.86,45.45,8.1,0.97,0.0
20190507:0910,766.51,980.91,55.16,9.53,0.55,0.0
20190507:1010,811.06,1058.58,62.39,11.18,0.62,0.0
20190507:1110,792.68,1032.59,64.74,12.18,0.76,0.0
20190507:1210,740.16,950.39,60.94,12.83,0.97,0.0
20190507:1310,501.76,621.68,52.9,13.54,1.38,0.0
20190507:1410,157.99,202.94,42.83,13.75,1.66,0.0
20190507:1510,181.09,230.45,31.94,13.48,1.86,0.0
20190507:1610,112.91,167.01,20.81,12.69,1.93,0.0
20190507:1710,30.36,50.77,9.82,11.58,1.31,0.0
20190507:1810,0.0,0.0,0.0,10.31,1.03,0.0
20190507:1910,0.0,0.0,0.0,8.47,0.97,0.0
20190507:2010,0.0,0.0,0.0,8.02,0.9,0.0
20190507:2110,0.0,0.0,0.0,7.95,0.83,0.0
20190507:2210,0.0,0.0,0.0,7.33,0.69,0.0
20190507:2310,0.0,0.0,0.0,6.78,0.48,0.0
20190508:0010,0.0,0.0,0.0,6.22,0.41,0.0
20190508:0110,0.0,0.0,0.0,5.25,0.14,0.0
20190508:0210,0.0,0.0,0.0,4.85,0.0,0.0
20190508:0310,0.0,0.0,0.0,4.6,0.14,0.0
20190508:0410,0.0,0.0,0.0,4.31,0.21,0.0
20190508:0510,82.43,121.17,12.72,3.82,0.34,0.0
20190508:0610,308.38,380.97,23.77,6.12,0.28,0.0
20190508:0710,510.46,619.7,34.88,8.13,0.62,0.0
20190508:0810,655.62,809.89,45.65,10.25,1.24,0.0
20190508:0910,746.48,937.9,55.38,11.65,1.66,0.0
20190508:1010,803.95,1025.34,62.65,12.52,1.72,0.0
20190508:1110,792.83,1013.06,65.01,13.39,1.79,0.0
20190508:1210,689.97,866.49,61.18,13.88,2.0,0.0
20190508:1310,547.28,678.91,53.1,14.13,1.72,0.0
20190508:1410,456.27,563.93,43.01,14.29,1.72,0.0
20190508:1510,173.17,221.81,32.1,14.2,1.79,0.0
20190508:1610,98.9,135.41,20.97,13.42,1.72,0.0
20190508:1710,36.39,58.51,9.99,12.37,1.52,0.0
20190508:1810,0.0,0.0,0.0,11.27,1.38,0.0
20190508:1910,0.0,0.0,0.0,9.69,1.31,0.0
20190508:2010,0.0,0.0,0.0,8.26,1.17,0.0
20190508:2110,0.0,0.0,0.0,7.21,1.1,0.0
20190508:2210,0.0,0.0,0.0,6.59,1.1,0.0
20190508:2310,0.0,0.0,0.0,6.23,1.1,0.0
20190509:0010,0.0,0.0,0.0,6.0,1.1,0.0
20190509:0110,0.0,0.0,0.0,5.81,1.17,0.0
20190509:0210,0.0,0.0,0.0,5.48,1.24,0.0
20190509:0310,0.0,0.0,0.0,5.2,1.24,0.0
20190509:0410,0.0,0.0,0.0,5.44,1.24,0.0
20190509:0510,62.83,91.57,12.9,6.6,1.24,0.0
20190509:0610,75.92,103.77,23.95,6.82,1.38,0.0
20190509:0710,221.68,270.11,35.06,8.01,1.72,0.0
20190509:0810,86.44,116.62,45.84,8.69,1.93,0.0
20190509:0910,143.2,181.82,55.6,8.82,1.52,0.0
20190509:1010,156.72,198.35,62.91,10.07,1.52,0.0
20190509:1110,160.23,202.94,65.28,10.64,1.45,0.0
20190509:1210,473.3,578.81,61.42,11.25,1.52,0.0
20190509:1310,535.66,661.79,53.29,12.71,1.45,0.0
20190509:1410,407.38,500.89,43.18,13.38,1.72,0.0
20190509:1510,268.54,340.59,32.26,13.67,1.86,0.0
20190509:1610,103.5,162.83,21.13,13.64,1.72,0.0
20190509:1710,28.79,49.05,10.16,13.02,1.38,0.0
20190509:1810,0.0,0.0,0.0,12.01,1.24,0.0
20190509:1910,0.0,0.0,0.0,10.34,0.9,0.0
20190509:2010,0.0,0.0,0.0,10.32,0.76,0.0
20190509:2110,0.0,0.0,0.0,9.69,0.48,0.0
20190509:2210,0.0,0.0,0.0,9.25,0.28,0.0
20190509:2310,0.0,0.0,0.0,8.38,0.07,0.0
20190510:0010,0.0,0.0,0.0,8.06,0.0,0.0
20190510:0110,0.0,0.0,0.0,8.33,0.07,0.0
20190510:0210,0.0,0.0,0.0,7.43,0.14,0.0
20190510:0310,0.0,0.0,0.0,7.08,0.14,0.0
20190510:0410,0.0,0.0,0.0,6.44,0.07,0.0
20190510:0510,43.1,65.91,13.08,6.78,0.07,0.0
20190510:0610,182.42,229.16,24.12,8.35,0.21,0.0
20190510:0710,167.65,212.3,35.23,10.69,0.41,0.0
20190510:0810,637.06,799.31,46.03,13.35,1.17,0.0
20190510:0910,324.39,401.83,55.82,14.75,1.79,0.0
20190510:1010,622.14,779.34,63.16,15.77,2.48,0.0
20190510:1110,678.43,857.55,65.54,16.27,2.48,0.0
20190510:1210,559.73,699.09,61.65,16.44,2.48,0.0
20190510:1310,106.66,144.17,53.48,16.17,2.41,0.0
20190510:1410,209.97,265.32,43.34,15.4,2.21,0.0
20190510:1510,188.31,240.71,32.42,15.17,2.14,0.0
20190510:1610,101.03,161.92,21.29,14.86,1.86,0.0
20190510:1710,30.63,51.63,10.32,14.17,1.45,0.0
20190510:1810,0.0,0.0,0.0,12.88,1.03,0.0
20190510:1910,0.0,0.0,0.0,12.61,0.83,0.0
20190510:2010,0.0,0.0,0.0,12.35,0.55,0.0
20190510:2110,0.0,0.0,0.0,11.63,0.21,0.0
20190510:2210,0.0,0.0,0.0,10.92,0.07,0.0
20190510:2310,0.0,0.0,0.0,10.33,0.21,0.0
20190511:0010,0.0,0.0,0.0,9.9,0.28,0.0
20190511:0110,0.0,0.0,0.0,9.4,0.28,0.0
20190511:0210,0.0,0.0,0.0,9.12,0.41,0.0
20190511:0310,0.0,0.0,0.0,8.81,0.34,0.0
20190511:0410,0.0,3.44,2.62,8.67,0.28,0.0
20190511:0510,94.25,151.62,13.26,8.9,0.34,0.0
20190511:0610,303.89,381.68,24.29,9.95,0.41,0.0
20190511:0710,253.51,315.13,35.4,13.25,0.97,0.0
20190511:0810,420.64,519.95,46.21,14.53,1.38,0.0
20190511:0910,704.77,895.24,56.02,15.63,1.93,0.0
20190511:1010,682.25,868.94,63.4,16.36,2.0,0.0
20190511:1110,644.99,819.95,65.8,16.63,1.93,0.0
20190511:1210,341.0,425.49,61.87,16.65,2.07,0.0
20190511:1310,230.26,291.78,53.67,17.18,2.21,0.0
20190511:1410,58.76,87.24,43.51,16.84,2.34,0.0
20190511:1510,69.49,100.09,32.57,16.41,2.14,0.0
20190511:1610,62.94,91.83,21.45,15.31,1.66,0.0
20190511:1710,23.95,43.02,10.49,14.49,1.31,0.0
20190511:1810,0.0,0.0,0.0,13.51,1.03,0.0
20190511:1910,0.0,0.0,0.0,11.9,0.9,0.0
20190511:2010,0.0,0.0,0.0,11.02,0.9,0.0
20190511:2110,0.0,0.0,0.0,10.59,0.83,0.0
20190511:2210,0.0,0.0,0.0,10.04,0.9,0.0
20190511:2310,0.0,0.0,0.0,9.45,0.97,0.0
20190512:0010,0.0,0.0,0.0,9.15,1.03,0.0
20190512:0110,0.0,0.0,0.0,9.36,0.97,0.0
20190512:0210,0.0,0.0,0.0,9.41,0.97,0.0
20190512:0310,0.0,0.0,0.0,8.98,0.97,0.0
20190512:0410,1.67,9.47,2.8,8.71,0.83,0.0
20190512:0510,84.78,125.47,13.42,8.8,0.76,0.0
20190512:0610,75.67,104.68,24.45,9.42,0.83,0.0
20190512:0710,131.42,169.22,35.57,9.53,0.76,0.0
20190512:0810,186.83,233.83,46.39,10.27,0.9,0.0
20190512:0910,103.99,138.66,56.23,11.42,0.9,0.0
20190512:1010,451.82,560.53,63.64,13.08,0.97,0.0
20190512:1110,74.94,105.6,66.05,13.55,0.9,0.0
20190512:1210,398.37,497.42,62.1,14.27,0.69,0.0
20190512:1310,542.88,680.44,53.86,13.63,0.83,0.0
20190512:1410,355.39,438.49,43.67,12.68,0.97,0.0
20190512:1510,48.46,73.46,32.73,12.56,0.69,0.0
20190512:1610,33.7,55.1,21.6,11.85,0.21,0.0
20190512:1710,7.1,18.93,10.65,10.48,0.55,0.0
20190512:1810,0.0,0.0,0.0,9.69,0.62,0.0
20190512:1910,0.0,0.0,0.0,9.14,0.83,0.0
20190512:2010,0.0,0.0,0.0,8.47,0.76,0.0
20190512:2110,0.0,0.0,0.0,7.84,0.83,0.0
20190512:2210,0.0,0.0,0.0,7.36,0.9,0.0
20190512:2310,0.0,0.0,0.0,6.79,1.03,0.0
20190513:0010,0.0,0.0,0.0,6.48,1.1,0.0
20190513:0110,0.0,0.0,0.0,6.02,1.31,0.0
20190513:0210,0.0,0.0,0.0,5.51,1.24,0.0
20190513:0310,0.0,0.0,0.0,5.54,1.24,0.0
20190513:0410,0.0,1.72,2.97,5.1,1.17,0.0
20190513:0510,68.87,98.87,13.59,5.96,1.03,0.0
20190513:0610,50.32,74.38,24.61,8.08,0.76,0.0
20190513:0710,76.84,105.6,35.73,8.53,1.17,0.0
20190513:0810,145.38,184.58,46.56,8.95,1.24,0.0
20190513:0910,95.73,127.64,56.42,9.05,1.31,0.0
20190513:1010,182.34,227.73,63.87,9.78,1.38,0.0
20190513:1110,123.09,160.7,66.3,11.58,1.52,0.0
20190513:1210,50.84,76.22,62.31,12.37,1.59,0.0
20190513:1310,122.33,160.7,54.04,13.1,1.93,0.0
20190513:1410,178.36,224.93,43.83,11.98,1.79,0.0
20190513:1510,183.32,231.01,32.88,11.46,1.79,0.0
20190513:1610,103.73,139.83,21.76,11.27,1.45,0.0
20190513:1710,32.56,53.35,10.81,10.69,1.59,0.0
20190513:1810,0.0,0.0,0.0,9.8,1.38,0.0
20190513:1910,0.0,0.0,0.0,8.94,1.24,0.0
20190513:2010,0.0,0.0,0.0,8.25,1.24,0.0
20190513:2110,0.0,0.0,0.0,7.82,1.17,0.0
20190513:2210,0.0,0.0,0.0,7.63,1.17,0.0
20190513:2310,0.0,0.0,0.0,7.38,1.17,0.0
20190514:0010,0.0,0.0,0.0,7.36,1.31,0.0
20190514:0110,0.0,0.0,0.0,6.92,1.45,0.0
20190514:0210,0.0,0.0,0.0,6.69,1.45,0.0
20190514:0310,0.0,0.0,0.0,6.43,1.38,0.0
20190514:0410,1.28,8.6,3.14,6.14,1.31,0.0
20190514:0510,28.84,47.75,13.75,5.75,1.31,0.0
20190514:0610,132.28,167.14,24.76,5.23,1.45,0.0
20190514:0710,261.78,312.99,35.88,6.22,2.07,0.0
20190514:0810,261.06,313.47,46.72,7.1,2.34,0.0
20190514:0910,454.15,541.11,56.61,8.21,2.55,0.0
20190514:1010,640.9,778.03,64.09,8.89,2.34,0.0
20190514:1110,766.55,947.52,66.54,9.4,2.28,0.0
20190514:1210,525.42,634.4,62.53,9.46,2.21,0.0
20190514:1310,456.89,550.06,54.22,9.67,2.14,0.0
20190514:1410,355.19,428.48,43.99,9.6,2.0,0.0
20190514:1510,96.32,128.56,33.03,9.81,2.0,0.0
20190514:1610,101.33,135.42,21.91,9.33,1.72,0.0
20190514:1710,41.35,63.68,10.97,8.52,1.66,0.0
20190514:1810,0.0,0.0,0.0,7.61,1.66,0.0
20190514:1910,0.0,0.0,0.0,6.81,1.66,0.0
20190514:2010,0.0,0.0,0.0,6.08,1.52,0.0
20190514:2110,0.0,0.0,0.0,5.51,1.38,0.0
20190514:2210,0.0,0.0,0.0,5.19,1.17,0.0
20190514:2310,0.0,0.0,0.0,4.75,1.03,0.0
20190515:0010,0.0,0.0,0.0,4.45,0.97,0.0
20190515:0110,0.0,0.0,0.0,4.09,0.97,0.0
20190515:0210,0.0,0.0,0.0,3.92,1.03,0.0
20190515:0310,0.0,0.0,0.0,3.73,1.03,0.0
20190515:0410,0.0,1.72,3.3,3.75,1.38,0.0
20190515:0510,64.34,91.36,13.9,4.21,1.45,0.0
20190515:0610,220.43,268.42,24.91,4.78,1.38,0.0
20190515:0710,234.17,282.11,36.03,5.56,1.17,0.0
20190515:0810,94.53,124.89,46.88,6.44,1.38,0.0
20190515:0910,146.16,183.66,56.79,6.77,1.38,0.0
20190515:1010,132.38,168.05,64.31,6.82,1.45,0.0
20190515:1110,133.67,168.96,66.78,6.06,1.45,0.0
20190515:1210,150.37,188.25,62.74,6.27,1.03,0.0
20190515:1310,103.31,134.99,54.4,6.57,1.24,0.0
20190515:1410,102.88,134.07,44.15,5.92,1.45,0.0
20190515:1510,84.45,112.95,33.18,5.58,1.59,0.0
20190515:1610,26.67,45.0,22.06,5.49,1.52,0.0
20190515:1710,7.32,18.93,11.12,5.44,1.52,0.0
20190515:1810,0.0,0.0,0.0,5.21,1.52,0.0
20190515:1910,0.0,0.0,0.0,4.85,1.52,0.0
20190515:2010,0.0,0.0,0.0,4.79,1.52,0.0
20190515:2110,0.0,0.0,0.0,4.64,1.52,0.0
20190515:2210,0.0,0.0,0.0,4.3,1.52,0.0
20190515:2310,0.0,0.0,0.0,4.23,1.45,0.0
