,full_id,osm_id,osm_type,Area,S_coeff,W_coeff,E_coeff,Chosen_Production,Chosen_Consumption
3052,w881941847,881941847,way,13.297338644151008,0.11,0.42,0.47,1.0,0.0
3053,w881941848,881941848,way,14.894721093259315,0.45,0.1399999999999999,0.41,0.0,0.0
3054,w881941849,881941849,way,20.772740408107627,0.21,0.18,0.61,1.0,0.0
3055,w881941851,881941851,way,25.44111962378252,0.26,0.08,0.66,0.0,1.0
3056,w881941858,881941858,way,18.600029534532343,0.0,0.4599999999999999,0.54,1.0,0.0
3057,w881941861,881941861,way,12.414523767615965,0.63,0.2299999999999999,0.14,0.0,0.0
3058,w881941862,881941862,way,25.367632295615305,0.02,0.38,0.6,1.0,1.0
3059,w881941863,881941863,way,17.884495023430556,0.9,0.06,0.04,0.0,0.0
3060,w881941868,881941868,way,45.52443286105829,0.21,0.34,0.45,0.0,1.0
3061,w882061481,882061481,way,17.680470993913698,0.24,0.31,0.45,0.0,0.0
3062,w882061484,882061484,way,114.450711989259,0.06,0.39,0.55,1.0,1.0
3063,w882061489,882061489,way,26.3326369470742,0.5,0.24,0.26,0.0,1.0
3064,w882061490,882061490,way,18.775045408193723,0.33,0.23,0.44,0.0,0.0
3065,w882061493,882061493,way,35.62588314464076,0.38,0.52,0.1,0.0,1.0
3066,w882061494,882061494,way,21.22526763945308,0.17,0.7,0.13,0.0,1.0
3067,w882061496,882061496,way,17.128349094131103,0.31,0.26,0.43,0.0,0.0
3068,w882061500,882061500,way,98.42660669469308,0.53,0.28,0.19,0.0,1.0
3069,w882997257,882997257,way,3.776861892383205,0.54,0.23,0.23,0.0,0.0
3070,w882997262,882997262,way,4.20038096787318,0.37,0.27,0.36,0.0,0.0
3071,w882997263,882997263,way,4.344454808622053,0.27,0.33,0.4,0.0,0.0
3072,w882997271,882997271,way,16.992977700138873,0.0999999999999999,0.33,0.5700000000000001,1.0,0.0
3073,w882997272,882997272,way,14.50214405068185,0.44,0.44,0.12,0.0,0.0
3074,w882997277,882997277,way,9.685823240144025,0.44,0.23,0.33,0.0,0.0
3075,w882997278,882997278,way,20.95162403588307,0.33,0.48,0.19,0.0,0.0
3076,w884174711,884174711,way,34.29054103676026,0.3,0.36,0.34,0.0,1.0
3077,w884174713,884174713,way,45.68591159532045,0.19,0.19,0.62,1.0,1.0
3078,w884174714,884174714,way,27.545177861833167,0.06,0.43,0.51,1.0,1.0
3079,w884174716,884174716,way,4.325116038051734,0.19,0.47,0.34,1.0,0.0
3080,w884174717,884174717,way,18.25870023396622,0.37,0.07,0.56,0.0,0.0
3081,w884174718,884174718,way,13.056570950550542,0.41,0.13,0.46,0.0,0.0
3082,w884174719,884174719,way,38.797441518173,0.21,0.08,0.71,1.0,1.0
3083,w884174724,884174724,way,13.627064682374938,0.47,0.07,0.46,0.0,0.0
3084,w884174733,884174733,way,10.231176570227008,0.35,0.28,0.37,0.0,0.0
3085,w884174737,884174737,way,17.16509275821471,0.39,0.08,0.53,0.0,0.0
3086,w884174741,884174741,way,86.00241354179195,0.52,0.41,0.07,0.0,1.0
3087,w884174742,884174742,way,97.9789141559902,0.52,0.3,0.18,0.0,1.0
3088,w884174745,884174745,way,144.19277418788036,0.46,0.16,0.38,0.0,1.0
3089,w884174746,884174746,way,22.27632981994989,0.89,0.04,0.07,0.0,1.0
3090,w884174747,884174747,way,22.556741993219507,0.33,0.04,0.63,0.0,0.0
3091,w884174748,884174748,way,23.488870734708858,0.45,0.4,0.15,0.0,1.0
3092,w884182408,884182408,way,19.94310715064096,0.49,0.49,0.02,0.0,0.0
3093,w884182409,884182409,way,25.105591954387485,0.3,0.37,0.33,0.0,1.0
3094,w884182410,884182410,way,7.856375544191894,0.23,0.6,0.17,0.0,0.0
3095,w884182412,884182412,way,36.48355761943439,0.39,0.49,0.12,0.0,1.0
3096,w884182415,884182415,way,21.08119379870421,0.47,0.47,0.06,0.0,0.0
3097,w884182418,884182418,way,5.369409648848934,0.57,0.25,0.18,0.0,0.0
3098,w884182420,884182420,way,167.2919686955973,0.29,0.23,0.48,0.0,1.0
3099,w884182421,884182421,way,110.40504118594836,0.01,0.41,0.58,1.0,1.0
3100,w884182426,884182426,way,9.413146575102534,0.3,0.07,0.63,0.0,0.0
3101,w884182429,884182429,way,15.378190357517278,0.35,0.34,0.31,0.0,0.0
3102,w884182431,884182431,way,32.53071291486128,0.48,0.28,0.24,0.0,1.0
3103,w884182433,884182433,way,83.8616116396577,0.22,0.35,0.43,0.0,1.0
3104,w884182435,884182435,way,15.041695749593735,0.06,0.75,0.19,1.0,0.0
3105,w884182437,884182437,way,91.06433673857282,0.2,0.42,0.38,0.0,1.0
3106,w884182439,884182439,way,37.36830637302645,0.0699999999999999,0.39,0.54,1.0,1.0
3107,w884214047,884214047,way,11.370230156818767,0.55,0.23,0.22,0.0,0.0
3108,w884214049,884214049,way,128.14256155304452,0.07,0.77,0.16,1.0,1.0
3109,w884214050,884214050,way,22.096479253645928,0.38,0.35,0.27,0.0,0.0
3110,w884214053,884214053,way,19.59500928037523,0.33,0.42,0.25,0.0,0.0
3111,w884214055,884214055,way,18.95296209744065,0.18,0.41,0.41,1.0,0.0
3112,w884214057,884214057,way,15.039761872536705,0.45,0.42,0.13,0.0,0.0
3113,w884214058,884214058,way,22.198974737668618,0.01,0.49,0.5,1.0,0.0
3114,w884214063,884214063,way,12.056756512065077,0.4,0.31,0.29,0.0,0.0
3115,w884214064,884214064,way,11.565551739578984,0.42,0.14,0.44,0.0,0.0
3116,w884214070,884214070,way,11.4572546243852,0.22,0.74,0.04,0.0,0.0
3117,w884214071,884214071,way,10.27275492695319,0.46,0.46,0.08,0.0,0.0
3118,w884214072,884214072,way,9.966235413413642,0.23,0.03,0.74,1.0,0.0
3119,w884214079,884214079,way,21.601406727045774,0.27,0.03,0.7,0.0,0.0
3120,w884214080,884214080,way,10.86162049081939,0.05,0.58,0.37,1.0,0.0
3121,w884214081,884214081,way,10.164457811759409,0.1,0.73,0.17,1.0,0.0
3122,w884214086,884214086,way,18.146535364658373,0.25,0.16,0.59,0.0,0.0
3123,w884214088,884214088,way,14.95273740497027,0.39,0.21,0.4,0.0,0.0
3124,w884214089,884214089,way,15.617991112589229,0.2299999999999999,0.47,0.3,0.0,0.0
3125,w884214091,884214091,way,21.82476952713296,0.45,0.19,0.36,0.0,0.0
3126,w884214095,884214095,way,20.09201568403241,0.15,0.4,0.45,1.0,0.0
3127,w884214096,884214096,way,16.06858446687765,0.25,0.58,0.17,0.0,0.0
3128,w884214097,884214097,way,26.534727099534027,0.19,0.46,0.35,1.0,1.0
3129,w884214099,884214099,way,26.956312297966967,0.13,0.69,0.18,1.0,1.0
3130,w884374143,884374143,way,20.45365069369737,0.2299999999999999,0.13,0.64,1.0,0.0
3131,w884374148,884374148,way,14.778688469837403,0.16,0.4,0.44,1.0,0.0
3132,w884374152,884374152,way,16.93689526548495,0.38,0.43,0.19,0.0,0.0
3133,w884374159,884374159,way,14.658788092301428,0.16,0.57,0.27,1.0,0.0
3134,w884374161,884374161,way,3.5418958299538352,0.23,0.3,0.47,0.0,0.0
3135,w884374163,884374163,way,4.650974322161601,0.16,0.2,0.64,1.0,0.0
3136,w884374165,884374165,way,7.613673973534397,0.45,0.42,0.13,0.0,0.0
3137,w884374166,884374166,way,11.5665186781075,0.49,0.04,0.47,0.0,0.0
3138,w884441761,884441761,way,5.437095345845049,0.48,0.33,0.19,0.0,0.0
3139,w884441765,884441765,way,21.23590396326676,0.38,0.23,0.39,0.0,0.0
3140,w884441766,884441766,way,22.218313508238936,0.29,0.56,0.15,0.0,1.0
3141,w884441768,884441768,way,23.56525887846162,0.41,0.32,0.27,0.0,1.0
3142,w884441770,884441770,way,11.804385556122416,0.11,0.74,0.15,1.0,0.0
3143,w884441771,884441771,way,16.29194726696483,0.33,0.21,0.46,0.0,0.0
3144,w884441772,884441772,way,17.546066538449985,0.08,0.43,0.49,1.0,0.0
3145,w884441773,884441773,way,15.902271039972913,0.38,0.24,0.38,0.0,0.0
3146,w884931993,884931993,way,16.755110822123957,0.06,0.48,0.46,1.0,0.0
3147,w884931994,884931994,way,14.59980484206196,0.12,0.85,0.03,1.0,0.0
3148,w884931995,884931995,way,12.223069938969813,0.31,0.43,0.26,0.0,0.0
3149,w884931997,884931997,way,12.918298740972764,0.45,0.43,0.12,0.0,0.0
3150,w884931998,884931998,way,18.0749819135482,0.08,0.75,0.17,1.0,0.0
3151,w884932000,884932000,way,28.19205973741032,0.38,0.25,0.37,0.0,1.0
3152,w884932004,884932004,way,5.620813666263075,0.38,0.26,0.36,0.0,0.0
3153,w884932005,884932005,way,28.79929713331832,0.29,0.63,0.08,0.0,1.0
3154,w884932006,884932006,way,19.809669633705767,0.81,0.08,0.11,0.0,0.0
3155,w884932009,884932009,way,6.910709663303319,0.48,0.13,0.39,0.0,0.0
3156,w884932013,884932013,way,19.0651269667485,0.74,0.25,0.01,0.0,0.0
3157,w884932018,884932018,way,13.980964183811766,0.64,0.07,0.29,0.0,0.0
3158,w884932023,884932023,way,25.36183066444421,0.19,0.61,0.2,0.0,1.0
3159,w884932024,884932024,way,24.14252117998563,0.42,0.24,0.34,0.0,1.0
3160,w884932025,884932025,way,29.51676552147714,0.4,0.39,0.21,0.0,1.0
3161,w884932027,884932027,way,19.191795913984087,0.33,0.07,0.6,0.0,0.0
3162,w884932031,884932031,way,21.211730500053857,0.42,0.34,0.24,0.0,1.0
3163,w885297876,885297876,way,33.69490690319446,0.51,0.42,0.07,0.0,1.0
3164,w885297878,885297878,way,4.615197596606512,0.26,0.45,0.29,0.0,0.0
3165,w885297880,885297880,way,23.588465403146,0.13,0.52,0.35,1.0,1.0
3166,w885297881,885297881,way,20.166469950728143,0.53,0.11,0.36,0.0,0.0
3167,w885297885,885297885,way,34.32728470084387,0.34,0.02,0.64,0.0,1.0
3168,w885297886,885297886,way,13.045934626736864,0.54,0.42,0.04,0.0,0.0
3169,w885297887,885297887,way,34.738233575463134,0.34,0.34,0.32,0.0,1.0
3170,w885297888,885297888,way,21.98431438433808,0.6,0.24,0.16,0.0,0.0
3171,w885297889,885297889,way,31.020354933319403,0.71,0.21,0.08,0.0,1.0
3172,w885297890,885297890,way,20.078478544633192,0.23,0.24,0.53,0.0,0.0
3173,w885297895,885297895,way,29.00912279400628,0.48,0.5,0.02,0.0,1.0
3174,w885297896,885297896,way,9.902417470531592,0.57,0.08,0.35,0.0,0.0
3175,w885297897,885297897,way,12.619514735661342,0.21,0.43,0.36,0.0,0.0
3176,w885297898,885297898,way,12.107037315547904,0.47,0.24,0.29,0.0,0.0
3177,w885297899,885297899,way,10.62181973574744,0.42,0.28,0.3,0.0,0.0
3178,w885297901,885297901,way,10.751389498568576,0.28,0.67,0.05,0.0,0.0
3179,w885297905,885297905,way,7.937598380587232,0.33,0.59,0.08,0.0,0.0
3180,w885297909,885297909,way,18.752805822037857,0.1399999999999999,0.42,0.44,1.0,0.0
3181,w885297912,885297912,way,19.294291398006774,0.43,0.41,0.16,0.0,0.0
3182,w885297914,885297914,way,10.09000354506368,0.26,0.25,0.49,0.0,0.0
3183,w885297916,885297916,way,17.956048474540733,0.14,0.49,0.37,1.0,0.0
3184,w885297918,885297918,way,17.815842387905928,0.05,0.37,0.58,1.0,0.0
3185,w886810392,886810392,way,21.44572962395471,0.21,0.38,0.41,0.0,0.0
3186,w886810393,886810393,way,20.66541023144236,0.19,0.63,0.18,0.0,0.0
3187,w886810395,886810395,way,8.738223482198418,0.19,0.42,0.39,1.0,0.0
3188,w886810398,886810398,way,30.27677920489066,0.18,0.02,0.8,1.0,1.0
3189,w886810399,886810399,way,4.967163220986309,0.48,0.13,0.39,0.0,0.0
3190,w886810401,886810401,way,19.45093543962636,0.26,0.37,0.37,0.0,0.0
3191,w886810403,886810403,way,14.19175678302824,0.47,0.21,0.32,0.0,0.0
3192,w886810404,886810404,way,44.55846127107088,0.41,0.56,0.03,0.0,1.0
3193,w886810406,886810406,way,17.50642205878083,0.47,0.39,0.14,0.0,0.0
3194,w886810413,886810413,way,11.55008072312273,0.01,0.27,0.72,1.0,0.0
3195,w886810414,886810414,way,8.344679501092436,0.3,0.28,0.42,0.0,0.0
3196,w886810416,886810416,way,18.606798104231952,0.23,0.36,0.41,0.0,0.0
3197,w886810420,886810420,way,57.83742808318008,0.23,0.26,0.51,0.0,1.0
3198,w886810421,886810421,way,27.725995366665646,0.3,0.51,0.19,0.0,1.0
3199,w887365497,887365497,way,18.544914038406933,0.15,0.56,0.29,1.0,0.0
3200,w887365500,887365500,way,7.777086584853589,0.65,0.28,0.07,0.0,0.0
3201,w887365501,887365501,way,32.81595978077348,0.82,0.02,0.16,0.0,1.0
3202,w887365504,887365504,way,26.52312383719184,0.06,0.35,0.59,1.0,1.0
3203,w887365505,887365505,way,13.665742223515576,0.16,0.41,0.43,1.0,0.0
3204,w887365507,887365507,way,25.869473391915072,0.42,0.28,0.3,0.0,1.0
3205,w887365510,887365510,way,96.54881207231516,0.27,0.4,0.33,0.0,1.0
3206,w887365516,887365516,way,82.43441037156819,0.11,0.48,0.41,1.0,1.0
3207,w887365519,887365519,way,117.68802218273032,0.39,0.22,0.39,0.0,1.0
3208,w887365520,887365520,way,76.1570454444428,0.23,0.34,0.43,0.0,1.0
3209,w887365521,887365521,way,35.942072043465465,0.82,0.15,0.03,0.0,1.0
3210,w887365522,887365522,way,4.846295904921818,0.25,0.38,0.37,0.0,0.0
3211,w887686648,887686648,way,35.52725541473213,0.28,0.42,0.3,0.0,1.0
3212,w887686650,887686650,way,33.35551147968536,0.29,0.47,0.24,0.0,1.0
3213,w887686652,887686652,way,18.447253247026826,0.38,0.19,0.43,0.0,0.0
3214,w887686654,887686654,way,6.911676601831835,0.13,0.25,0.62,1.0,0.0
3215,w887686655,887686655,way,11.264833857210531,0.44,0.33,0.23,0.0,0.0
3216,w887686656,887686656,way,15.181901836228544,0.42,0.1,0.48,0.0,0.0
3217,w887686658,887686658,way,17.918337871928614,0.04,0.15,0.81,1.0,0.0
3218,w887686659,887686659,way,4.298041759253289,0.0999999999999999,0.3,0.6,1.0,0.0
3219,w887686660,887686660,way,9.711930580413954,0.25,0.09,0.66,0.0,0.0
3220,w887686661,887686661,way,18.951995158912137,0.4,0.32,0.28,0.0,0.0
3221,w887686666,887686666,way,11.630336620989551,0.22,0.6,0.18,0.0,0.0
3222,w887686667,887686667,way,10.07163171302188,0.51,0.33,0.16,0.0,0.0
3223,w888000638,888000638,way,15.536768276193891,0.51,0.27,0.22,0.0,0.0
3224,w888000642,888000642,way,41.39947309840935,0.67,0.02,0.31,0.0,1.0
3225,w888000643,888000643,way,4.627767797477219,0.28,0.4,0.32,0.0,0.0
3226,w888000644,888000644,way,13.971294798526609,0.25,0.35,0.4,0.0,0.0
3227,w888000646,888000646,way,15.888733900573683,0.24,0.18,0.58,0.0,0.0
3228,w888000648,888000648,way,31.0503300277034,0.21,0.45,0.34,0.0,1.0
3229,w888000651,888000651,way,18.391170812372906,0.24,0.05,0.71,1.0,0.0
3230,w888000654,888000654,way,10.84518253583462,0.03,0.76,0.21,1.0,0.0
3231,w888000657,888000657,way,9.21008948411419,0.58,0.18,0.24,0.0,0.0
3232,w888000659,888000659,way,30.673224001582188,0.11,0.63,0.26,1.0,1.0
3233,w888000660,888000660,way,9.627806928433069,0.44,0.33,0.23,0.0,0.0
3234,w888000665,888000665,way,9.887913392603854,0.35,0.64,0.01,0.0,0.0
3235,w891199681,891199681,way,41.28440741351595,0.15,0.3,0.55,1.0,1.0
3236,w891199685,891199685,way,17.80327218703522,0.4,0.22,0.38,0.0,0.0
3237,w891199686,891199686,way,23.658084977199145,0.67,0.13,0.2,0.0,1.0
3238,w891199688,891199688,way,13.347619447633834,0.5,0.49,0.01,0.0,0.0
3239,w891199689,891199689,way,8.497455788597952,0.48,0.2299999999999999,0.29,0.0,0.0
3240,w891199691,891199691,way,7.928895933830589,0.3,0.49,0.21,0.0,0.0
3241,w891199692,891199692,way,35.56689989440128,0.2,0.54,0.26,0.0,1.0
3242,w891199697,891199697,way,6.551008530695395,0.33,0.11,0.56,0.0,0.0
3243,w891199698,891199698,way,19.59500928037523,0.37,0.41,0.22,0.0,0.0
3244,w891199699,891199699,way,15.57447887880601,0.07,0.73,0.2,1.0,0.0
3245,w892485695,892485695,way,12.393251119988616,0.94,0.03,0.03,0.0,0.0
3246,w892485697,892485697,way,17.7172146579973,0.5,0.36,0.14,0.0,0.0
3247,w892485698,892485698,way,16.88468058494509,0.15,0.67,0.18,1.0,0.0
3248,w892485702,892485702,way,30.812463149688483,0.2,0.32,0.48,1.0,1.0
3249,w892485703,892485703,way,18.29931165216389,0.1,0.47,0.43,1.0,0.0
3250,w892485704,892485704,way,20.49232823483801,0.2,0.35,0.45,1.0,0.0
3251,w892485705,892485705,way,18.812756010805845,0.37,0.08,0.55,0.0,0.0
3252,w892485709,892485709,way,4.502065788770149,0.06,0.43,0.51,1.0,0.0
3253,w892485711,892485711,way,22.89710435525712,0.34,0.16,0.5,0.0,0.0
3254,w892485712,892485712,way,29.6540707925264,0.87,0.05,0.08,0.0,1.0
3255,w892485713,892485713,way,22.6108905508164,0.2,0.22,0.58,1.0,0.0
3256,w892485715,892485715,way,5.841275650764705,0.24,0.3,0.46,0.0,0.0
3257,w892485717,892485717,way,309.41646137098206,0.52,0.3,0.18,0.0,1.0
3258,w892485719,892485719,way,15.086174921905467,0.18,0.13,0.69,1.0,0.0
3259,w892485722,892485722,way,21.383845558129693,0.19,0.37,0.44,1.0,0.0
3260,w892485723,892485723,way,4.724461650328812,0.37,0.33,0.3,0.0,0.0
3261,w892485724,892485724,way,19.970181429439407,0.06,0.7,0.24,1.0,0.0
3262,w892485725,892485725,way,9.316452722250942,0.34,0.14,0.52,0.0,0.0
3263,w892485728,892485728,way,31.12671817145616,0.49,0.45,0.06,0.0,1.0
3264,w892485730,892485730,way,61.69164505784456,0.02,0.59,0.39,1.0,1.0
3265,w892485731,892485731,way,6.286067373882032,0.05,0.31,0.64,1.0,0.0
3266,w892485736,892485736,way,22.984128822823543,0.64,0.1699999999999999,0.19,0.0,0.0
3267,w896947025,896947025,way,13.270264365352562,0.39,0.59,0.02,0.0,0.0
3268,w896947027,896947027,way,13.758568322253105,0.43,0.22,0.35,0.0,0.0
3269,w896947028,896947028,way,14.230434324168874,0.67,0.32,0.01,0.0,0.0
3270,w896947029,896947029,way,16.17301382795737,0.39,0.26,0.35,0.0,0.0
3271,w896947031,896947031,way,20.13456097928712,0.49,0.22,0.29,0.0,0.0
3272,w896947034,896947034,way,9.81055831032258,0.47,0.19,0.34,0.0,0.0
3273,w896947036,896947036,way,14.4566979398416,0.3,0.39,0.31,0.0,0.0
3274,w896947041,896947041,way,20.312477668534044,0.06,0.72,0.22,1.0,0.0
3275,w896947042,896947042,way,11.595526833962978,0.19,0.47,0.34,1.0,0.0
3276,w896947043,896947043,way,5.826771572836966,0.3399999999999999,0.36,0.3,0.0,0.0
3277,w896947045,896947045,way,7.602070711192206,0.59,0.28,0.13,0.0,0.0
3278,w896947047,896947047,way,24.189901167882905,0.23,0.35,0.42,0.0,1.0
3279,w896947051,896947051,way,14.747746436924896,0.42,0.57,0.01,0.0,0.0
3280,w896947052,896947052,way,17.284993135750682,0.58,0.06,0.36,0.0,0.0
3281,w896947058,896947058,way,16.596532903447343,0.5,0.26,0.24,0.0,0.0
3282,w896947059,896947059,way,21.43025860749845,0.04,0.52,0.44,1.0,0.0
3283,w896947060,896947060,way,15.10261287689024,0.17,0.17,0.66,1.0,0.0
3284,w896947062,896947062,way,8.068135081936882,0.42,0.27,0.31,0.0,0.0
3285,w897325112,897325112,way,18.021800294479817,0.23,0.38,0.39,0.0,0.0
3286,w897325113,897325113,way,16.81312713383491,0.12,0.3,0.58,1.0,0.0
3287,w897325114,897325114,way,14.961439851726912,0.82,0.01,0.17,0.0,0.0
3288,w897325115,897325115,way,17.172828266442835,0.45,0.4,0.15,0.0,0.0
3289,w897325117,897325117,way,28.04991977371848,0.01,0.81,0.18,1.0,1.0
3290,w897325118,897325118,way,19.027416364136386,0.45,0.22,0.33,0.0,0.0
3291,w897325120,897325120,way,9.772847707710458,0.4,0.01,0.59,0.0,0.0
3292,w897325121,897325121,way,14.10376537693329,0.36,0.25,0.39,0.0,0.0
3293,w897325123,897325123,way,21.13727623335813,0.22,0.46,0.32,0.0,1.0
3294,w897325124,897325124,way,13.75953526078162,0.39,0.19,0.42,0.0,0.0
3295,w897325127,897325127,way,8.751760621597642,0.5599999999999999,0.06,0.38,0.0,0.0
3296,w897325128,897325128,way,8.60478596526322,0.23,0.76,0.01,0.0,0.0
3297,w897325131,897325131,way,15.772701277151777,0.31,0.5,0.19,0.0,0.0
3298,w897325134,897325134,way,8.662802276974176,0.12,0.81,0.07,1.0,0.0
3299,w897325135,897325135,way,16.704830018641125,0.02,0.63,0.35,1.0,0.0
3300,w897325142,897325142,way,16.53658271467936,0.4,0.36,0.24,0.0,0.0
3301,w897325147,897325147,way,18.171675766399787,0.41,0.19,0.4,0.0,0.0
3302,w897325149,897325149,way,5.006807700655462,0.58,0.22,0.2,0.0,0.0
3303,w897325150,897325150,way,22.12935516361547,0.29,0.25,0.46,0.0,0.0
3304,w897325152,897325152,way,21.29198639792068,0.02,0.68,0.3,1.0,0.0
3305,w897325153,897325153,way,7.902788593560658,0.37,0.19,0.44,0.0,0.0
3306,w897325154,897325154,way,25.200351930182048,0.38,0.49,0.13,0.0,1.0
3307,w897325155,897325155,way,41.4632910412914,0.39,0.51,0.1,0.0,1.0
3308,w897325159,897325159,way,11.131396340275334,0.65,0.3,0.05,0.0,0.0
3309,w897325160,897325160,way,6.090745791121814,0.77,0.03,0.2,0.0,0.0
3310,w897325163,897325163,way,15.495189919467704,0.19,0.67,0.14,0.0,0.0
3311,w897325167,897325167,way,19.783562293435835,0.73,0.13,0.14,0.0,0.0
3312,w897325168,897325168,way,35.83087411268613,0.12,0.35,0.53,1.0,1.0
3313,w898628567,898628567,way,23.91722450284141,0.21,0.09,0.7,1.0,1.0
3314,w898628570,898628570,way,26.980485761179864,0.41,0.38,0.21,0.0,1.0
3315,w898628572,898628572,way,37.22713334786313,0.42,0.44,0.14,0.0,1.0
3316,w898628574,898628574,way,24.558304747247472,0.33,0.48,0.19,0.0,1.0
3317,w898628576,898628576,way,40.90149975622364,0.44,0.31,0.25,0.0,1.0
3318,w898628578,898628578,way,14.761283576324118,0.17,0.16,0.67,1.0,0.0
3319,w898628581,898628581,way,9.794120355337808,0.8,0.1,0.1,0.0,0.0
3320,w898628582,898628582,way,31.153792450254603,0.11,0.3,0.59,1.0,1.0
3321,w898628584,898628584,way,34.7295311287065,0.47,0.21,0.32,0.0,1.0
3322,w898628585,898628585,way,5.703970379715444,0.27,0.43,0.3,0.0,0.0
3323,w898628587,898628587,way,21.53565490710669,0.1,0.52,0.38,1.0,0.0
3324,w898628588,898628588,way,21.267812934707777,0.12,0.2,0.68,1.0,1.0
3325,w898628589,898628589,way,149.11449129802642,0.45,0.31,0.24,0.0,1.0
3326,w898628590,898628590,way,60.52551719245436,0.12,0.69,0.19,1.0,1.0
3327,w898628591,898628591,way,15.850056359433047,0.35,0.36,0.29,0.0,0.0
3328,w898628592,898628592,way,20.12875934811602,0.32,0.36,0.32,0.0,0.0
3329,w898628593,898628593,way,31.20697406932298,0.58,0.18,0.24,0.0,1.0
3330,w898628594,898628594,way,21.65458834611415,0.25,0.17,0.58,0.0,1.0
3331,w900520079,900520079,way,12.326532361521018,0.16,0.63,0.21,1.0,0.0
3332,w900520081,900520081,way,14.157913934530178,0.53,0.06,0.41,0.0,0.0
3333,w900520082,900520082,way,19.99338795412379,0.29,0.36,0.35,0.0,0.0
3334,w900520084,900520084,way,7.771284953682493,0.48,0.16,0.36,0.0,0.0
3335,w900520086,900520086,way,8.38432398076159,0.56,0.28,0.16,0.0,0.0
3336,w900520088,900520088,way,15.644098452859156,0.62,0.06,0.32,0.0,0.0
3337,w900520090,900520090,way,7.510211550983193,0.73,0.25,0.02,0.0,0.0
3338,w900520092,900520092,way,24.742990006194013,0.45,0.26,0.29,0.0,1.0
3339,w900520096,900520096,way,16.587830456690703,0.34,0.57,0.09,0.0,0.0
3340,w900520097,900520097,way,30.81149621115996,0.03,0.61,0.36,1.0,1.0
3341,w900520099,900520099,way,15.965122044326446,0.23,0.41,0.36,0.0,0.0
3342,w900520100,900520100,way,19.905396548028843,0.12,0.73,0.15,1.0,0.0
3343,w900520101,900520101,way,12.112838946718998,0.48,0.51,0.01,0.0,0.0
3344,w900520105,900520105,way,17.945412150727062,0.43,0.1,0.47,0.0,0.0
3345,w900520106,900520106,way,16.803457748549754,0.37,0.23,0.4,0.0,0.0
3346,w900520107,900520107,way,20.19064341394104,0.4,0.33,0.27,0.0,0.0
3347,w900520110,900520110,way,17.5470334769785,0.47,0.48,0.05,0.0,0.0
3348,w900520111,900520111,way,15.365620156646573,0.26,0.51,0.23,0.0,0.0
3349,w900520112,900520112,way,17.31690210719171,0.29,0.6,0.11,0.0,0.0
3350,w900520113,900520113,way,12.738448174668802,0.52,0.4,0.08,0.0,0.0
3351,w900520114,900520114,way,4.860799982849557,0.24,0.6,0.16,0.0,0.0
3352,w900520117,900520117,way,7.119568385462759,0.18,0.44,0.38,1.0,0.0
3353,w900520121,900520121,way,4.991336684199207,0.24,0.43,0.33,0.0,0.0
3354,w901800606,901800606,way,44.63581635335215,0.21,0.42,0.37,0.0,1.0
3355,w901800607,901800607,way,41.99704110903219,0.81,0.1,0.09,0.0,1.0
3356,w901800608,901800608,way,11.24356120958318,0.44,0.54,0.02,0.0,0.0
3357,w901800610,901800610,way,28.07409323693137,0.16,0.34,0.5,1.0,1.0
3358,w901800611,901800611,way,9.92175624110191,0.24,0.0,0.76,1.0,0.0
3359,w901800615,901800615,way,17.33334006217648,0.17,0.39,0.44,1.0,0.0
3360,w901800619,901800619,way,12.530556391037878,0.35,0.36,0.29,0.0,0.0
3361,w901800622,901800622,way,14.881183953860091,0.23,0.39,0.38,0.0,0.0
3362,w901800624,901800624,way,22.726923174238312,0.35,0.47,0.18,0.0,1.0
3363,w901800625,901800625,way,26.263017373021054,0.72,0.16,0.12,0.0,1.0
3364,w901800626,901800626,way,7.968540413499741,0.42,0.08,0.5,0.0,0.0
3365,w901800627,901800627,way,14.315524914678278,0.3999999999999999,0.35,0.25,0.0,0.0
3366,w902467279,902467279,way,21.20882968446831,0.26,0.66,0.08,0.0,0.0
3367,w902467280,902467280,way,17.80520606409225,0.22,0.62,0.16,0.0,0.0
3368,w902467281,902467281,way,6.33151348472228,0.46,0.14,0.4,0.0,0.0
3369,w902467282,902467282,way,6.905874970660739,0.33,0.36,0.31,0.0,0.0
3370,w902467285,902467285,way,6.371157964391433,0.25,0.27,0.48,0.0,0.0
3371,w902467289,902467289,way,9.360931894562674,0.11,0.53,0.36,1.0,0.0
3372,w902467290,902467290,way,16.987176068967777,0.21,0.63,0.16,0.0,0.0
3373,w902467291,902467291,way,11.194247344628868,0.13,0.24,0.63,1.0,0.0
3374,w902467292,902467292,way,12.265615234224514,0.34,0.13,0.53,0.0,0.0
3375,w902467295,902467295,way,16.84600304380445,0.55,0.24,0.21,0.0,0.0
3376,w902467296,902467296,way,19.530224398964663,0.13,0.41,0.46,1.0,0.0
3377,w902467298,902467298,way,21.934033580855253,0.08,0.6,0.32,1.0,1.0
3378,w902467299,902467299,way,18.1542708728865,0.51,0.46,0.03,0.0,0.0
3379,w902467301,902467301,way,6.061737635266336,0.11,0.78,0.11,1.0,0.0
3380,w902467302,902467302,way,15.950617966398706,0.47,0.41,0.12,0.0,0.0
3381,w902467303,902467303,way,4.391834796519333,0.64,0.24,0.12,0.0,0.0
