time,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-01-17 17:00:00,17/01/2019,18.0,80.71,8.1e-05
2019-01-17 18:00:00,17/01/2019,19.0,77.68,7.8e-05
2019-01-17 19:00:00,17/01/2019,20.0,77.65,7.8e-05
2019-01-17 20:00:00,17/01/2019,21.0,70.84,7.1e-05
2019-01-17 21:00:00,17/01/2019,22.0,65.58,6.6e-05
2019-01-17 22:00:00,17/01/2019,23.0,63.6,6.4e-05
2019-01-17 23:00:00,17/01/2019,24.0,61.12,6.1e-05
2019-01-18 00:00:00,18/01/2019,1.0,60.15,6e-05
2019-01-18 01:00:00,18/01/2019,2.0,58.94,5.9e-05
2019-01-18 02:00:00,18/01/2019,3.0,56.99,5.7e-05
2019-01-18 03:00:00,18/01/2019,4.0,55.0,5.5e-05
2019-01-18 04:00:00,18/01/2019,5.0,56.64,5.7e-05
2019-01-18 05:00:00,18/01/2019,6.0,60.0,6e-05
2019-01-18 06:00:00,18/01/2019,7.0,62.58,6.3e-05
2019-01-18 07:00:00,18/01/2019,8.0,73.81,7.4e-05
2019-01-18 08:00:00,18/01/2019,9.0,77.65,7.8e-05
2019-01-18 09:00:00,18/01/2019,10.0,77.0,7.7e-05
2019-01-18 10:00:00,18/01/2019,11.0,62.58,6.3e-05
2019-01-18 11:00:00,18/01/2019,12.0,61.12,6.1e-05
2019-01-18 12:00:00,18/01/2019,13.0,61.0,6.1e-05
2019-01-18 13:00:00,18/01/2019,14.0,60.15,6e-05
2019-01-18 14:00:00,18/01/2019,15.0,61.12,6.1e-05
2019-01-18 15:00:00,18/01/2019,16.0,62.58,6.3e-05
2019-01-18 16:00:00,18/01/2019,17.0,75.88,7.6e-05
2019-01-18 17:00:00,18/01/2019,18.0,78.21,7.8e-05
2019-01-18 18:00:00,18/01/2019,19.0,78.21,7.8e-05
2019-01-18 19:00:00,18/01/2019,20.0,77.68,7.8e-05
2019-01-18 20:00:00,18/01/2019,21.0,70.74,7.1e-05
2019-01-18 21:00:00,18/01/2019,22.0,67.11,6.7e-05
2019-01-18 22:00:00,18/01/2019,23.0,65.19,6.5e-05
2019-01-18 23:00:00,18/01/2019,24.0,62.41,6.2e-05
2019-01-19 00:00:00,19/01/2019,1.0,65.0,6.5e-05
2019-01-19 01:00:00,19/01/2019,2.0,62.41,6.2e-05
2019-01-19 02:00:00,19/01/2019,3.0,61.11,6.1e-05
2019-01-19 03:00:00,19/01/2019,4.0,60.71,6.1e-05
2019-01-19 04:00:00,19/01/2019,5.0,60.37,6e-05
2019-01-19 05:00:00,19/01/2019,6.0,60.92,6.1e-05
2019-01-19 06:00:00,19/01/2019,7.0,63.58,6.4e-05
2019-01-19 07:00:00,19/01/2019,8.0,67.62,6.8e-05
2019-01-19 08:00:00,19/01/2019,9.0,73.34,7.3e-05
2019-01-19 09:00:00,19/01/2019,10.0,77.0,7.7e-05
2019-01-19 10:00:00,19/01/2019,11.0,71.92,7.2e-05
2019-01-19 11:00:00,19/01/2019,12.0,68.25,6.8e-05
2019-01-19 12:00:00,19/01/2019,13.0,66.95,6.7e-05
2019-01-19 13:00:00,19/01/2019,14.0,64.2,6.4e-05
2019-01-19 14:00:00,19/01/2019,15.0,63.93,6.4e-05
2019-01-19 15:00:00,19/01/2019,16.0,63.72,6.4e-05
2019-01-19 16:00:00,19/01/2019,17.0,68.15,6.8e-05
2019-01-19 17:00:00,19/01/2019,18.0,76.85,7.7e-05
2019-01-19 18:00:00,19/01/2019,19.0,77.68,7.8e-05
2019-01-19 19:00:00,19/01/2019,20.0,77.68,7.8e-05
2019-01-19 20:00:00,19/01/2019,21.0,70.0,7e-05
2019-01-19 21:00:00,19/01/2019,22.0,67.0,6.7e-05
2019-01-19 22:00:00,19/01/2019,23.0,66.02,6.6e-05
2019-01-19 23:00:00,19/01/2019,24.0,62.57,6.3e-05
2019-01-20 00:00:00,20/01/2019,1.0,66.69,6.7e-05
2019-01-20 01:00:00,20/01/2019,2.0,63.41,6.3e-05
2019-01-20 02:00:00,20/01/2019,3.0,60.44,6e-05
2019-01-20 03:00:00,20/01/2019,4.0,58.59,5.9e-05
2019-01-20 04:00:00,20/01/2019,5.0,58.6,5.9e-05
2019-01-20 05:00:00,20/01/2019,6.0,59.01,5.9e-05
2019-01-20 06:00:00,20/01/2019,7.0,59.6,6e-05
2019-01-20 07:00:00,20/01/2019,8.0,61.94,6.2e-05
2019-01-20 08:00:00,20/01/2019,9.0,63.22,6.3e-05
2019-01-20 09:00:00,20/01/2019,10.0,64.02,6.4e-05
2019-01-20 10:00:00,20/01/2019,11.0,66.3,6.6e-05
2019-01-20 11:00:00,20/01/2019,12.0,66.15,6.6e-05
2019-01-20 12:00:00,20/01/2019,13.0,65.12,6.5e-05
2019-01-20 13:00:00,20/01/2019,14.0,62.41,6.2e-05
2019-01-20 14:00:00,20/01/2019,15.0,60.92,6.1e-05
2019-01-20 15:00:00,20/01/2019,16.0,62.41,6.2e-05
2019-01-20 16:00:00,20/01/2019,17.0,64.46,6.4e-05
2019-01-20 17:00:00,20/01/2019,18.0,70.93,7.1e-05
2019-01-20 18:00:00,20/01/2019,19.0,77.0,7.7e-05
2019-01-20 19:00:00,20/01/2019,20.0,77.65,7.8e-05
2019-01-20 20:00:00,20/01/2019,21.0,75.0,7.5e-05
2019-01-20 21:00:00,20/01/2019,22.0,71.29,7.1e-05
2019-01-20 22:00:00,20/01/2019,23.0,67.1,6.7e-05
2019-01-20 23:00:00,20/01/2019,24.0,64.5,6.4e-05
2019-01-21 00:00:00,21/01/2019,1.0,59.0,5.9e-05
2019-01-21 01:00:00,21/01/2019,2.0,57.21,5.7e-05
2019-01-21 02:00:00,21/01/2019,3.0,54.83,5.5e-05
2019-01-21 03:00:00,21/01/2019,4.0,54.48,5.4e-05
2019-01-21 04:00:00,21/01/2019,5.0,54.83,5.5e-05
2019-01-21 05:00:00,21/01/2019,6.0,59.25,5.9e-05
2019-01-21 06:00:00,21/01/2019,7.0,70.06,7e-05
2019-01-21 07:00:00,21/01/2019,8.0,77.81,7.8e-05
2019-01-21 08:00:00,21/01/2019,9.0,78.33,7.8e-05
2019-01-21 09:00:00,21/01/2019,10.0,78.33,7.8e-05
2019-01-21 10:00:00,21/01/2019,11.0,77.81,7.8e-05
2019-01-21 11:00:00,21/01/2019,12.0,77.77,7.8e-05
2019-01-21 12:00:00,21/01/2019,13.0,75.41,7.5e-05
2019-01-21 13:00:00,21/01/2019,14.0,71.56,7.2e-05
2019-01-21 14:00:00,21/01/2019,15.0,74.13,7.4e-05
2019-01-21 15:00:00,21/01/2019,16.0,76.49,7.6e-05
2019-01-21 16:00:00,21/01/2019,17.0,78.01,7.8e-05
2019-01-21 17:00:00,21/01/2019,18.0,80.84,8.1e-05
2019-01-21 18:00:00,21/01/2019,19.0,80.84,8.1e-05
2019-01-21 19:00:00,21/01/2019,20.0,80.84,8.1e-05
2019-01-21 20:00:00,21/01/2019,21.0,77.77,7.8e-05
2019-01-21 21:00:00,21/01/2019,22.0,71.05,7.1e-05
2019-01-21 22:00:00,21/01/2019,23.0,68.99,6.9e-05
2019-01-21 23:00:00,21/01/2019,24.0,65.0,6.5e-05
2019-01-22 00:00:00,22/01/2019,1.0,63.93,6.4e-05
2019-01-22 01:00:00,22/01/2019,2.0,61.57,6.2e-05
2019-01-22 02:00:00,22/01/2019,3.0,61.14,6.1e-05
2019-01-22 03:00:00,22/01/2019,4.0,61.16,6.1e-05
2019-01-22 04:00:00,22/01/2019,5.0,61.57,6.2e-05
2019-01-22 05:00:00,22/01/2019,6.0,62.54,6.3e-05
2019-01-22 06:00:00,22/01/2019,7.0,66.0,6.6e-05
2019-01-22 07:00:00,22/01/2019,8.0,75.87,7.6e-05
2019-01-22 08:00:00,22/01/2019,9.0,77.81,7.8e-05
2019-01-22 09:00:00,22/01/2019,10.0,77.77,7.8e-05
2019-01-22 10:00:00,22/01/2019,11.0,72.34,7.2e-05
2019-01-22 11:00:00,22/01/2019,12.0,66.0,6.6e-05
2019-01-22 12:00:00,22/01/2019,13.0,63.04,6.3e-05
2019-01-22 13:00:00,22/01/2019,14.0,61.89,6.2e-05
2019-01-22 14:00:00,22/01/2019,15.0,61.89,6.2e-05
2019-01-22 15:00:00,22/01/2019,16.0,62.87,6.3e-05
2019-01-22 16:00:00,22/01/2019,17.0,67.3,6.7e-05
2019-01-22 17:00:00,22/01/2019,18.0,74.0,7.4e-05
2019-01-22 18:00:00,22/01/2019,19.0,74.88,7.5e-05
2019-01-22 19:00:00,22/01/2019,20.0,74.87,7.5e-05
2019-01-22 20:00:00,22/01/2019,21.0,70.99,7.1e-05
2019-01-22 21:00:00,22/01/2019,22.0,66.42,6.6e-05
2019-01-22 22:00:00,22/01/2019,23.0,63.04,6.3e-05
2019-01-22 23:00:00,22/01/2019,24.0,59.99,6e-05
2019-01-23 00:00:00,23/01/2019,1.0,61.57,6.2e-05
2019-01-23 01:00:00,23/01/2019,2.0,61.53,6.2e-05
2019-01-23 02:00:00,23/01/2019,3.0,60.39,6e-05
2019-01-23 03:00:00,23/01/2019,4.0,60.9,6.1e-05
2019-01-23 04:00:00,23/01/2019,5.0,60.43,6e-05
2019-01-23 05:00:00,23/01/2019,6.0,63.04,6.3e-05
2019-01-23 06:00:00,23/01/2019,7.0,65.0,6.5e-05
2019-01-23 07:00:00,23/01/2019,8.0,77.77,7.8e-05
2019-01-23 08:00:00,23/01/2019,9.0,92.15,9.2e-05
2019-01-23 09:00:00,23/01/2019,10.0,93.65,9.4e-05
2019-01-23 10:00:00,23/01/2019,11.0,91.93,9.2e-05
2019-01-23 11:00:00,23/01/2019,12.0,90.31,9e-05
2019-01-23 12:00:00,23/01/2019,13.0,84.96,8.5e-05
2019-01-23 13:00:00,23/01/2019,14.0,83.99,8.4e-05
2019-01-23 14:00:00,23/01/2019,15.0,85.59,8.6e-05
2019-01-23 15:00:00,23/01/2019,16.0,88.0,8.8e-05
2019-01-23 16:00:00,23/01/2019,17.0,77.81,7.8e-05
2019-01-23 17:00:00,23/01/2019,18.0,83.0,8.3e-05
2019-01-23 18:00:00,23/01/2019,19.0,93.9,9.4e-05
2019-01-23 19:00:00,23/01/2019,20.0,90.54,9.1e-05
2019-01-23 20:00:00,23/01/2019,21.0,78.56,7.9e-05
2019-01-23 21:00:00,23/01/2019,22.0,75.19,7.5e-05
2019-01-23 22:00:00,23/01/2019,23.0,68.98,6.9e-05
2019-01-23 23:00:00,23/01/2019,24.0,62.89,6.3e-05
2019-01-24 00:00:00,24/01/2019,1.0,64.73,6.5e-05
2019-01-24 01:00:00,24/01/2019,2.0,63.71,6.4e-05
2019-01-24 02:00:00,24/01/2019,3.0,63.04,6.3e-05
2019-01-24 03:00:00,24/01/2019,4.0,63.04,6.3e-05
2019-01-24 04:00:00,24/01/2019,5.0,62.9,6.3e-05
2019-01-24 05:00:00,24/01/2019,6.0,63.1,6.3e-05
2019-01-24 06:00:00,24/01/2019,7.0,74.9,7.5e-05
2019-01-24 07:00:00,24/01/2019,8.0,78.33,7.8e-05
2019-01-24 08:00:00,24/01/2019,9.0,113.07,0.000113
2019-01-24 09:00:00,24/01/2019,10.0,111.23,0.000111
2019-01-24 10:00:00,24/01/2019,11.0,108.25,0.000108
2019-01-24 11:00:00,24/01/2019,12.0,101.47,0.000101
2019-01-24 12:00:00,24/01/2019,13.0,90.0,9e-05
2019-01-24 13:00:00,24/01/2019,14.0,74.82,7.5e-05
2019-01-24 14:00:00,24/01/2019,15.0,78.0,7.8e-05
2019-01-24 15:00:00,24/01/2019,16.0,90.45,9e-05
2019-01-24 16:00:00,24/01/2019,17.0,77.77,7.8e-05
2019-01-24 17:00:00,24/01/2019,18.0,77.92,7.8e-05
2019-01-24 18:00:00,24/01/2019,19.0,79.63,8e-05
2019-01-24 19:00:00,24/01/2019,20.0,78.33,7.8e-05
2019-01-24 20:00:00,24/01/2019,21.0,77.77,7.8e-05
2019-01-24 21:00:00,24/01/2019,22.0,65.63,6.6e-05
2019-01-24 22:00:00,24/01/2019,23.0,62.87,6.3e-05
2019-01-24 23:00:00,24/01/2019,24.0,59.0,5.9e-05
2019-01-25 00:00:00,25/01/2019,1.0,60.56,6.1e-05
2019-01-25 01:00:00,25/01/2019,2.0,60.64,6.1e-05
2019-01-25 02:00:00,25/01/2019,3.0,57.8,5.8e-05
2019-01-25 03:00:00,25/01/2019,4.0,55.9,5.6e-05
2019-01-25 04:00:00,25/01/2019,5.0,55.32,5.5e-05
2019-01-25 05:00:00,25/01/2019,6.0,58.98,5.9e-05
2019-01-25 06:00:00,25/01/2019,7.0,62.87,6.3e-05
2019-01-25 07:00:00,25/01/2019,8.0,69.99,7e-05
2019-01-25 08:00:00,25/01/2019,9.0,97.0,9.7e-05
2019-01-25 09:00:00,25/01/2019,10.0,93.64,9.4e-05
2019-01-25 10:00:00,25/01/2019,11.0,85.0,8.5e-05
2019-01-25 11:00:00,25/01/2019,12.0,78.0,7.8e-05
2019-01-25 12:00:00,25/01/2019,13.0,71.81,7.2e-05
2019-01-25 13:00:00,25/01/2019,14.0,69.87,7e-05
2019-01-25 14:00:00,25/01/2019,15.0,68.64,6.9e-05
2019-01-25 15:00:00,25/01/2019,16.0,68.57,6.9e-05
2019-01-25 16:00:00,25/01/2019,17.0,66.64,6.7e-05
2019-01-25 17:00:00,25/01/2019,18.0,74.28,7.4e-05
2019-01-25 18:00:00,25/01/2019,19.0,73.53,7.4e-05
2019-01-25 19:00:00,25/01/2019,20.0,69.69,7e-05
2019-01-25 20:00:00,25/01/2019,21.0,67.63,6.8e-05
2019-01-25 21:00:00,25/01/2019,22.0,63.34,6.3e-05
2019-01-25 22:00:00,25/01/2019,23.0,61.57,6.2e-05
2019-01-25 23:00:00,25/01/2019,24.0,58.98,5.9e-05
2019-01-26 00:00:00,26/01/2019,1.0,60.73,6.1e-05
2019-01-26 01:00:00,26/01/2019,2.0,54.69,5.5e-05
2019-01-26 02:00:00,26/01/2019,3.0,53.14,5.3e-05
2019-01-26 03:00:00,26/01/2019,4.0,51.0,5.1e-05
2019-01-26 04:00:00,26/01/2019,5.0,49.9,5e-05
2019-01-26 05:00:00,26/01/2019,6.0,50.84,5.1e-05
2019-01-26 06:00:00,26/01/2019,7.0,55.61,5.6e-05
2019-01-26 07:00:00,26/01/2019,8.0,62.87,6.3e-05
2019-01-26 08:00:00,26/01/2019,9.0,67.65,6.8e-05
2019-01-26 09:00:00,26/01/2019,10.0,68.88,6.9e-05
2019-01-26 10:00:00,26/01/2019,11.0,66.49,6.6e-05
2019-01-26 11:00:00,26/01/2019,12.0,65.44,6.5e-05
2019-01-26 12:00:00,26/01/2019,13.0,62.87,6.3e-05
2019-01-26 13:00:00,26/01/2019,14.0,57.44,5.7e-05
2019-01-26 14:00:00,26/01/2019,15.0,56.45,5.6e-05
2019-01-26 15:00:00,26/01/2019,16.0,58.44,5.8e-05
2019-01-26 16:00:00,26/01/2019,17.0,61.57,6.2e-05
2019-01-26 17:00:00,26/01/2019,18.0,66.17,6.6e-05
2019-01-26 18:00:00,26/01/2019,19.0,76.46,7.6e-05
2019-01-26 19:00:00,26/01/2019,20.0,74.69,7.5e-05
2019-01-26 20:00:00,26/01/2019,21.0,68.16,6.8e-05
2019-01-26 21:00:00,26/01/2019,22.0,65.0,6.5e-05
2019-01-26 22:00:00,26/01/2019,23.0,61.93,6.2e-05
2019-01-26 23:00:00,26/01/2019,24.0,54.17,5.4e-05
2019-01-27 00:00:00,27/01/2019,1.0,61.57,6.2e-05
2019-01-27 01:00:00,27/01/2019,2.0,60.0,6e-05
2019-01-27 02:00:00,27/01/2019,3.0,58.41,5.8e-05
2019-01-27 03:00:00,27/01/2019,4.0,57.05,5.7e-05
2019-01-27 04:00:00,27/01/2019,5.0,57.59,5.8e-05
2019-01-27 05:00:00,27/01/2019,6.0,55.15,5.5e-05
2019-01-27 06:00:00,27/01/2019,7.0,61.57,6.2e-05
2019-01-27 07:00:00,27/01/2019,8.0,62.87,6.3e-05
2019-01-27 08:00:00,27/01/2019,9.0,63.94,6.4e-05
2019-01-27 09:00:00,27/01/2019,10.0,65.43,6.5e-05
2019-01-27 10:00:00,27/01/2019,11.0,66.45,6.6e-05
2019-01-27 11:00:00,27/01/2019,12.0,65.43,6.5e-05
2019-01-27 12:00:00,27/01/2019,13.0,64.49,6.4e-05
2019-01-27 13:00:00,27/01/2019,14.0,61.94,6.2e-05
2019-01-27 14:00:00,27/01/2019,15.0,62.87,6.3e-05
2019-01-27 15:00:00,27/01/2019,16.0,61.24,6.1e-05
2019-01-27 16:00:00,27/01/2019,17.0,62.87,6.3e-05
2019-01-27 17:00:00,27/01/2019,18.0,66.16,6.6e-05
2019-01-27 18:00:00,27/01/2019,19.0,72.89,7.3e-05
2019-01-27 19:00:00,27/01/2019,20.0,72.89,7.3e-05
2019-01-27 20:00:00,27/01/2019,21.0,70.05,7e-05
2019-01-27 21:00:00,27/01/2019,22.0,65.0,6.5e-05
2019-01-27 22:00:00,27/01/2019,23.0,61.57,6.2e-05
2019-01-27 23:00:00,27/01/2019,24.0,53.28,5.3e-05
2019-01-28 00:00:00,28/01/2019,1.0,49.9,5e-05
2019-01-28 01:00:00,28/01/2019,2.0,40.97,4.1e-05
2019-01-28 02:00:00,28/01/2019,3.0,40.42,4e-05
2019-01-28 03:00:00,28/01/2019,4.0,37.8,3.8e-05
2019-01-28 04:00:00,28/01/2019,5.0,38.09,3.8e-05
2019-01-28 05:00:00,28/01/2019,6.0,47.01,4.7e-05
2019-01-28 06:00:00,28/01/2019,7.0,60.21,6e-05
2019-01-28 07:00:00,28/01/2019,8.0,63.35,6.3e-05
2019-01-28 08:00:00,28/01/2019,9.0,62.48,6.2e-05
2019-01-28 09:00:00,28/01/2019,10.0,61.36,6.1e-05
2019-01-28 10:00:00,28/01/2019,11.0,60.0,6e-05
2019-01-28 11:00:00,28/01/2019,12.0,57.25,5.7e-05
2019-01-28 12:00:00,28/01/2019,13.0,55.15,5.5e-05
2019-01-28 13:00:00,28/01/2019,14.0,51.99,5.2e-05
2019-01-28 14:00:00,28/01/2019,15.0,57.25,5.7e-05
2019-01-28 15:00:00,28/01/2019,16.0,61.18,6.1e-05
2019-01-28 16:00:00,28/01/2019,17.0,62.48,6.2e-05
2019-01-28 17:00:00,28/01/2019,18.0,66.16,6.6e-05
2019-01-28 18:00:00,28/01/2019,19.0,73.0,7.3e-05
2019-01-28 19:00:00,28/01/2019,20.0,70.2,7e-05
2019-01-28 20:00:00,28/01/2019,21.0,68.65,6.9e-05
2019-01-28 21:00:00,28/01/2019,22.0,63.71,6.4e-05
2019-01-28 22:00:00,28/01/2019,23.0,62.48,6.2e-05
2019-01-28 23:00:00,28/01/2019,24.0,59.61,6e-05
2019-01-29 00:00:00,29/01/2019,1.0,57.47,5.7e-05
2019-01-29 01:00:00,29/01/2019,2.0,56.47,5.6e-05
2019-01-29 02:00:00,29/01/2019,3.0,55.0,5.5e-05
2019-01-29 03:00:00,29/01/2019,4.0,56.45,5.6e-05
2019-01-29 04:00:00,29/01/2019,5.0,56.53,5.7e-05
2019-01-29 05:00:00,29/01/2019,6.0,57.16,5.7e-05
2019-01-29 06:00:00,29/01/2019,7.0,64.94,6.5e-05
2019-01-29 07:00:00,29/01/2019,8.0,71.9,7.2e-05
2019-01-29 08:00:00,29/01/2019,9.0,77.93,7.8e-05
2019-01-29 09:00:00,29/01/2019,10.0,77.93,7.8e-05
2019-01-29 10:00:00,29/01/2019,11.0,68.05,6.8e-05
2019-01-29 11:00:00,29/01/2019,12.0,65.29,6.5e-05
2019-01-29 12:00:00,29/01/2019,13.0,63.3,6.3e-05
2019-01-29 13:00:00,29/01/2019,14.0,62.65,6.3e-05
2019-01-29 14:00:00,29/01/2019,15.0,63.99,6.4e-05
2019-01-29 15:00:00,29/01/2019,16.0,68.99,6.9e-05
2019-01-29 16:00:00,29/01/2019,17.0,77.93,7.8e-05
2019-01-29 17:00:00,29/01/2019,18.0,80.0,8e-05
2019-01-29 18:00:00,29/01/2019,19.0,79.81,8e-05
2019-01-29 19:00:00,29/01/2019,20.0,78.48,7.8e-05
2019-01-29 20:00:00,29/01/2019,21.0,70.0,7e-05
2019-01-29 21:00:00,29/01/2019,22.0,66.08,6.6e-05
2019-01-29 22:00:00,29/01/2019,23.0,63.29,6.3e-05
2019-01-29 23:00:00,29/01/2019,24.0,61.44,6.1e-05
2019-01-30 00:00:00,30/01/2019,1.0,61.23,6.1e-05
2019-01-30 01:00:00,30/01/2019,2.0,60.82,6.1e-05
2019-01-30 02:00:00,30/01/2019,3.0,60.01,6e-05
2019-01-30 03:00:00,30/01/2019,4.0,59.94,6e-05
2019-01-30 04:00:00,30/01/2019,5.0,59.42,5.9e-05
2019-01-30 05:00:00,30/01/2019,6.0,61.38,6.1e-05
2019-01-30 06:00:00,30/01/2019,7.0,65.5,6.6e-05
2019-01-30 07:00:00,30/01/2019,8.0,71.23,7.1e-05
2019-01-30 08:00:00,30/01/2019,9.0,77.93,7.8e-05
2019-01-30 09:00:00,30/01/2019,10.0,77.93,7.8e-05
2019-01-30 10:00:00,30/01/2019,11.0,67.99,6.8e-05
2019-01-30 11:00:00,30/01/2019,12.0,63.94,6.4e-05
2019-01-30 12:00:00,30/01/2019,13.0,63.65,6.4e-05
2019-01-30 13:00:00,30/01/2019,14.0,62.01,6.2e-05
2019-01-30 14:00:00,30/01/2019,15.0,63.48,6.3e-05
2019-01-30 15:00:00,30/01/2019,16.0,66.52,6.7e-05
2019-01-30 16:00:00,30/01/2019,17.0,71.97,7.2e-05
2019-01-30 17:00:00,30/01/2019,18.0,77.96,7.8e-05
2019-01-30 18:00:00,30/01/2019,19.0,77.93,7.8e-05
2019-01-30 19:00:00,30/01/2019,20.0,72.46,7.2e-05
2019-01-30 20:00:00,30/01/2019,21.0,66.29,6.6e-05
2019-01-30 21:00:00,30/01/2019,22.0,64.94,6.5e-05
2019-01-30 22:00:00,30/01/2019,23.0,61.39,6.1e-05
2019-01-30 23:00:00,30/01/2019,24.0,58.0,5.8e-05
2019-01-31 00:00:00,31/01/2019,1.0,51.04,5.1e-05
2019-01-31 01:00:00,31/01/2019,2.0,39.95,4e-05
2019-01-31 02:00:00,31/01/2019,3.0,35.02,3.5e-05
2019-01-31 03:00:00,31/01/2019,4.0,34.94,3.5e-05
2019-01-31 04:00:00,31/01/2019,5.0,35.01,3.5e-05
2019-01-31 05:00:00,31/01/2019,6.0,40.51,4.1e-05
2019-01-31 06:00:00,31/01/2019,7.0,59.94,6e-05
2019-01-31 07:00:00,31/01/2019,8.0,63.5,6.3e-05
2019-01-31 08:00:00,31/01/2019,9.0,65.35,6.5e-05
2019-01-31 09:00:00,31/01/2019,10.0,63.87,6.4e-05
2019-01-31 10:00:00,31/01/2019,11.0,61.18,6.1e-05
2019-01-31 11:00:00,31/01/2019,12.0,59.99,6e-05
2019-01-31 12:00:00,31/01/2019,13.0,59.99,6e-05
2019-01-31 13:00:00,31/01/2019,14.0,51.99,5.2e-05
2019-01-31 14:00:00,31/01/2019,15.0,61.18,6.1e-05
2019-01-31 15:00:00,31/01/2019,16.0,62.48,6.2e-05
2019-01-31 16:00:00,31/01/2019,17.0,66.73,6.7e-05
2019-01-31 17:00:00,31/01/2019,18.0,78.49,7.8e-05
2019-01-31 18:00:00,31/01/2019,19.0,78.49,7.8e-05
2019-01-31 19:00:00,31/01/2019,20.0,77.96,7.8e-05
2019-01-31 20:00:00,31/01/2019,21.0,67.04,6.7e-05
2019-01-31 21:00:00,31/01/2019,22.0,66.11,6.6e-05
2019-01-31 22:00:00,31/01/2019,23.0,62.48,6.2e-05
2019-01-31 23:00:00,31/01/2019,24.0,59.0,5.9e-05
2019-02-01 00:00:00,01/02/2019,1.0,55.26,5.5e-05
2019-02-01 01:00:00,01/02/2019,2.0,54.2,5.4e-05
2019-02-01 02:00:00,01/02/2019,3.0,52.7,5.3e-05
2019-02-01 03:00:00,01/02/2019,4.0,48.97,4.9e-05
2019-02-01 04:00:00,01/02/2019,5.0,48.98,4.9e-05
2019-02-01 05:00:00,01/02/2019,6.0,53.76,5.4e-05
2019-02-01 06:00:00,01/02/2019,7.0,61.18,6.1e-05
2019-02-01 07:00:00,01/02/2019,8.0,62.65,6.3e-05
2019-02-01 08:00:00,01/02/2019,9.0,63.92,6.4e-05
2019-02-01 09:00:00,01/02/2019,10.0,62.65,6.3e-05
2019-02-01 10:00:00,01/02/2019,11.0,61.18,6.1e-05
2019-02-01 11:00:00,01/02/2019,12.0,60.91,6.1e-05
2019-02-01 12:00:00,01/02/2019,13.0,57.84,5.8e-05
2019-02-01 13:00:00,01/02/2019,14.0,51.99,5.2e-05
2019-02-01 14:00:00,01/02/2019,15.0,59.1,5.9e-05
2019-02-01 15:00:00,01/02/2019,16.0,61.0,6.1e-05
2019-02-01 16:00:00,01/02/2019,17.0,63.76,6.4e-05
2019-02-01 17:00:00,01/02/2019,18.0,72.0,7.2e-05
2019-02-01 18:00:00,01/02/2019,19.0,75.15,7.5e-05
2019-02-01 19:00:00,01/02/2019,20.0,69.83,7e-05
2019-02-01 20:00:00,01/02/2019,21.0,64.43,6.4e-05
2019-02-01 21:00:00,01/02/2019,22.0,62.34,6.2e-05
2019-02-01 22:00:00,01/02/2019,23.0,59.46,5.9e-05
2019-02-01 23:00:00,01/02/2019,24.0,54.11,5.4e-05
2019-02-02 00:00:00,02/02/2019,1.0,50.56,5.1e-05
2019-02-02 01:00:00,02/02/2019,2.0,47.5,4.8e-05
2019-02-02 02:00:00,02/02/2019,3.0,45.7,4.6e-05
2019-02-02 03:00:00,02/02/2019,4.0,43.14,4.3e-05
2019-02-02 04:00:00,02/02/2019,5.0,42.71,4.3e-05
2019-02-02 05:00:00,02/02/2019,6.0,42.9,4.3e-05
2019-02-02 06:00:00,02/02/2019,7.0,50.87,5.1e-05
2019-02-02 07:00:00,02/02/2019,8.0,59.99,6e-05
2019-02-02 08:00:00,02/02/2019,9.0,62.37,6.2e-05
2019-02-02 09:00:00,02/02/2019,10.0,65.0,6.5e-05
2019-02-02 10:00:00,02/02/2019,11.0,62.33,6.2e-05
2019-02-02 11:00:00,02/02/2019,12.0,61.03,6.1e-05
2019-02-02 12:00:00,02/02/2019,13.0,55.43,5.5e-05
2019-02-02 13:00:00,02/02/2019,14.0,52.8,5.3e-05
2019-02-02 14:00:00,02/02/2019,15.0,51.95,5.2e-05
2019-02-02 15:00:00,02/02/2019,16.0,52.74,5.3e-05
2019-02-02 16:00:00,02/02/2019,17.0,54.0,5.4e-05
2019-02-02 17:00:00,02/02/2019,18.0,62.14,6.2e-05
2019-02-02 18:00:00,02/02/2019,19.0,65.28,6.5e-05
2019-02-02 19:00:00,02/02/2019,20.0,62.65,6.3e-05
2019-02-02 20:00:00,02/02/2019,21.0,61.1,6.1e-05
2019-02-02 21:00:00,02/02/2019,22.0,55.61,5.6e-05
2019-02-02 22:00:00,02/02/2019,23.0,53.2,5.3e-05
2019-02-02 23:00:00,02/02/2019,24.0,49.5,4.9e-05
2019-02-03 00:00:00,03/02/2019,1.0,49.54,5e-05
2019-02-03 01:00:00,03/02/2019,2.0,47.0,4.7e-05
2019-02-03 02:00:00,03/02/2019,3.0,43.84,4.4e-05
2019-02-03 03:00:00,03/02/2019,4.0,41.39,4.1e-05
2019-02-03 04:00:00,03/02/2019,5.0,40.98,4.1e-05
2019-02-03 05:00:00,03/02/2019,6.0,40.0,4e-05
2019-02-03 06:00:00,03/02/2019,7.0,49.19,4.9e-05
2019-02-03 07:00:00,03/02/2019,8.0,50.25,5e-05
2019-02-03 08:00:00,03/02/2019,9.0,51.8,5.2e-05
2019-02-03 09:00:00,03/02/2019,10.0,55.48,5.5e-05
