datetime,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-01-18 03:00:00,18/01/2019,4,55.0,5.5e-05
2019-01-18 04:00:00,18/01/2019,5,56.64,5.664e-05
2019-01-18 05:00:00,18/01/2019,6,60.0,6e-05
2019-01-18 06:00:00,18/01/2019,7,62.58,6.258e-05
2019-01-18 07:00:00,18/01/2019,8,73.81,7.381e-05
2019-01-18 08:00:00,18/01/2019,9,77.65,7.765e-05
2019-01-18 09:00:00,18/01/2019,10,77.0,7.7e-05
2019-01-18 10:00:00,18/01/2019,11,62.58,6.258e-05
2019-01-18 11:00:00,18/01/2019,12,61.12,6.112e-05
2019-01-18 12:00:00,18/01/2019,13,61.0,6.1e-05
2019-01-18 13:00:00,18/01/2019,14,60.15,6.015e-05
2019-01-18 14:00:00,18/01/2019,15,61.12,6.112e-05
2019-01-18 15:00:00,18/01/2019,16,62.58,6.258e-05
2019-01-18 16:00:00,18/01/2019,17,75.88,7.588e-05
2019-01-18 17:00:00,18/01/2019,18,78.21,7.821e-05
2019-01-18 18:00:00,18/01/2019,19,78.21,7.821e-05
2019-01-18 19:00:00,18/01/2019,20,77.68,7.768e-05
2019-01-18 20:00:00,18/01/2019,21,70.74,7.073999999999999e-05
2019-01-18 21:00:00,18/01/2019,22,67.11,6.711e-05
2019-01-18 22:00:00,18/01/2019,23,65.19,6.519e-05
2019-01-18 23:00:00,18/01/2019,24,62.41,6.241e-05
2019-01-19 00:00:00,19/01/2019,1,65.0,6.5e-05
2019-01-19 01:00:00,19/01/2019,2,62.41,6.241e-05
2019-01-19 02:00:00,19/01/2019,3,61.11,6.111e-05
2019-01-19 03:00:00,19/01/2019,4,60.71,6.071e-05
2019-01-19 04:00:00,19/01/2019,5,60.37,6.037e-05
2019-01-19 05:00:00,19/01/2019,6,60.92,6.092e-05
2019-01-19 06:00:00,19/01/2019,7,63.58,6.358e-05
2019-01-19 07:00:00,19/01/2019,8,67.62,6.762e-05
2019-01-19 08:00:00,19/01/2019,9,73.34,7.334e-05
2019-01-19 09:00:00,19/01/2019,10,77.0,7.7e-05
2019-01-19 10:00:00,19/01/2019,11,71.92,7.192e-05
2019-01-19 11:00:00,19/01/2019,12,68.25,6.825e-05
2019-01-19 12:00:00,19/01/2019,13,66.95,6.695e-05
2019-01-19 13:00:00,19/01/2019,14,64.2,6.42e-05
2019-01-19 14:00:00,19/01/2019,15,63.93,6.393e-05
2019-01-19 15:00:00,19/01/2019,16,63.72,6.371999999999999e-05
2019-01-19 16:00:00,19/01/2019,17,68.15,6.815e-05
2019-01-19 17:00:00,19/01/2019,18,76.85,7.685e-05
2019-01-19 18:00:00,19/01/2019,19,77.68,7.768e-05
2019-01-19 19:00:00,19/01/2019,20,77.68,7.768e-05
2019-01-19 20:00:00,19/01/2019,21,70.0,7e-05
2019-01-19 21:00:00,19/01/2019,22,67.0,6.7e-05
2019-01-19 22:00:00,19/01/2019,23,66.02,6.602e-05
2019-01-19 23:00:00,19/01/2019,24,62.57,6.257e-05
2019-01-20 00:00:00,20/01/2019,1,66.69,6.669e-05
2019-01-20 01:00:00,20/01/2019,2,63.41,6.340999999999999e-05
2019-01-20 02:00:00,20/01/2019,3,60.44,6.044e-05
2019-01-20 03:00:00,20/01/2019,4,58.59,5.8590000000000007e-05
2019-01-20 04:00:00,20/01/2019,5,58.6,5.86e-05
2019-01-20 05:00:00,20/01/2019,6,59.01,5.901e-05
2019-01-20 06:00:00,20/01/2019,7,59.6,5.96e-05
2019-01-20 07:00:00,20/01/2019,8,61.94,6.193999999999999e-05
2019-01-20 08:00:00,20/01/2019,9,63.22,6.322e-05
2019-01-20 09:00:00,20/01/2019,10,64.02,6.402e-05
2019-01-20 10:00:00,20/01/2019,11,66.3,6.63e-05
2019-01-20 11:00:00,20/01/2019,12,66.15,6.615000000000001e-05
2019-01-20 12:00:00,20/01/2019,13,65.12,6.512e-05
2019-01-20 13:00:00,20/01/2019,14,62.41,6.241e-05
2019-01-20 14:00:00,20/01/2019,15,60.92,6.092e-05
2019-01-20 15:00:00,20/01/2019,16,62.41,6.241e-05
2019-01-20 16:00:00,20/01/2019,17,64.46,6.445999999999999e-05
2019-01-20 17:00:00,20/01/2019,18,70.93,7.093e-05
2019-01-20 18:00:00,20/01/2019,19,77.0,7.7e-05
2019-01-20 19:00:00,20/01/2019,20,77.65,7.765e-05
2019-01-20 20:00:00,20/01/2019,21,75.0,7.5e-05
2019-01-20 21:00:00,20/01/2019,22,71.29,7.129e-05
2019-01-20 22:00:00,20/01/2019,23,67.1,6.709999999999999e-05
2019-01-20 23:00:00,20/01/2019,24,64.5,6.45e-05
2019-01-21 00:00:00,21/01/2019,1,59.0,5.9e-05
2019-01-21 01:00:00,21/01/2019,2,57.21,5.721e-05
2019-01-21 02:00:00,21/01/2019,3,54.83,5.4829999999999995e-05
2019-01-21 03:00:00,21/01/2019,4,54.48,5.448e-05
2019-01-21 04:00:00,21/01/2019,5,54.83,5.4829999999999995e-05
2019-01-21 05:00:00,21/01/2019,6,59.25,5.925e-05
2019-01-21 06:00:00,21/01/2019,7,70.06,7.006e-05
2019-01-21 07:00:00,21/01/2019,8,77.81,7.781e-05
2019-01-21 08:00:00,21/01/2019,9,78.33,7.833e-05
2019-01-21 09:00:00,21/01/2019,10,78.33,7.833e-05
2019-01-21 10:00:00,21/01/2019,11,77.81,7.781e-05
2019-01-21 11:00:00,21/01/2019,12,77.77,7.777e-05
2019-01-21 12:00:00,21/01/2019,13,75.41,7.541e-05
2019-01-21 13:00:00,21/01/2019,14,71.56,7.156e-05
2019-01-21 14:00:00,21/01/2019,15,74.13,7.413e-05
2019-01-21 15:00:00,21/01/2019,16,76.49,7.649e-05
2019-01-21 16:00:00,21/01/2019,17,78.01,7.801000000000001e-05
2019-01-21 17:00:00,21/01/2019,18,80.84,8.084e-05
2019-01-21 18:00:00,21/01/2019,19,80.84,8.084e-05
2019-01-21 19:00:00,21/01/2019,20,80.84,8.084e-05
2019-01-21 20:00:00,21/01/2019,21,77.77,7.777e-05
2019-01-21 21:00:00,21/01/2019,22,71.05,7.104999999999999e-05
2019-01-21 22:00:00,21/01/2019,23,68.99,6.898999999999999e-05
2019-01-21 23:00:00,21/01/2019,24,65.0,6.5e-05
2019-01-22 00:00:00,22/01/2019,1,63.93,6.393e-05
2019-01-22 01:00:00,22/01/2019,2,61.57,6.157e-05
2019-01-22 02:00:00,22/01/2019,3,61.14,6.114e-05
2019-01-22 03:00:00,22/01/2019,4,61.16,6.115999999999999e-05
2019-01-22 04:00:00,22/01/2019,5,61.57,6.157e-05
2019-01-22 05:00:00,22/01/2019,6,62.54,6.254e-05
2019-01-22 06:00:00,22/01/2019,7,66.0,6.6e-05
2019-01-22 07:00:00,22/01/2019,8,75.87,7.587e-05
2019-01-22 08:00:00,22/01/2019,9,77.81,7.781e-05
2019-01-22 09:00:00,22/01/2019,10,77.77,7.777e-05
2019-01-22 10:00:00,22/01/2019,11,72.34,7.234e-05
2019-01-22 11:00:00,22/01/2019,12,66.0,6.6e-05
2019-01-22 12:00:00,22/01/2019,13,63.04,6.303999999999999e-05
2019-01-22 13:00:00,22/01/2019,14,61.89,6.189e-05
2019-01-22 14:00:00,22/01/2019,15,61.89,6.189e-05
2019-01-22 15:00:00,22/01/2019,16,62.87,6.287e-05
2019-01-22 16:00:00,22/01/2019,17,67.3,6.73e-05
2019-01-22 17:00:00,22/01/2019,18,74.0,7.4e-05
2019-01-22 18:00:00,22/01/2019,19,74.88,7.488e-05
2019-01-22 19:00:00,22/01/2019,20,74.87,7.487e-05
2019-01-22 20:00:00,22/01/2019,21,70.99,7.099e-05
2019-01-22 21:00:00,22/01/2019,22,66.42,6.642e-05
2019-01-22 22:00:00,22/01/2019,23,63.04,6.303999999999999e-05
2019-01-22 23:00:00,22/01/2019,24,59.99,5.999e-05
2019-01-23 00:00:00,23/01/2019,1,61.57,6.157e-05
2019-01-23 01:00:00,23/01/2019,2,61.53,6.153e-05
2019-01-23 02:00:00,23/01/2019,3,60.39,6.039e-05
2019-01-23 03:00:00,23/01/2019,4,60.9,6.0899999999999996e-05
2019-01-23 04:00:00,23/01/2019,5,60.43,6.043e-05
2019-01-23 05:00:00,23/01/2019,6,63.04,6.303999999999999e-05
2019-01-23 06:00:00,23/01/2019,7,65.0,6.5e-05
2019-01-23 07:00:00,23/01/2019,8,77.77,7.777e-05
2019-01-23 08:00:00,23/01/2019,9,92.15,9.215e-05
2019-01-23 09:00:00,23/01/2019,10,93.65,9.365e-05
2019-01-23 10:00:00,23/01/2019,11,91.93,9.193000000000001e-05
2019-01-23 11:00:00,23/01/2019,12,90.31,9.031000000000001e-05
2019-01-23 12:00:00,23/01/2019,13,84.96,8.496e-05
2019-01-23 13:00:00,23/01/2019,14,83.99,8.399e-05
2019-01-23 14:00:00,23/01/2019,15,85.59,8.559e-05
2019-01-23 15:00:00,23/01/2019,16,88.0,8.8e-05
2019-01-23 16:00:00,23/01/2019,17,77.81,7.781e-05
2019-01-23 17:00:00,23/01/2019,18,83.0,8.3e-05
2019-01-23 18:00:00,23/01/2019,19,93.9,9.39e-05
2019-01-23 19:00:00,23/01/2019,20,90.54,9.054000000000001e-05
2019-01-23 20:00:00,23/01/2019,21,78.56,7.856000000000001e-05
2019-01-23 21:00:00,23/01/2019,22,75.19,7.519e-05
2019-01-23 22:00:00,23/01/2019,23,68.98,6.898000000000001e-05
2019-01-23 23:00:00,23/01/2019,24,62.89,6.289e-05
2019-01-24 00:00:00,24/01/2019,1,64.73,6.473e-05
2019-01-24 01:00:00,24/01/2019,2,63.71,6.371e-05
2019-01-24 02:00:00,24/01/2019,3,63.04,6.303999999999999e-05
2019-01-24 03:00:00,24/01/2019,4,63.04,6.303999999999999e-05
2019-01-24 04:00:00,24/01/2019,5,62.9,6.29e-05
2019-01-24 05:00:00,24/01/2019,6,63.1,6.31e-05
2019-01-24 06:00:00,24/01/2019,7,74.9,7.49e-05
2019-01-24 07:00:00,24/01/2019,8,78.33,7.833e-05
2019-01-24 08:00:00,24/01/2019,9,113.07,0.00011307
2019-01-24 09:00:00,24/01/2019,10,111.23,0.00011123
2019-01-24 10:00:00,24/01/2019,11,108.25,0.00010825
2019-01-24 11:00:00,24/01/2019,12,101.47,0.00010147
2019-01-24 12:00:00,24/01/2019,13,90.0,9e-05
2019-01-24 13:00:00,24/01/2019,14,74.82,7.481999999999999e-05
2019-01-24 14:00:00,24/01/2019,15,78.0,7.8e-05
2019-01-24 15:00:00,24/01/2019,16,90.45,9.045e-05
2019-01-24 16:00:00,24/01/2019,17,77.77,7.777e-05
2019-01-24 17:00:00,24/01/2019,18,77.92,7.792e-05
2019-01-24 18:00:00,24/01/2019,19,79.63,7.963e-05
2019-01-24 19:00:00,24/01/2019,20,78.33,7.833e-05
2019-01-24 20:00:00,24/01/2019,21,77.77,7.777e-05
2019-01-24 21:00:00,24/01/2019,22,65.63,6.563e-05
2019-01-24 22:00:00,24/01/2019,23,62.87,6.287e-05
2019-01-24 23:00:00,24/01/2019,24,59.0,5.9e-05
2019-01-25 00:00:00,25/01/2019,1,60.56,6.056e-05
2019-01-25 01:00:00,25/01/2019,2,60.64,6.064e-05
2019-01-25 02:00:00,25/01/2019,3,57.8,5.7799999999999995e-05
2019-01-25 03:00:00,25/01/2019,4,55.9,5.59e-05
2019-01-25 04:00:00,25/01/2019,5,55.32,5.532e-05
2019-01-25 05:00:00,25/01/2019,6,58.98,5.8979999999999994e-05
2019-01-25 06:00:00,25/01/2019,7,62.87,6.287e-05
2019-01-25 07:00:00,25/01/2019,8,69.99,6.999e-05
2019-01-25 08:00:00,25/01/2019,9,97.0,9.7e-05
2019-01-25 09:00:00,25/01/2019,10,93.64,9.364e-05
2019-01-25 10:00:00,25/01/2019,11,85.0,8.5e-05
2019-01-25 11:00:00,25/01/2019,12,78.0,7.8e-05
2019-01-25 12:00:00,25/01/2019,13,71.81,7.181e-05
2019-01-25 13:00:00,25/01/2019,14,69.87,6.987000000000001e-05
2019-01-25 14:00:00,25/01/2019,15,68.64,6.864000000000001e-05
2019-01-25 15:00:00,25/01/2019,16,68.57,6.856999999999999e-05
2019-01-25 16:00:00,25/01/2019,17,66.64,6.664e-05
2019-01-25 17:00:00,25/01/2019,18,74.28,7.428e-05
2019-01-25 18:00:00,25/01/2019,19,73.53,7.353e-05
2019-01-25 19:00:00,25/01/2019,20,69.69,6.968999999999999e-05
2019-01-25 20:00:00,25/01/2019,21,67.63,6.763e-05
2019-01-25 21:00:00,25/01/2019,22,63.34,6.334e-05
2019-01-25 22:00:00,25/01/2019,23,61.57,6.157e-05
2019-01-25 23:00:00,25/01/2019,24,58.98,5.8979999999999994e-05
2019-01-26 00:00:00,26/01/2019,1,60.73,6.0729999999999996e-05
2019-01-26 01:00:00,26/01/2019,2,54.69,5.469e-05
2019-01-26 02:00:00,26/01/2019,3,53.14,5.314e-05
2019-01-26 03:00:00,26/01/2019,4,51.0,5.1e-05
2019-01-26 04:00:00,26/01/2019,5,49.9,4.99e-05
2019-01-26 05:00:00,26/01/2019,6,50.84,5.084e-05
2019-01-26 06:00:00,26/01/2019,7,55.61,5.561e-05
2019-01-26 07:00:00,26/01/2019,8,62.87,6.287e-05
2019-01-26 08:00:00,26/01/2019,9,67.65,6.765e-05
2019-01-26 09:00:00,26/01/2019,10,68.88,6.887999999999999e-05
2019-01-26 10:00:00,26/01/2019,11,66.49,6.649e-05
2019-01-26 11:00:00,26/01/2019,12,65.44,6.544e-05
2019-01-26 12:00:00,26/01/2019,13,62.87,6.287e-05
2019-01-26 13:00:00,26/01/2019,14,57.44,5.744e-05
2019-01-26 14:00:00,26/01/2019,15,56.45,5.645e-05
2019-01-26 15:00:00,26/01/2019,16,58.44,5.8439999999999996e-05
2019-01-26 16:00:00,26/01/2019,17,61.57,6.157e-05
2019-01-26 17:00:00,26/01/2019,18,66.17,6.617e-05
2019-01-26 18:00:00,26/01/2019,19,76.46,7.646e-05
2019-01-26 19:00:00,26/01/2019,20,74.69,7.468999999999999e-05
2019-01-26 20:00:00,26/01/2019,21,68.16,6.816e-05
2019-01-26 21:00:00,26/01/2019,22,65.0,6.5e-05
2019-01-26 22:00:00,26/01/2019,23,61.93,6.193e-05
2019-01-26 23:00:00,26/01/2019,24,54.17,5.4170000000000005e-05
2019-01-27 00:00:00,27/01/2019,1,61.57,6.157e-05
2019-01-27 01:00:00,27/01/2019,2,60.0,6e-05
2019-01-27 02:00:00,27/01/2019,3,58.41,5.841e-05
2019-01-27 03:00:00,27/01/2019,4,57.05,5.705e-05
2019-01-27 04:00:00,27/01/2019,5,57.59,5.759e-05
2019-01-27 05:00:00,27/01/2019,6,55.15,5.515e-05
2019-01-27 06:00:00,27/01/2019,7,61.57,6.157e-05
2019-01-27 07:00:00,27/01/2019,8,62.87,6.287e-05
2019-01-27 08:00:00,27/01/2019,9,63.94,6.394e-05
2019-01-27 09:00:00,27/01/2019,10,65.43,6.543e-05
2019-01-27 10:00:00,27/01/2019,11,66.45,6.645e-05
2019-01-27 11:00:00,27/01/2019,12,65.43,6.543e-05
2019-01-27 12:00:00,27/01/2019,13,64.49,6.449e-05
2019-01-27 13:00:00,27/01/2019,14,61.94,6.193999999999999e-05
2019-01-27 14:00:00,27/01/2019,15,62.87,6.287e-05
2019-01-27 15:00:00,27/01/2019,16,61.24,6.124e-05
2019-01-27 16:00:00,27/01/2019,17,62.87,6.287e-05
2019-01-27 17:00:00,27/01/2019,18,66.16,6.615999999999999e-05
2019-01-27 18:00:00,27/01/2019,19,72.89,7.289e-05
2019-01-27 19:00:00,27/01/2019,20,72.89,7.289e-05
2019-01-27 20:00:00,27/01/2019,21,70.05,7.005e-05
2019-01-27 21:00:00,27/01/2019,22,65.0,6.5e-05
2019-01-27 22:00:00,27/01/2019,23,61.57,6.157e-05
2019-01-27 23:00:00,27/01/2019,24,53.28,5.328e-05
2019-01-28 00:00:00,28/01/2019,1,49.9,4.99e-05
2019-01-28 01:00:00,28/01/2019,2,40.97,4.0969999999999996e-05
2019-01-28 02:00:00,28/01/2019,3,40.42,4.042e-05
2019-01-28 03:00:00,28/01/2019,4,37.8,3.78e-05
2019-01-28 04:00:00,28/01/2019,5,38.09,3.809e-05
2019-01-28 05:00:00,28/01/2019,6,47.01,4.701e-05
2019-01-28 06:00:00,28/01/2019,7,60.21,6.021e-05
2019-01-28 07:00:00,28/01/2019,8,63.35,6.335e-05
2019-01-28 08:00:00,28/01/2019,9,62.48,6.248e-05
2019-01-28 09:00:00,28/01/2019,10,61.36,6.136e-05
2019-01-28 10:00:00,28/01/2019,11,60.0,6e-05
2019-01-28 11:00:00,28/01/2019,12,57.25,5.725e-05
2019-01-28 12:00:00,28/01/2019,13,55.15,5.515e-05
2019-01-28 13:00:00,28/01/2019,14,51.99,5.199e-05
2019-01-28 14:00:00,28/01/2019,15,57.25,5.725e-05
2019-01-28 15:00:00,28/01/2019,16,61.18,6.118e-05
2019-01-28 16:00:00,28/01/2019,17,62.48,6.248e-05
2019-01-28 17:00:00,28/01/2019,18,66.16,6.615999999999999e-05
2019-01-28 18:00:00,28/01/2019,19,73.0,7.3e-05
2019-01-28 19:00:00,28/01/2019,20,70.2,7.02e-05
2019-01-28 20:00:00,28/01/2019,21,68.65,6.865e-05
2019-01-28 21:00:00,28/01/2019,22,63.71,6.371e-05
2019-01-28 22:00:00,28/01/2019,23,62.48,6.248e-05
2019-01-28 23:00:00,28/01/2019,24,59.61,5.961e-05
2019-01-29 00:00:00,29/01/2019,1,57.47,5.747e-05
2019-01-29 01:00:00,29/01/2019,2,56.47,5.647e-05
2019-01-29 02:00:00,29/01/2019,3,55.0,5.5e-05
2019-01-29 03:00:00,29/01/2019,4,56.45,5.645e-05
2019-01-29 04:00:00,29/01/2019,5,56.53,5.653e-05
2019-01-29 05:00:00,29/01/2019,6,57.16,5.7159999999999995e-05
2019-01-29 06:00:00,29/01/2019,7,64.94,6.494e-05
2019-01-29 07:00:00,29/01/2019,8,71.9,7.19e-05
2019-01-29 08:00:00,29/01/2019,9,77.93,7.793000000000001e-05
2019-01-29 09:00:00,29/01/2019,10,77.93,7.793000000000001e-05
2019-01-29 10:00:00,29/01/2019,11,68.05,6.805e-05
2019-01-29 11:00:00,29/01/2019,12,65.29,6.529e-05
2019-01-29 12:00:00,29/01/2019,13,63.3,6.33e-05
2019-01-29 13:00:00,29/01/2019,14,62.65,6.265e-05
2019-01-29 14:00:00,29/01/2019,15,63.99,6.399e-05
2019-01-29 15:00:00,29/01/2019,16,68.99,6.898999999999999e-05
2019-01-29 16:00:00,29/01/2019,17,77.93,7.793000000000001e-05
2019-01-29 17:00:00,29/01/2019,18,80.0,8e-05
2019-01-29 18:00:00,29/01/2019,19,79.81,7.981e-05
2019-01-29 19:00:00,29/01/2019,20,78.48,7.848000000000001e-05
2019-01-29 20:00:00,29/01/2019,21,70.0,7e-05
2019-01-29 21:00:00,29/01/2019,22,66.08,6.608e-05
2019-01-29 22:00:00,29/01/2019,23,63.29,6.329e-05
2019-01-29 23:00:00,29/01/2019,24,61.44,6.144e-05
2019-01-30 00:00:00,30/01/2019,1,61.23,6.123e-05
2019-01-30 01:00:00,30/01/2019,2,60.82,6.082e-05
2019-01-30 02:00:00,30/01/2019,3,60.01,6.0009999999999996e-05
2019-01-30 03:00:00,30/01/2019,4,59.94,5.994e-05
2019-01-30 04:00:00,30/01/2019,5,59.42,5.9420000000000004e-05
2019-01-30 05:00:00,30/01/2019,6,61.38,6.138e-05
2019-01-30 06:00:00,30/01/2019,7,65.5,6.55e-05
2019-01-30 07:00:00,30/01/2019,8,71.23,7.123000000000001e-05
2019-01-30 08:00:00,30/01/2019,9,77.93,7.793000000000001e-05
2019-01-30 09:00:00,30/01/2019,10,77.93,7.793000000000001e-05
2019-01-30 10:00:00,30/01/2019,11,67.99,6.798999999999999e-05
2019-01-30 11:00:00,30/01/2019,12,63.94,6.394e-05
2019-01-30 12:00:00,30/01/2019,13,63.65,6.365e-05
2019-01-30 13:00:00,30/01/2019,14,62.01,6.201e-05
2019-01-30 14:00:00,30/01/2019,15,63.48,6.348e-05
2019-01-30 15:00:00,30/01/2019,16,66.52,6.652e-05
2019-01-30 16:00:00,30/01/2019,17,71.97,7.197e-05
2019-01-30 17:00:00,30/01/2019,18,77.96,7.795999999999999e-05
2019-01-30 18:00:00,30/01/2019,19,77.93,7.793000000000001e-05
2019-01-30 19:00:00,30/01/2019,20,72.46,7.246e-05
2019-01-30 20:00:00,30/01/2019,21,66.29,6.629e-05
2019-01-30 21:00:00,30/01/2019,22,64.94,6.494e-05
2019-01-30 22:00:00,30/01/2019,23,61.39,6.139000000000001e-05
2019-01-30 23:00:00,30/01/2019,24,58.0,5.8e-05
2019-01-31 00:00:00,31/01/2019,1,51.04,5.104e-05
2019-01-31 01:00:00,31/01/2019,2,39.95,3.995e-05
2019-01-31 02:00:00,31/01/2019,3,35.02,3.502e-05
2019-01-31 03:00:00,31/01/2019,4,34.94,3.494e-05
2019-01-31 04:00:00,31/01/2019,5,35.01,3.501e-05
2019-01-31 05:00:00,31/01/2019,6,40.51,4.051e-05
2019-01-31 06:00:00,31/01/2019,7,59.94,5.994e-05
2019-01-31 07:00:00,31/01/2019,8,63.5,6.35e-05
2019-01-31 08:00:00,31/01/2019,9,65.35,6.534999999999999e-05
2019-01-31 09:00:00,31/01/2019,10,63.87,6.387e-05
2019-01-31 10:00:00,31/01/2019,11,61.18,6.118e-05
2019-01-31 11:00:00,31/01/2019,12,59.99,5.999e-05
2019-01-31 12:00:00,31/01/2019,13,59.99,5.999e-05
2019-01-31 13:00:00,31/01/2019,14,51.99,5.199e-05
2019-01-31 14:00:00,31/01/2019,15,61.18,6.118e-05
2019-01-31 15:00:00,31/01/2019,16,62.48,6.248e-05
2019-01-31 16:00:00,31/01/2019,17,66.73,6.673e-05
2019-01-31 17:00:00,31/01/2019,18,78.49,7.848999999999999e-05
2019-01-31 18:00:00,31/01/2019,19,78.49,7.848999999999999e-05
2019-01-31 19:00:00,31/01/2019,20,77.96,7.795999999999999e-05
2019-01-31 20:00:00,31/01/2019,21,67.04,6.704000000000001e-05
2019-01-31 21:00:00,31/01/2019,22,66.11,6.611e-05
2019-01-31 22:00:00,31/01/2019,23,62.48,6.248e-05
2019-01-31 23:00:00,31/01/2019,24,59.0,5.9e-05
2019-02-01 00:00:00,01/02/2019,1,55.26,5.5259999999999996e-05
2019-02-01 01:00:00,01/02/2019,2,54.2,5.42e-05
2019-02-01 02:00:00,01/02/2019,3,52.7,5.27e-05
2019-02-01 03:00:00,01/02/2019,4,48.97,4.897e-05
2019-02-01 04:00:00,01/02/2019,5,48.98,4.8979999999999995e-05
2019-02-01 05:00:00,01/02/2019,6,53.76,5.376e-05
2019-02-01 06:00:00,01/02/2019,7,61.18,6.118e-05
2019-02-01 07:00:00,01/02/2019,8,62.65,6.265e-05
2019-02-01 08:00:00,01/02/2019,9,63.92,6.392e-05
2019-02-01 09:00:00,01/02/2019,10,62.65,6.265e-05
2019-02-01 10:00:00,01/02/2019,11,61.18,6.118e-05
2019-02-01 11:00:00,01/02/2019,12,60.91,6.091e-05
2019-02-01 12:00:00,01/02/2019,13,57.84,5.784e-05
2019-02-01 13:00:00,01/02/2019,14,51.99,5.199e-05
2019-02-01 14:00:00,01/02/2019,15,59.1,5.91e-05
2019-02-01 15:00:00,01/02/2019,16,61.0,6.1e-05
2019-02-01 16:00:00,01/02/2019,17,63.76,6.376e-05
2019-02-01 17:00:00,01/02/2019,18,72.0,7.2e-05
2019-02-01 18:00:00,01/02/2019,19,75.15,7.515000000000001e-05
2019-02-01 19:00:00,01/02/2019,20,69.83,6.983e-05
2019-02-01 20:00:00,01/02/2019,21,64.43,6.443e-05
2019-02-01 21:00:00,01/02/2019,22,62.34,6.234e-05
2019-02-01 22:00:00,01/02/2019,23,59.46,5.946e-05
2019-02-01 23:00:00,01/02/2019,24,54.11,5.411e-05
2019-02-02 00:00:00,02/02/2019,1,50.56,5.0560000000000004e-05
2019-02-02 01:00:00,02/02/2019,2,47.5,4.75e-05
2019-02-02 02:00:00,02/02/2019,3,45.7,4.57e-05
2019-02-02 03:00:00,02/02/2019,4,43.14,4.3140000000000004e-05
2019-02-02 04:00:00,02/02/2019,5,42.71,4.271e-05
2019-02-02 05:00:00,02/02/2019,6,42.9,4.29e-05
2019-02-02 06:00:00,02/02/2019,7,50.87,5.087e-05
2019-02-02 07:00:00,02/02/2019,8,59.99,5.999e-05
2019-02-02 08:00:00,02/02/2019,9,62.37,6.237e-05
2019-02-02 09:00:00,02/02/2019,10,65.0,6.5e-05
2019-02-02 10:00:00,02/02/2019,11,62.33,6.233e-05
2019-02-02 11:00:00,02/02/2019,12,61.03,6.1030000000000004e-05
2019-02-02 12:00:00,02/02/2019,13,55.43,5.543e-05
2019-02-02 13:00:00,02/02/2019,14,52.8,5.2799999999999996e-05
2019-02-02 14:00:00,02/02/2019,15,51.95,5.195e-05
2019-02-02 15:00:00,02/02/2019,16,52.74,5.274e-05
2019-02-02 16:00:00,02/02/2019,17,54.0,5.4e-05
2019-02-02 17:00:00,02/02/2019,18,62.14,6.214e-05
2019-02-02 18:00:00,02/02/2019,19,65.28,6.528e-05
2019-02-02 19:00:00,02/02/2019,20,62.65,6.265e-05
2019-02-02 20:00:00,02/02/2019,21,61.1,6.110000000000001e-05
2019-02-02 21:00:00,02/02/2019,22,55.61,5.561e-05
2019-02-02 22:00:00,02/02/2019,23,53.2,5.3200000000000006e-05
2019-02-02 23:00:00,02/02/2019,24,49.5,4.95e-05
2019-02-03 00:00:00,03/02/2019,1,49.54,4.954e-05
2019-02-03 01:00:00,03/02/2019,2,47.0,4.7e-05
2019-02-03 02:00:00,03/02/2019,3,43.84,4.384e-05
2019-02-03 03:00:00,03/02/2019,4,41.39,4.139e-05
2019-02-03 04:00:00,03/02/2019,5,40.98,4.098e-05
2019-02-03 05:00:00,03/02/2019,6,40.0,4e-05
2019-02-03 06:00:00,03/02/2019,7,49.19,4.9189999999999995e-05
2019-02-03 07:00:00,03/02/2019,8,50.25,5.025e-05
2019-02-03 08:00:00,03/02/2019,9,51.8,5.18e-05
2019-02-03 09:00:00,03/02/2019,10,55.48,5.548e-05
2019-02-03 10:00:00,03/02/2019,11,55.75,5.575e-05
2019-02-03 11:00:00,03/02/2019,12,52.68,5.268e-05
2019-02-03 12:00:00,03/02/2019,13,51.4,5.1399999999999996e-05
2019-02-03 13:00:00,03/02/2019,14,49.17,4.917e-05
2019-02-03 14:00:00,03/02/2019,15,49.44,4.944e-05
2019-02-03 15:00:00,03/02/2019,16,50.31,5.0310000000000005e-05
2019-02-03 16:00:00,03/02/2019,17,57.83,5.783e-05
2019-02-03 17:00:00,03/02/2019,18,63.1,6.31e-05
2019-02-03 18:00:00,03/02/2019,19,69.04,6.904e-05
2019-02-03 19:00:00,03/02/2019,20,77.93,7.793000000000001e-05
2019-02-03 20:00:00,03/02/2019,21,69.1,6.91e-05
2019-02-03 21:00:00,03/02/2019,22,65.0,6.5e-05
2019-02-03 22:00:00,03/02/2019,23,62.48,6.248e-05
2019-02-03 23:00:00,03/02/2019,24,55.0,5.5e-05
2019-02-04 00:00:00,04/02/2019,1,61.04,6.104e-05
2019-02-04 01:00:00,04/02/2019,2,63.38,6.338e-05
2019-02-04 02:00:00,04/02/2019,3,61.04,6.104e-05
2019-02-04 03:00:00,04/02/2019,4,61.04,6.104e-05
2019-02-04 04:00:00,04/02/2019,5,58.52,5.852e-05
2019-02-04 05:00:00,04/02/2019,6,61.04,6.104e-05
2019-02-04 06:00:00,04/02/2019,7,66.23,6.623000000000001e-05
2019-02-04 07:00:00,04/02/2019,8,73.15,7.315e-05
2019-02-04 08:00:00,04/02/2019,9,79.63,7.963e-05
