Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-10-25 06:00:00,0.129733752,0.0023855540000000002,0.011320437999999999,0.143439744,0.40029696000000003,0.00012,3335.808,3335.808,16356.11,0.70331273,0.559872986,0.15957602599999998
2019-10-25 07:00:00,0.50066664,0.008922624,0.040969776,0.55055904,1.3763976000000002,0.00012,11469.980000000001,11469.980000000001,20116.260000000002,0.9655804800000001,0.41502144,-0.9613761600000001
2019-10-25 08:00:00,0.8149058164,0.014449073599999999,0.0659200828,0.8952749728,2.0660191680000004,0.00012,17216.8264,17216.8264,24419.3,1.2698036,0.37452862719999985,-1.6914905408000005
2019-10-25 09:00:00,0.8944375971000001,0.0171364794,0.0830396127,0.9946136892000002,2.3402675040000003,0.00012,19502.2292,19502.2292,29306.239999999998,1.4946182399999999,0.5000045507999998,-1.8402629532000003
2019-10-25 10:00:00,1.2569506400000001,0.024727164,0.11575383600000001,1.3974316400000002,3.8111772000000004,0.00012,31759.81,31759.81,32081.34,1.41157896,0.014147319999999948,-3.7970298800000006
2019-10-25 11:00:00,1.2426874096,0.025166687400000002,0.1193600622,1.3872141592,3.871295328,0.00012,32260.7944,32260.7944,33300.28,1.43191204,0.0446978808,-3.8265974472
2019-10-25 12:00:00,0.7029849585999999,0.0140021314,0.06905093720000001,0.7860380271999998,2.300599104,0.00012,19171.6592,19171.6592,33148.26,1.35907866,0.5730406328000002,-1.7275584711999996
2019-10-25 13:00:00,0.47397953600000015,0.009398544000000002,0.04678579200000001,0.5301638720000001,1.5904916160000002,0.00012,13254.096800000001,13254.096800000001,32220.27,1.2888108,0.758646928,-0.8318446880000002
2019-10-25 14:00:00,0.7155050097000001,0.0158067218,0.0757973929,0.8071091244,2.362270608,0.00012,19685.5884,19685.5884,32454.0,1.330614,0.5235048756,-1.8387657324000002
2019-10-25 15:00:00,0.16951718140000002,0.0035346756000000003,0.0174628758,0.19051473280000003,0.5576040959999999,0.00012,4646.7008,4646.7008,30779.38,1.26195458,1.0714398472000002,0.5138357512000002
2019-10-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,29480.43,1.26765849,1.26765849,1.26765849
2019-10-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,28652.059999999998,1.2893427,1.2893427,1.2893427
2019-10-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,27648.22,1.41005922,1.41005922,1.41005922
2019-10-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,26728.99,1.68392637,1.68392637,1.68392637
2019-10-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,23847.38,1.33545328,1.33545328,1.33545328
2019-10-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21288.68,0.9579906,0.9579906,0.9579906
2019-10-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,19406.379999999997,0.7956615799999999,0.7956615799999999,0.7956615799999999
2019-10-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17477.370000000003,0.6816174300000001,0.6816174300000001,0.6816174300000001
2019-10-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15475.349999999999,0.5880633,0.5880633,0.5880633
2019-10-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14163.130000000001,0.5098726800000001,0.5098726800000001,0.5098726800000001
2019-10-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13560.69,0.44750277000000005,0.44750277000000005,0.44750277000000005
2019-10-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13353.57,0.44066781000000005,0.44066781000000005,0.44066781000000005
