full_id,osm_id,osm_type,Area
w881755822,881755822,way,"145,02"
w881755823,881755823,way,"250,27"
w881755824,881755824,way,"452,71"
w881755825,881755825,way,"580,01"
w881755826,881755826,way,"147,26"
w881755827,881755827,way,"150,26"
w881761416,881761416,way,"1195,18"
w881761426,881761426,way,"185,81"
w881761428,881761428,way,"278,35"
w881761429,881761429,way,"73,92"
w881761431,881761431,way,"258,07"
w881761432,881761432,way,"192,58"
w881761438,881761438,way,"282,32"
w881761442,881761442,way,"50,44"
w881941841,881941841,way,"1182,95"
w881941842,881941842,way,"1011,47"
w881941843,881941843,way,"195,42"
w881941844,881941844,way,"259,6"
w881941845,881941845,way,"188,08"
w881941846,881941846,way,"142,53"
w881941847,881941847,way,"137,52"
w881941848,881941848,way,"154,04"
w881941849,881941849,way,"214,83"
w881941850,881941850,way,"192,67"
w881941851,881941851,way,"263,11"
w881941852,881941852,way,"288,24"
w881941853,881941853,way,"474,58"
w881941856,881941856,way,"133,02"
w881941857,881941857,way,"291,57"
w881941858,881941858,way,"192,36"
w881941859,881941859,way,"412,86"
w881941860,881941860,way,"133,7"
w881941861,881941861,way,"128,39"
w881941862,881941862,way,"262,35"
w881941863,881941863,way,"184,96"
w881941864,881941864,way,"214,09"
w881941865,881941865,way,"1065,28"
w881941866,881941866,way,"357,54"
w881941867,881941867,way,"373,48"
w881941868,881941868,way,"470,81"
w881941869,881941869,way,"447,15"
w882061480,882061480,way,"134,18"
w882061481,882061481,way,"182,85"
w882061482,882061482,way,"175,44"
w882061483,882061483,way,"114,44"
w882061484,882061484,way,"1183,64"
w882061485,882061485,way,"258,48"
w882061486,882061486,way,"178,19"
w882061487,882061487,way,"262,72"
w882061488,882061488,way,"194,58"
w882061489,882061489,way,"272,33"
w882061490,882061490,way,"194,17"
w882061491,882061491,way,"92,73"
w882061492,882061492,way,"185,86"
w882061493,882061493,way,"368,44"
w882061494,882061494,way,"219,51"
w882061495,882061495,way,"236,87"
w882061496,882061496,way,"177,14"
w882061497,882061497,way,"266,07"
w882061498,882061498,way,"479,28"
w882061499,882061499,way,"545,78"
w882061500,882061500,way,"1017,92"
w882061501,882061501,way,"165,5"
w882061504,882061504,way,"399,11"
w882061505,882061505,way,"277,46"
w882061507,882061507,way,"139,18"
w882061508,882061508,way,"148,38"
w882997257,882997257,way,"39,06"
w882997262,882997262,way,"43,44"
w882997263,882997263,way,"44,93"
w882997264,882997264,way,"80,92"
w882997265,882997265,way,"50,42"
w882997271,882997271,way,"175,74"
w882997272,882997272,way,"149,98"
w882997273,882997273,way,"155,77"
w882997274,882997274,way,"112,28"
w882997275,882997275,way,"154,52"
w882997276,882997276,way,"163,26"
w882997277,882997277,way,"100,17"
w882997278,882997278,way,"216,68"
w884174707,884174707,way,"247,54"
w884174708,884174708,way,"251,83"
w884174709,884174709,way,"161,93"
w884174711,884174711,way,"354,63"
w884174712,884174712,way,"613,15"
w884174713,884174713,way,"472,48"
w884174714,884174714,way,"284,87"
w884174715,884174715,way,"189,59"
w884174716,884174716,way,"44,73"
w884174717,884174717,way,"188,83"
w884174718,884174718,way,"135,03"
w884174719,884174719,way,"401,24"
w884174720,884174720,way,"143,64"
w884174721,884174721,way,"358,91"
w884174722,884174722,way,"211,59"
w884174723,884174723,way,"206,43"
w884174724,884174724,way,"140,93"
w884174725,884174725,way,"275,58"
w884174726,884174726,way,"2806,72"
w884174727,884174727,way,"935,34"
w884174728,884174728,way,"805,65"
w884174729,884174729,way,"159,67"
w884174733,884174733,way,"105,81"
w884174737,884174737,way,"177,52"
w884174741,884174741,way,"889,43"
w884174742,884174742,way,"1013,29"
w884174744,884174744,way,"855,69"
w884174745,884174745,way,"1491,23"
w884174746,884174746,way,"230,38"
w884174747,884174747,way,"233,28"
w884174748,884174748,way,"242,92"
w884174749,884174749,way,"144,59"
w884182400,884182400,way,"799,78"
w884182401,884182401,way,"1527,84"
w884182402,884182402,way,"386,16"
w884182403,884182403,way,"606,16"
w884182404,884182404,way,"239,66"
w884182405,884182405,way,"184,2"
w884182406,884182406,way,"213,14"
w884182407,884182407,way,"333,78"
w884182408,884182408,way,"206,25"
w884182409,884182409,way,"259,64"
w884182410,884182410,way,"81,25"
w884182411,884182411,way,"90,37"
w884182412,884182412,way,"377,31"
w884182413,884182413,way,"191,73"
w884182414,884182414,way,"240,27"
w884182415,884182415,way,"218,02"
w884182416,884182416,way,"213,08"
w884182417,884182417,way,"240,6"
w884182418,884182418,way,"55,53"
w884182419,884182419,way,"477,5"
w884182420,884182420,way,"1730,12"
w884182421,884182421,way,"1141,8"
w884182424,884182424,way,"279,09"
w884182425,884182425,way,"1150,39"
w884182426,884182426,way,"97,35"
w884182427,884182427,way,"193,09"
w884182428,884182428,way,"270,59"
w884182429,884182429,way,"159,04"
w884182431,884182431,way,"336,43"
w884182432,884182432,way,"210,54"
w884182433,884182433,way,"867,29"
w884182434,884182434,way,"364,74"
w884182435,884182435,way,"155,56"
w884182436,884182436,way,"177,66"
w884182437,884182437,way,"941,78"
w884182438,884182438,way,"100,67"
w884182439,884182439,way,"386,46"
w884214046,884214046,way,"872,05"
w884214047,884214047,way,"117,59"
w884214048,884214048,way,"294,22"
w884214049,884214049,way,"1325,24"
w884214050,884214050,way,"228,52"
w884214051,884214051,way,"178,78"
w884214052,884214052,way,"448,54"
w884214053,884214053,way,"202,65"
w884214054,884214054,way,"384,59"
w884214055,884214055,way,"196,01"
w884214056,884214056,way,"177,39"
w884214057,884214057,way,"155,54"
w884214058,884214058,way,"229,58"
w884214059,884214059,way,"290,77"
w884214060,884214060,way,"169,05"
w884214061,884214061,way,"135,76"
w884214062,884214062,way,"193,64"
w884214063,884214063,way,"124,69"
w884214064,884214064,way,"119,61"
w884214065,884214065,way,"138,12"
w884214066,884214066,way,"66,26"
w884214067,884214067,way,"178,08"
w884214068,884214068,way,"58,19"
w884214069,884214069,way,"209,43"
w884214070,884214070,way,"118,49"
w884214071,884214071,way,"106,24"
w884214072,884214072,way,"103,07"
w884214073,884214073,way,"27,12"
w884214074,884214074,way,"110,54"
w884214075,884214075,way,"115,31"
w884214076,884214076,way,"185,71"
w884214077,884214077,way,"140,67"
w884214078,884214078,way,"170,03"
w884214079,884214079,way,"223,4"
w884214080,884214080,way,"112,33"
w884214081,884214081,way,"105,12"
w884214082,884214082,way,"108,44"
w884214083,884214083,way,"96,42"
w884214084,884214084,way,"190,27"
w884214085,884214085,way,"188,95"
w884214086,884214086,way,"187,67"
w884214087,884214087,way,"146,43"
w884214088,884214088,way,"154,64"
w884214089,884214089,way,"161,52"
w884214090,884214090,way,"112,76"
w884214091,884214091,way,"225,71"
w884214092,884214092,way,"176,68"
w884214093,884214093,way,191
w884214094,884214094,way,"205,11"
w884214095,884214095,way,"207,79"
w884214096,884214096,way,"166,18"
w884214097,884214097,way,"274,42"
w884214098,884214098,way,"223,34"
w884214099,884214099,way,"278,78"
w884214100,884214100,way,"134,13"
w884214101,884214101,way,"285,67"
w884374137,884374137,way,"262,91"
w884374142,884374142,way,"226,27"
w884374143,884374143,way,"211,53"
w884374144,884374144,way,"311,07"
w884374146,884374146,way,"303,32"
w884374147,884374147,way,"342,67"
w884374148,884374148,way,"152,84"
w884374150,884374150,way,"940,17"
w884374151,884374151,way,"631,65"
w884374152,884374152,way,"175,16"
w884374153,884374153,way,"352,27"
w884374154,884374154,way,"49,1"
w884374155,884374155,way,"364,73"
w884374156,884374156,way,"394,05"
w884374157,884374157,way,"189,53"
w884374158,884374158,way,"137,32"
w884374159,884374159,way,"151,6"
w884374160,884374160,way,"167,87"
w884374161,884374161,way,"36,63"
w884374162,884374162,way,"236,63"
w884374163,884374163,way,"48,1"
w884374164,884374164,way,"154,17"
w884374165,884374165,way,"78,74"
w884374166,884374166,way,"119,62"
w884441759,884441759,way,"400,2"
w884441760,884441760,way,"213,29"
w884441761,884441761,way,"56,23"
w884441762,884441762,way,"317,03"
w884441763,884441763,way,"340,06"
w884441764,884441764,way,"208,82"
w884441765,884441765,way,"219,62"
w884441766,884441766,way,"229,78"
w884441767,884441767,way,"135,84"
w884441768,884441768,way,"243,71"
w884441769,884441769,way,"228,02"
w884441770,884441770,way,"122,08"
w884441771,884441771,way,"168,49"
w884441772,884441772,way,"181,46"
w884441773,884441773,way,"164,46"
w884931993,884931993,way,"173,28"
w884931994,884931994,way,"150,99"
w884931995,884931995,way,"126,41"
w884931996,884931996,way,"324,09"
w884931997,884931997,way,"133,6"
w884931998,884931998,way,"186,93"
w884931999,884931999,way,"325,36"
w884932000,884932000,way,"291,56"
w884932001,884932001,way,"131,67"
w884932002,884932002,way,"206,26"
w884932003,884932003,way,"283,97"
w884932004,884932004,way,"58,13"
w884932005,884932005,way,"297,84"
w884932006,884932006,way,"204,87"
w884932007,884932007,way,"30,74"
w884932008,884932008,way,"391,63"
w884932009,884932009,way,"71,47"
w884932010,884932010,way,"167,6"
w884932011,884932011,way,"200,66"
w884932012,884932012,way,"188,26"
w884932013,884932013,way,"197,17"
w884932014,884932014,way,"204,41"
w884932015,884932015,way,"310,66"
w884932016,884932016,way,"207,56"
w884932017,884932017,way,"213,5"
w884932018,884932018,way,"144,59"
w884932019,884932019,way,"241,46"
w884932020,884932020,way,"280,06"
w884932021,884932021,way,"194,86"
w884932022,884932022,way,"129,38"
w884932023,884932023,way,"262,29"
w884932024,884932024,way,"249,68"
w884932025,884932025,way,"305,26"
w884932026,884932026,way,"92,98"
w884932027,884932027,way,"198,48"
w884932028,884932028,way,"171,89"
w884932029,884932029,way,"95,6"
w884932030,884932030,way,"100,31"
w884932031,884932031,way,"219,37"
w884932032,884932032,way,224
w884932033,884932033,way,"211,71"
w885297874,885297874,way,"331,41"
w885297875,885297875,way,"317,61"
w885297876,885297876,way,"348,47"
w885297877,885297877,way,"228,97"
w885297878,885297878,way,"47,73"
w885297879,885297879,way,"143,15"
w885297880,885297880,way,"243,95"
w885297881,885297881,way,"208,56"
w885297882,885297882,way,"163,93"
w885297883,885297883,way,"419,46"
w885297884,885297884,way,"405,46"
w885297885,885297885,way,"355,01"
w885297886,885297886,way,"134,92"
w885297887,885297887,way,"359,26"
w885297888,885297888,way,"227,36"
w885297889,885297889,way,"320,81"
w885297890,885297890,way,"207,65"
w885297891,885297891,way,"264,89"
w885297892,885297892,way,"224,98"
w885297893,885297893,way,"294,46"
w885297894,885297894,way,"180,56"
w885297895,885297895,way,"300,01"
w885297896,885297896,way,"102,41"
w885297897,885297897,way,"130,51"
w885297898,885297898,way,"125,21"
w885297899,885297899,way,"109,85"
w885297900,885297900,way,"1139,88"
w885297901,885297901,way,"111,19"
w885297902,885297902,way,"703,33"
w885297903,885297903,way,"115,4"
w885297904,885297904,way,"116,52"
w885297905,885297905,way,"82,09"
w885297906,885297906,way,"147,32"
w885297907,885297907,way,"121,07"
w885297908,885297908,way,"84,05"
w885297909,885297909,way,"193,94"
w885297910,885297910,way,"40,67"
w885297911,885297911,way,"213,14"
w885297912,885297912,way,"199,54"
w885297913,885297913,way,"155,28"
w885297914,885297914,way,"104,35"
w885297915,885297915,way,"155,82"
w885297916,885297916,way,"185,7"
w885297917,885297917,way,"141,58"
w885297918,885297918,way,"184,25"
w886810391,886810391,way,"187,31"
w886810392,886810392,way,"221,79"
w886810393,886810393,way,"213,72"
w886810394,886810394,way,"242,15"
w886810395,886810395,way,"90,37"
w886810396,886810396,way,"151,78"
w886810397,886810397,way,"116,54"
w886810398,886810398,way,"313,12"
w886810399,886810399,way,"51,37"
w886810400,886810400,way,"151,07"
w886810401,886810401,way,"201,16"
w886810402,886810402,way,"192,77"
w886810403,886810403,way,"146,77"
w886810404,886810404,way,"460,82"
w886810405,886810405,way,"180,53"
w886810406,886810406,way,"181,05"
w886810407,886810407,way,"245,09"
w886810408,886810408,way,"189,73"
w886810409,886810409,way,"182,14"
w886810410,886810410,way,"186,8"
w886810411,886810411,way,"166,18"
w886810412,886810412,way,"169,23"
w886810413,886810413,way,"119,45"
w886810414,886810414,way,"86,3"
w886810415,886810415,way,"101,22"
w886810416,886810416,way,"192,43"
w886810417,886810417,way,"220,05"
w886810418,886810418,way,"216,1"
w886810419,886810419,way,"161,46"
w886810420,886810420,way,"598,15"
w886810421,886810421,way,"286,74"
w887365497,887365497,way,"191,79"
w887365498,887365498,way,"200,01"
w887365499,887365499,way,"262,89"
w887365500,887365500,way,"80,43"
w887365501,887365501,way,"339,38"
w887365502,887365502,way,"25,24"
w887365503,887365503,way,"29,53"
w887365504,887365504,way,"274,3"
w887365505,887365505,way,"141,33"
w887365506,887365506,way,"71,49"
w887365507,887365507,way,"267,54"
w887365508,887365508,way,"1201,96"
w887365509,887365509,way,"1119,74"
w887365510,887365510,way,"998,5"
w887365511,887365511,way,"332,97"
w887365512,887365512,way,"834,26"
w887365513,887365513,way,"97,56"
w887365514,887365514,way,"206,8"
w887365515,887365515,way,"483,16"
w887365516,887365516,way,"852,53"
w887365517,887365517,way,"1074,73"
w887365518,887365518,way,"721,76"
w887365519,887365519,way,"1217,12"
w887365520,887365520,way,"787,61"
w887365521,887365521,way,"371,71"
w887365522,887365522,way,"50,12"
w887365523,887365523,way,"20,59"
w887686648,887686648,way,"367,42"
w887686649,887686649,way,"143,76"
w887686650,887686650,way,"344,96"
w887686651,887686651,way,"157,75"
w887686652,887686652,way,"190,78"
w887686653,887686653,way,"99,3"
w887686654,887686654,way,"71,48"
w887686655,887686655,way,"116,5"
w887686656,887686656,way,"157,01"
w887686657,887686657,way,"139,02"
w887686658,887686658,way,"185,31"
w887686659,887686659,way,"44,45"
w887686660,887686660,way,"100,44"
w887686661,887686661,way,196
w887686666,887686666,way,"120,28"
w887686667,887686667,way,"104,16"
w888000637,888000637,way,"129,86"
w888000638,888000638,way,"160,68"
w888000639,888000639,way,"123,65"
w888000640,888000640,way,"144,78"
w888000641,888000641,way,"243,56"
w888000642,888000642,way,"428,15"
w888000643,888000643,way,"47,86"
w888000644,888000644,way,"144,49"
w888000645,888000645,way,"708,18"
w888000646,888000646,way,"164,32"
w888000647,888000647,way,"105,54"
w888000648,888000648,way,"321,12"
w888000649,888000649,way,"95,77"
w888000650,888000650,way,"220,08"
w888000651,888000651,way,"190,2"
w888000652,888000652,way,"275,93"
w888000653,888000653,way,"91,96"
w888000654,888000654,way,"112,16"
w888000655,888000655,way,"157,57"
w888000656,888000656,way,"136,01"
w888000657,888000657,way,"95,25"
w888000658,888000658,way,"89,27"
w888000659,888000659,way,"317,22"
w888000660,888000660,way,"99,57"
w888000661,888000661,way,"156,02"
w888000662,888000662,way,"198,72"
w888000663,888000663,way,"86,53"
w888000664,888000664,way,"89,26"
w888000665,888000665,way,"102,26"
w891199677,891199677,way,"30,36"
w891199678,891199678,way,"268,39"
w891199679,891199679,way,"191,24"
w891199680,891199680,way,"196,47"
w891199681,891199681,way,"426,96"
w891199682,891199682,way,"180,86"
w891199683,891199683,way,"51,34"
w891199684,891199684,way,"203,48"
w891199685,891199685,way,"184,12"
w891199686,891199686,way,"244,67"
w891199687,891199687,way,"30,22"
w891199688,891199688,way,"138,04"
w891199689,891199689,way,"87,88"
w891199690,891199690,way,"72,56"
w891199691,891199691,way,82
w891199692,891199692,way,"367,83"
w891199693,891199693,way,"147,28"
w891199694,891199694,way,"171,86"
w891199695,891199695,way,"65,2"
w891199696,891199696,way,"212,77"
w891199697,891199697,way,"67,75"
w891199698,891199698,way,"202,65"
w891199699,891199699,way,"161,07"
w891199700,891199700,way,"210,75"
w891199701,891199701,way,"89,31"
w892485694,892485694,way,"71,44"
w892485695,892485695,way,"128,17"
w892485696,892485696,way,"313,52"
w892485697,892485697,way,"183,23"
w892485698,892485698,way,"174,62"
w892485699,892485699,way,"227,13"
w892485700,892485700,way,"250,84"
w892485701,892485701,way,"225,39"
w892485702,892485702,way,"318,66"
w892485703,892485703,way,"189,25"
w892485704,892485704,way,"211,93"
w892485705,892485705,way,"194,56"
w892485706,892485706,way,"244,02"
w892485707,892485707,way,"266,22"
w892485708,892485708,way,"205,21"
w892485709,892485709,way,"46,56"
w892485710,892485710,way,"30,67"
w892485711,892485711,way,"236,8"
w892485712,892485712,way,"306,68"
w892485713,892485713,way,"233,84"
w892485714,892485714,way,"181,97"
w892485715,892485715,way,"60,41"
w892485716,892485716,way,"160,47"
w892485717,892485717,way,"3199,96"
w892485718,892485718,way,"78,69"
w892485719,892485719,way,"156,02"
w892485720,892485720,way,"153,29"
w892485721,892485721,way,"132,53"
w892485722,892485722,way,"221,15"
w892485723,892485723,way,"48,86"
w892485724,892485724,way,"206,53"
w892485725,892485725,way,"96,35"
w892485727,892485727,way,"378,18"
w892485728,892485728,way,"321,91"
w892485729,892485729,way,"341,7"
w892485730,892485730,way,"638,01"
w892485731,892485731,way,"65,01"
w892485732,892485732,way,"256,26"
w892485733,892485733,way,"188,83"
w892485736,892485736,way,"237,7"
w896947024,896947024,way,"24,5"
w896947025,896947025,way,"137,24"
w896947026,896947026,way,"976,52"
w896947027,896947027,way,"142,29"
w896947028,896947028,way,"147,17"
w896947029,896947029,way,"167,26"
w896947030,896947030,way,"135,21"
w896947031,896947031,way,"208,23"
w896947032,896947032,way,"413,39"
w896947033,896947033,way,"159,49"
w896947034,896947034,way,"101,46"
w896947035,896947035,way,"33,03"
w896947036,896947036,way,"149,51"
w896947037,896947037,way,"198,53"
w896947038,896947038,way,"198,02"
w896947039,896947039,way,"93,98"
w896947040,896947040,way,"170,28"
w896947041,896947041,way,"210,07"
w896947042,896947042,way,"119,92"
w896947043,896947043,way,"60,26"
w896947044,896947044,way,"153,09"
w896947045,896947045,way,"78,62"
w896947046,896947046,way,"176,64"
w896947047,896947047,way,"250,17"
w896947048,896947048,way,"165,6"
w896947049,896947049,way,"111,75"
w896947050,896947050,way,"227,85"
w896947051,896947051,way,"152,52"
w896947052,896947052,way,"178,76"
w896947053,896947053,way,"259,52"
w896947054,896947054,way,"243,94"
w896947055,896947055,way,"156,62"
w896947056,896947056,way,"127,97"
w896947057,896947057,way,"99,8"
w896947058,896947058,way,"171,64"
w896947059,896947059,way,"221,63"
w896947060,896947060,way,"156,19"
w896947061,896947061,way,"347,69"
w896947062,896947062,way,"83,44"
w896947063,896947063,way,"82,81"
w897325110,897325110,way,"109,48"
w897325111,897325111,way,"196,83"
w897325112,897325112,way,"186,38"
w897325113,897325113,way,"173,88"
w897325114,897325114,way,"154,73"
w897325115,897325115,way,"177,6"
w897325116,897325116,way,"160,22"
w897325117,897325117,way,"290,09"
w897325118,897325118,way,"196,78"
w897325119,897325119,way,"256,59"
w897325120,897325120,way,"101,07"
w897325121,897325121,way,"145,86"
w897325122,897325122,way,"167,7"
w897325123,897325123,way,"218,6"
w897325124,897325124,way,"142,3"
w897325125,897325125,way,"133,57"
w897325126,897325126,way,"366,77"
w897325127,897325127,way,"90,51"
w897325128,897325128,way,"88,99"
w897325129,897325129,way,"199,57"
w897325130,897325130,way,"86,48"
w897325131,897325131,way,"163,12"
w897325132,897325132,way,"145,6"
w897325133,897325133,way,"206,43"
w897325134,897325134,way,"89,59"
w897325135,897325135,way,"172,76"
w897325136,897325136,way,"91,7"
w897325137,897325137,way,"210,81"
w897325138,897325138,way,"55,3"
w897325139,897325139,way,"244,85"
w897325140,897325140,way,"194,02"
w897325141,897325141,way,"309,6"
w897325142,897325142,way,"171,02"
w897325143,897325143,way,"522,85"
w897325144,897325144,way,"510,92"
w897325145,897325145,way,"610,36"
w897325146,897325146,way,"78,14"
w897325147,897325147,way,"187,93"
w897325148,897325148,way,"223,78"
w897325149,897325149,way,"51,78"
w897325150,897325150,way,"228,86"
w897325151,897325151,way,"197,68"
w897325152,897325152,way,"220,2"
w897325153,897325153,way,"81,73"
w897325154,897325154,way,"260,62"
w897325155,897325155,way,"428,81"
w897325156,897325156,way,"204,98"
w897325157,897325157,way,"255,91"
w897325158,897325158,way,"239,24"
w897325159,897325159,way,"115,12"
w897325160,897325160,way,"62,99"
w897325161,897325161,way,"95,93"
w897325162,897325162,way,"195,33"
w897325163,897325163,way,"160,25"
w897325164,897325164,way,"114,95"
w897325165,897325165,way,"228,45"
w897325166,897325166,way,"218,01"
w897325167,897325167,way,"204,6"
w897325168,897325168,way,"370,56"
w897325169,897325169,way,"163,06"
w898628567,898628567,way,"247,35"
w898628568,898628568,way,"246,25"
w898628569,898628569,way,"261,05"
w898628570,898628570,way,"279,03"
w898628571,898628571,way,"329,55"
w898628572,898628572,way,385
w898628573,898628573,way,"253,91"
w898628574,898628574,way,"253,98"
w898628575,898628575,way,"273,63"
w898628576,898628576,way,423
w898628577,898628577,way,"350,95"
w898628578,898628578,way,"152,66"
w898628579,898628579,way,"103,29"
w898628580,898628580,way,"615,55"
w898628581,898628581,way,"101,29"
w898628582,898628582,way,"322,19"
w898628583,898628583,way,"344,53"
w898628584,898628584,way,"359,17"
w898628585,898628585,way,"58,99"
w898628586,898628586,way,"275,31"
w898628587,898628587,way,"222,72"
w898628588,898628588,way,"219,95"
w898628589,898628589,way,"1542,13"
w898628590,898628590,way,"625,95"
w898628591,898628591,way,"163,92"
w898628592,898628592,way,"208,17"
w898628593,898628593,way,"322,74"
w898628594,898628594,way,"223,95"
w898628595,898628595,way,"168,46"
w898628596,898628596,way,"159,47"
w898628597,898628597,way,"217,17"
w898628598,898628598,way,"220,03"
w898628599,898628599,way,"246,79"
w900520078,900520078,way,"124,05"
w900520079,900520079,way,"127,48"
w900520080,900520080,way,"161,69"
w900520081,900520081,way,"146,42"
w900520082,900520082,way,"206,77"
w900520083,900520083,way,"373,98"
w900520084,900520084,way,"80,37"
w900520085,900520085,way,"129,3"
w900520086,900520086,way,"86,71"
w900520087,900520087,way,"187,53"
w900520088,900520088,way,"161,79"
w900520089,900520089,way,"166,82"
w900520090,900520090,way,"77,67"
w900520091,900520091,way,"162,41"
w900520092,900520092,way,"255,89"
w900520093,900520093,way,"107,25"
w900520094,900520094,way,"57,79"
w900520095,900520095,way,"158,08"
w900520096,900520096,way,"171,55"
w900520097,900520097,way,"318,65"
w900520098,900520098,way,"298,06"
w900520099,900520099,way,"165,11"
w900520100,900520100,way,"205,86"
w900520101,900520101,way,"125,27"
w900520102,900520102,way,"262,87"
w900520103,900520103,way,"52,12"
w900520104,900520104,way,"69,52"
w900520105,900520105,way,"185,59"
w900520106,900520106,way,"173,78"
w900520107,900520107,way,"208,81"
w900520108,900520108,way,"222,29"
w900520109,900520109,way,"124,82"
w900520110,900520110,way,"181,47"
w900520111,900520111,way,"158,91"
w900520112,900520112,way,"179,09"
w900520113,900520113,way,"131,74"
w900520114,900520114,way,"50,27"
w900520115,900520115,way,"76,33"
w900520116,900520116,way,"174,89"
w900520117,900520117,way,"73,63"
w900520118,900520118,way,"73,71"
w900520119,900520119,way,"71,33"
w900520120,900520120,way,"65,81"
w900520121,900520121,way,"51,62"
w900520122,900520122,way,"92,91"
w901800606,901800606,way,"461,62"
w901800607,901800607,way,"434,33"
w901800608,901800608,way,"116,28"
w901800610,901800610,way,"290,34"
w901800611,901800611,way,"102,61"
w901800612,901800612,way,"154,41"
w901800613,901800613,way,"135,6"
w901800614,901800614,way,"137,3"
w901800615,901800615,way,"179,26"
w901800616,901800616,way,"84,45"
w901800617,901800617,way,"131,91"
w901800618,901800618,way,"207,94"
w901800619,901800619,way,"129,59"
w901800620,901800620,way,"134,32"
w901800621,901800621,way,"130,97"
w901800622,901800622,way,"153,9"
w901800623,901800623,way,"149,63"
w901800624,901800624,way,"235,04"
w901800625,901800625,way,"271,61"
w901800626,901800626,way,"82,41"
w901800627,901800627,way,"148,05"
w901800628,901800628,way,"91,38"
w901800629,901800629,way,"163,64"
w901800630,901800630,way,"155,46"
w901800631,901800631,way,"143,42"
w902467279,902467279,way,"219,34"
w902467280,902467280,way,"184,14"
w902467281,902467281,way,"65,48"
w902467282,902467282,way,"71,42"
w902467283,902467283,way,"95,39"
w902467285,902467285,way,"65,89"
w902467286,902467286,way,"77,85"
w902467287,902467287,way,"204,93"
w902467288,902467288,way,"36,49"
w902467289,902467289,way,"96,81"
w902467290,902467290,way,"175,68"
w902467291,902467291,way,"115,77"
w902467292,902467292,way,"126,85"
w902467293,902467293,way,"29,68"
w902467294,902467294,way,"160,84"
w902467295,902467295,way,"174,22"
w902467296,902467296,way,"201,98"
w902467297,902467297,way,"509,7"
w902467298,902467298,way,"226,84"
w902467299,902467299,way,"187,75"
w902467300,902467300,way,"101,93"
w902467301,902467301,way,"62,69"
w902467302,902467302,way,"164,96"
w902467303,902467303,way,"45,42"
w902467304,902467304,way,"147,32"
w902467305,902467305,way,"74,13"
w902467306,902467306,way,"149,57"
w902467307,902467307,way,"34,2"
w902467308,902467308,way,"210,28"
w902467309,902467309,way,"217,17"
w902467310,902467310,way,"272,23"
w902467311,902467311,way,"135,15"
w902467312,902467312,way,"144,57"
w902467313,902467313,way,"248,57"
w908928287,908928287,way,"321,2"
w908928288,908928288,way,"29,41"
w908928289,908928289,way,"252,24"
w908928290,908928290,way,"373,65"
w908928291,908928291,way,"219,13"
w908928292,908928292,way,"323,43"
w908928293,908928293,way,"26,42"
w908928294,908928294,way,"271,58"
w908928295,908928295,way,"208,94"
w908928296,908928296,way,"243,53"
w908928297,908928297,way,"153,03"
w977936405,977936405,way,"14190,39"
w1052092093,1052092093,way,"149,5"
w1052092094,1052092094,way,"149,5"
w1052092095,1052092095,way,"149,51"
w1052092096,1052092096,way,"149,46"
w1052092097,1052092097,way,"190,55"
w1052092098,1052092098,way,"190,41"
w1052092099,1052092099,way,"190,42"
w1060173016,1060173016,way,"3918,8"
w1060173018,1060173018,way,"147,56"
w1060173019,1060173019,way,"1320,39"
w1060173020,1060173020,way,"3300,73"
w1060173021,1060173021,way,"1978,55"
w1060173023,1060173023,way,"2427,54"
w1060173024,1060173024,way,"1898,5"
w1060173026,1060173026,way,"643,51"
w1060173027,1060173027,way,"1402,02"
w1060173028,1060173028,way,"2154,51"
w1060173029,1060173029,way,"2740,72"
w1060173030,1060173030,way,"191,09"
w1060173031,1060173031,way,"254,51"
w1060173032,1060173032,way,"215,54"
w1060173033,1060173033,way,"252,77"
w1060173034,1060173034,way,"97,85"
w1060173035,1060173035,way,"195,41"
w1060173036,1060173036,way,"159,83"
w1060173037,1060173037,way,"139,86"
w1060173038,1060173038,way,"608,69"
w1060173040,1060173040,way,"152,21"
w1082940195,1082940195,way,"76,54"
w1082940196,1082940196,way,"100,05"
w1082940197,1082940197,way,"135,03"
w1082940198,1082940198,way,"175,4"
w1082940199,1082940199,way,"344,88"
w1082940200,1082940200,way,"197,39"
w1082940201,1082940201,way,"111,79"
w1082940202,1082940202,way,"349,7"
w1082940203,1082940203,way,"335,07"
w1082940204,1082940204,way,"95,15"
w1082940206,1082940206,way,"440,48"
w1082940208,1082940208,way,"329,93"
w1082940209,1082940209,way,"82,13"
w1082940210,1082940210,way,"227,86"
w1082940211,1082940211,way,"215,27"
w1082940212,1082940212,way,"216,13"
w1082940213,1082940213,way,"72,02"
w1082940214,1082940214,way,"99,34"
w1082940232,1082940232,way,"109,17"
w1082940248,1082940248,way,"312,8"
w1082940249,1082940249,way,"75,98"
w1083202126,1083202126,way,"328,92"
w1083202127,1083202127,way,"397,35"
w1083202128,1083202128,way,"464,72"
w1083202129,1083202129,way,"318,91"
w1083202132,1083202132,way,"125,58"
w1083202133,1083202133,way,"2194,11"
w1083205940,1083205940,way,"272,57"
w1083205941,1083205941,way,"251,09"
w1083205942,1083205942,way,"152,17"
w1083205943,1083205943,way,"142,43"
w1083205944,1083205944,way,"241,88"
w1083205945,1083205945,way,"211,47"
w1083205946,1083205946,way,"27,55"
w1083205948,1083205948,way,"1049,87"
w1083205949,1083205949,way,"320,25"
w1083205950,1083205950,way,"255,22"
w1083205951,1083205951,way,"1188,2"
w1083205952,1083205952,way,"584,41"
