time,Residential,Industrial,Commercial
20191201:1910,1.6667,4.7736,11.0343
20191201:2010,1.5518,4.5748,10.274
20191201:2110,1.4465,4.3837,9.5769
20191201:2210,1.3415,4.1724,8.8815
20191201:2310,1.2249,4.0256,8.1099
20191202:0010,1.0939,4.1899,7.2421
20191202:0110,1.0363,4.1099,6.861
20191202:0210,1.0129,4.1308,6.7063
20191202:0310,1.0099,4.2268,6.686
20191202:0410,1.0348,4.4327,6.8509
20191202:0510,1.1124,4.6679,7.3645
20191202:0610,1.3173,5.4662,8.7213
20191202:0710,1.625,7.0599,10.7584
20191202:0810,1.9697,9.6395,13.0408
20191202:0910,2.3588,11.3172,15.6171
20191202:1010,2.6312,11.8588,17.4202
20191202:1110,2.7138,11.984,17.9674
20191202:1210,2.7022,11.2343,17.8905
20191202:1310,2.6307,10.873,17.4169
20191202:1410,2.5866,11.2817,17.1249
20191202:1510,2.4808,11.0529,16.4242
20191202:1610,2.4132,10.641,15.9769
20191202:1710,2.4341,9.6089,16.115
20191202:1810,2.3403,8.1684,15.4941
20191202:1910,2.1466,7.0981,14.2118
20191202:2010,1.8682,5.766,12.3686
20191202:2110,1.6339,5.0498,10.8177
20191202:2210,1.4484,4.5729,9.5896
20191202:2310,1.2734,4.3867,8.4308
20191203:0010,1.1249,4.3755,7.4474
20191203:0110,1.0568,4.3291,6.9967
20191203:0210,1.0253,4.3386,6.788
20191203:0310,1.0212,4.3424,6.7607
20191203:0410,1.0367,4.5944,6.8638
20191203:0510,1.1089,4.8345,7.3417
20191203:0610,1.3108,5.7049,8.6782
20191203:0710,1.6433,7.5072,10.8797
20191203:0810,1.9543,9.9175,12.9385
20191203:0910,2.3243,11.5354,15.3885
20191203:1010,2.5911,12.1935,17.155
20191203:1110,2.7347,12.2291,18.1057
20191203:1210,2.7565,11.5799,18.2498
20191203:1310,2.6973,10.9854,17.8578
20191203:1410,2.6618,11.3898,17.6225
20191203:1510,2.5231,11.0804,16.7048
20191203:1610,2.436,10.7395,16.1282
20191203:1710,2.4561,9.4549,16.2607
20191203:1810,2.3831,8.0652,15.7778
20191203:1910,2.2016,6.9658,14.5761
20191203:2010,1.9318,5.7799,12.7896
20191203:2110,1.6805,5.166,11.126
20191203:2210,1.511,4.6334,10.0039
20191203:2310,1.3189,4.44,8.7318
20191204:0010,1.1618,4.4817,7.692
20191204:0110,1.0763,4.329,7.1256
20191204:0210,1.0415,4.371,6.8952
20191204:0310,1.0391,4.328,6.8798
20191204:0410,1.0568,4.5389,6.997
20191204:0510,1.1296,4.8727,7.4785
20191204:0610,1.3301,5.7297,8.8063
20191204:0710,1.6687,7.4172,11.0476
20191204:0810,2.0021,9.8656,13.2551
20191204:0910,2.3844,11.6533,15.7864
20191204:1010,2.6156,12.0628,17.3167
20191204:1110,2.7602,12.0152,18.2743
20191204:1210,2.7617,11.5546,18.2843
20191204:1310,2.6817,10.9746,17.7544
20191204:1410,2.6701,11.3362,17.6781
20191204:1510,2.5305,11.3158,16.7537
20191204:1610,2.47,10.8752,16.3529
20191204:1710,2.4874,9.4687,16.4683
20191204:1810,2.4061,8.1642,15.93
20191204:1910,2.2475,7.001,14.8798
20191204:2010,1.971,5.7593,13.0495
20191204:2110,1.7316,5.0261,11.4644
20191204:2210,1.5481,4.5389,10.2491
20191204:2310,1.3658,4.3806,9.0424
20191205:0010,1.1878,4.4242,7.8639
20191205:0110,1.1012,4.3109,7.2909
20191205:0210,1.0679,4.3479,7.0703
20191205:0310,1.0606,4.3802,7.0219
20191205:0410,1.0803,4.5391,7.1523
20191205:0510,1.1565,4.7818,7.6569
20191205:0610,1.3634,5.6267,9.0268
20191205:0710,1.712,7.5027,11.3343
20191205:0810,2.0586,10.0132,13.6294
20191205:0910,2.4324,11.7056,16.104
20191205:1010,2.6842,12.0653,17.7713
20191205:1110,2.7884,12.0382,18.4613
20191205:1210,2.7915,11.3648,18.4813
20191205:1310,2.7203,10.8175,18.0102
20191205:1410,2.7051,11.2915,17.9098
20191205:1510,2.5596,11.1885,16.9463
20191205:1610,2.4932,10.7606,16.5064
20191205:1710,2.5171,9.3585,16.6649
20191205:1810,2.4544,8.2152,16.2498
20191205:1910,2.2862,7.2368,15.1359
20191205:2010,1.9907,5.9594,13.1797
20191205:2110,1.7542,5.2828,11.614
20191205:2210,1.5715,4.6415,10.4044
20191205:2310,1.3758,4.495,9.1086
20191206:0010,1.2038,4.4657,7.97
20191206:0110,1.1127,4.4065,7.3671
20191206:0210,1.0822,4.4532,7.1652
20191206:0310,1.0742,4.4369,7.1116
20191206:0410,1.0945,4.6427,7.2463
20191206:0510,1.1649,5.0446,7.7126
20191206:0610,1.3742,5.7906,9.0979
20191206:0710,1.7227,7.6071,11.4053
20191206:0810,2.0602,10.0692,13.6399
20191206:0910,2.4482,11.7019,16.2087
20191206:1010,2.6945,11.8467,17.8396
20191206:1110,2.8061,12.0618,18.5785
20191206:1210,2.841,11.3315,18.8093
20191206:1310,2.7807,10.7871,18.41
20191206:1410,2.7484,11.0586,18.1959
20191206:1510,2.6128,10.8109,17.2987
20191206:1610,2.4874,10.2384,16.4685
20191206:1710,2.5004,9.0204,16.5543
20191206:1810,2.4121,7.6374,15.9697
20191206:1910,2.2422,6.6512,14.8448
20191206:2010,1.9615,5.4989,12.9864
20191206:2110,1.735,4.7648,11.4871
20191206:2210,1.5683,4.3493,10.3832
20191206:2310,1.3995,4.239,9.2655
20191207:0010,1.2231,4.1852,8.0976
20191207:0110,1.1184,4.1099,7.4045
20191207:0210,1.0742,4.226,7.1117
20191207:0310,1.0592,4.1882,7.0126
20191207:0410,1.0617,4.3784,7.0289
20191207:0510,1.1099,4.5701,7.3482
20191207:0610,1.2223,4.9033,8.0927
20191207:0710,1.4104,5.5246,9.338
20191207:0810,1.5367,5.9,10.1742
20191207:0910,1.7006,6.1658,11.259
20191207:1010,1.8823,6.371,12.4623
20191207:1110,1.9686,6.3365,13.0337
20191207:1210,1.9634,6.0613,12.9992
20191207:1310,1.8979,5.6832,12.5656
20191207:1410,1.8354,5.4701,12.1518
20191207:1510,1.7556,5.3346,11.6232
20191207:1610,1.7098,5.2143,11.3197
20191207:1710,1.7674,5.1906,11.7014
20191207:1810,1.846,5.1591,12.2219
20191207:1910,1.8483,4.8868,12.2367
20191207:2010,1.731,4.466,11.4606
20191207:2110,1.6103,4.1892,10.6612
20191207:2210,1.5094,4.036,9.9935
20191207:2310,1.3796,3.9838,9.1335
20191208:0010,1.2234,3.9625,8.0998
20191208:0110,1.1186,3.8218,7.4062
20191208:0210,1.0664,3.8224,7.06
20191208:0310,1.0404,3.7834,6.8885
20191208:0410,1.0361,3.8107,6.8599
20191208:0510,1.0595,4.0205,7.0145
20191208:0610,1.1378,4.1698,7.5331
20191208:0710,1.2317,4.5028,8.155
20191208:0810,1.3242,4.6921,8.7668
20191208:0910,1.4329,4.9223,9.4869
20191208:1010,1.6085,5.3171,10.6491
20191208:1110,1.7107,5.3023,11.3262
20191208:1210,1.7382,5.2238,11.5079
20191208:1310,1.7083,5.0398,11.3098
20191208:1410,1.6837,4.9691,11.1472
20191208:1510,1.6242,5.0585,10.753
20191208:1610,1.5718,4.9596,10.4061
20191208:1710,1.5905,5.0057,10.5301
20191208:1810,1.6562,4.9462,10.9653
20191208:1910,1.6675,4.8493,11.0398
20191208:2010,1.5604,4.426,10.3311
20191208:2110,1.445,4.3119,9.5668
20191208:2210,1.3523,4.1315,8.9531
20191208:2310,1.2344,4.0636,8.1728
20191209:0010,1.1094,4.1587,7.3447
20191209:0110,1.0588,4.1601,7.0101
20191209:0210,1.0356,4.1617,6.8565
20191209:0310,1.0407,4.2662,6.8904
20191209:0410,1.064,4.4407,7.0445
20191209:0510,1.141,4.7632,7.5541
20191209:0610,1.3403,5.5039,8.8735
20191209:0710,1.6541,7.1326,10.951
20191209:0810,2.0101,9.7727,13.3081
20191209:0910,2.3912,11.3831,15.8313
20191209:1010,2.639,12.0049,17.4719
20191209:1110,2.7356,12.0449,18.1116
20191209:1210,2.7381,11.3671,18.1282
20191209:1310,2.6719,10.8042,17.6896
20191209:1410,2.6372,11.2536,17.4602
20191209:1510,2.5013,11.1429,16.5605
20191209:1610,2.4426,10.6324,16.1717
20191209:1710,2.4572,9.3791,16.2683
20191209:1810,2.3708,8.084,15.6961
20191209:1910,2.1707,7.2015,14.3716
20191209:2010,1.8902,5.8107,12.5146
20191209:2110,1.6548,5.0987,10.956
20191209:2210,1.4824,4.6167,9.8144
20191209:2310,1.3204,4.3535,8.7422
20191210:0010,1.163,4.3692,7.6998
20191210:0110,1.0822,4.3563,7.165
20191210:0210,1.0442,4.3052,6.9131
20191210:0310,1.0384,4.3308,6.875
20191210:0410,1.0513,4.5505,6.9606
20191210:0510,1.1289,4.806,7.4744
20191210:0610,1.3298,5.6166,8.804
20191210:0710,1.6684,7.3481,11.0456
20191210:0810,1.9811,9.9627,13.1161
20191210:0910,2.354,11.5563,15.585
20191210:1010,2.5876,11.811,17.1313
20191210:1110,2.693,11.7856,17.8296
20191210:1210,2.6926,11.1104,17.8264
20191210:1310,2.6384,10.6083,17.4679
20191210:1410,2.6032,11.1163,17.2349
20191210:1510,2.4655,10.8836,16.3232
20191210:1610,2.3977,10.6621,15.8746
20191210:1710,2.4316,9.2962,16.099
20191210:1810,2.3766,8.0487,15.7346
20191210:1910,2.1931,7.0266,14.5198
20191210:2010,1.9174,5.7345,12.6941
20191210:2110,1.6853,5.0929,11.1576
20191210:2210,1.5185,4.6233,10.0533
20191210:2310,1.3397,4.3654,8.8699
20191211:0010,1.1793,4.4159,7.808
20191211:0110,1.0935,4.2741,7.2397
20191211:0210,1.0579,4.3535,7.004
20191211:0310,1.0509,4.3881,6.9578
20191211:0410,1.0628,4.5482,7.0366
20191211:0510,1.141,4.9176,7.5539
20191211:0610,1.3456,5.638,8.909
20191211:0710,1.6882,7.5238,11.1768
20191211:0810,2.0377,9.9139,13.4906
20191211:0910,2.4104,11.5175,15.9587
20191211:1010,2.6625,12.0746,17.6274
20191211:1110,2.7723,11.9233,18.3541
20191211:1210,2.7997,11.2992,18.5355
20191211:1310,2.7564,10.9025,18.2489
20191211:1410,2.7272,11.3478,18.0559
20191211:1510,2.6028,11.1892,17.2325
20191211:1610,2.5538,10.7644,16.9081
20191211:1710,2.5274,9.6688,16.7333
20191211:1810,2.47,8.1629,16.3531
20191211:1910,2.2832,7.1066,15.1161
20191211:2010,1.9952,5.8052,13.2094
20191211:2110,1.7428,5.1013,11.5386
20191211:2210,1.5752,4.671,10.429
20191211:2310,1.389,4.4525,9.1961
20191212:0010,1.2181,4.4524,8.0645
20191212:0110,1.1238,4.3551,7.4406
20191212:0210,1.0816,4.4088,7.1606
20191212:0310,1.0777,4.3425,7.135
20191212:0410,1.1016,4.6668,7.2931
20191212:0510,1.1754,4.9783,7.7819
20191212:0610,1.3804,5.7584,9.1393
20191212:0710,1.7201,7.6677,11.3882
20191212:0810,2.0815,10.1141,13.7808
20191212:0910,2.4551,11.6945,16.2547
20191212:1010,2.7611,12.5933,18.2804
20191212:1110,2.8962,12.3907,19.1745
20191212:1210,2.895,11.8205,19.1666
20191212:1310,2.8519,11.3507,18.8816
20191212:1410,2.8421,11.9156,18.8165
20191212:1510,2.7143,11.7042,17.9702
20191212:1610,2.6305,11.2747,17.4156
20191212:1710,2.6091,9.7703,17.2739
20191212:1810,2.528,8.4242,16.7369
20191212:1910,2.3514,7.2018,15.5678
20191212:2010,2.0624,5.9807,13.6541
20191212:2110,1.8026,5.1678,11.9344
20191212:2210,1.6226,4.7178,10.7427
20191212:2310,1.4399,4.577,9.5333
20191213:0010,1.2523,4.5454,8.2908
20191213:0110,1.1431,4.5224,7.5678
20191213:0210,1.1002,4.4491,7.2838
20191213:0310,1.0955,4.4579,7.2528
20191213:0410,1.1147,4.7393,7.3798
20191213:0510,1.1951,4.9116,7.9127
20191213:0610,1.4101,5.7167,9.3359
20191213:0710,1.7541,7.5315,11.6133
20191213:0810,2.1107,9.8661,13.9745
20191213:0910,2.5267,11.7794,16.7285
20191213:1010,2.8028,12.427,18.5564
20191213:1110,2.9699,12.5124,19.663
20191213:1210,2.9953,11.7257,19.8307
20191213:1310,2.9046,11.1772,19.2304
20191213:1410,2.8308,11.4378,18.7415
20191213:1510,2.6705,11.1002,17.6805
20191213:1610,2.5877,10.6813,17.1323
20191213:1710,2.5766,9.3699,17.059
20191213:1810,2.5006,7.9777,16.5553
20191213:1910,2.3541,7.0165,15.5858
20191213:2010,2.0694,5.7316,13.7009
20191213:2110,1.823,4.9872,12.0695
20191213:2210,1.6482,4.5181,10.9119
20191213:2310,1.4871,4.3427,9.8454
20191214:0010,1.3129,4.4654,8.6922
20191214:0110,1.1827,4.3073,7.8299
20191214:0210,1.1367,4.4057,7.5255
20191214:0310,1.1193,4.4389,7.4107
20191214:0410,1.1179,4.4471,7.4011
20191214:0510,1.1581,4.7336,7.6673
20191214:0610,1.2843,5.1826,8.5027
20191214:0710,1.4836,5.771,9.8225
20191214:0810,1.6497,6.6768,10.9223
20191214:0910,1.836,6.8558,12.1556
20191214:1010,2.0191,7.1164,13.3677
20191214:1110,2.0874,6.8256,13.8196
20191214:1210,2.0779,6.5026,13.7569
20191214:1310,2.0047,6.021,13.2727
20191214:1410,1.9478,5.7896,12.896
20191214:1510,1.8768,5.63,12.4255
20191214:1610,1.803,5.5036,11.937
20191214:1710,1.8644,5.5137,12.3438
20191214:1810,1.9162,5.3627,12.6864
20191214:1910,1.9296,5.1051,12.775
20191214:2010,1.7823,4.587,11.8001
20191214:2110,1.6614,4.35,10.9998
20191214:2210,1.5647,4.0908,10.3595
20191214:2310,1.4273,4.0789,9.4497
20191215:0010,1.2663,4.0498,8.3835
20191215:0110,1.1572,3.9174,7.6616
20191215:0210,1.0984,3.9244,7.2719
20191215:0310,1.071,3.8369,7.0906
20191215:0410,1.067,3.9163,7.0639
20191215:0510,1.0869,4.019,7.1961
20191215:0610,1.1583,4.2616,7.6684
20191215:0710,1.2487,4.5471,8.2674
20191215:0810,1.3462,4.8117,8.9126
20191215:0910,1.463,5.1306,9.6858
20191215:1010,1.6453,5.5169,10.8931
20191215:1110,1.7585,5.3945,11.6426
20191215:1210,1.7997,5.3396,11.9149
20191215:1310,1.7697,5.2565,11.7164
20191215:1410,1.7519,5.1319,11.5987
20191215:1510,1.706,5.3056,11.2946
20191215:1610,1.6453,5.2971,10.8928
20191215:1710,1.6674,5.2455,11.0392
20191215:1810,1.7372,5.1758,11.5013
20191215:1910,1.727,4.9628,11.4339
20191215:2010,1.6208,4.5233,10.7308
20191215:2110,1.5066,4.4052,9.9744
20191215:2210,1.4003,4.2453,9.2707
20191215:2310,1.2846,4.1731,8.505
20191216:0010,1.1566,4.2805,7.6575
20191216:0110,1.0874,4.2141,7.1991
20191216:0210,1.062,4.2593,7.0314
20191216:0310,1.0609,4.2883,7.024
20191216:0410,1.0816,4.545,7.1612
20191216:0510,1.1612,4.804,7.688
20191216:0610,1.369,5.7486,9.0636
20191216:0710,1.6814,7.3719,11.1318
20191216:0810,2.0388,10.105,13.498
20191216:0910,2.4257,11.775,16.0595
20191216:1010,2.6977,12.306,17.8606
20191216:1110,2.8115,12.4188,18.6138
20191216:1210,2.8296,11.835,18.7341
20191216:1310,2.7785,11.1293,18.3955
20191216:1410,2.7571,11.6907,18.2535
20191216:1510,2.6387,11.4231,17.4696
20191216:1610,2.5686,11.1419,17.0058
20191216:1710,2.5232,9.6157,16.7053
20191216:1810,2.4149,8.21,15.9881
20191216:1910,2.2139,7.097,14.6572
20191216:2010,1.9311,5.8903,12.7849
20191216:2110,1.6823,5.2091,11.1382
20191216:2210,1.5115,4.7142,10.0071
20191216:2310,1.3377,4.5161,8.8563
20191217:0010,1.1854,4.5635,7.8478
20191217:0110,1.0966,4.4586,7.2599
20191217:0210,1.0581,4.4969,7.0056
20191217:0310,1.0579,4.5217,7.0038
20191217:0410,1.0702,4.7303,7.0856
20191217:0510,1.1432,4.9332,7.5685
20191217:0610,1.3412,5.7688,8.8793
20191217:0710,1.677,7.5459,11.1029
20191217:0810,2.0116,10.1281,13.3184
20191217:0910,2.39,11.7211,15.8237
20191217:1010,2.6539,12.2481,17.5708
20191217:1110,2.7877,12.3073,18.4562
20191217:1210,2.8149,11.6592,18.6365
20191217:1310,2.7531,11.1056,18.2276
20191217:1410,2.7524,11.6139,18.2225
20191217:1510,2.6235,11.4017,17.3692
20191217:1610,2.5371,11.021,16.797
20191217:1710,2.4955,9.528,16.5216
20191217:1810,2.428,8.1597,16.0747
20191217:1910,2.2399,7.0654,14.8293
20191217:2010,1.9558,5.93,12.9489
20191217:2110,1.7177,5.0926,11.3722
20191217:2210,1.546,4.6395,10.2356
20191217:2310,1.3706,4.4405,9.0744
20191218:0010,1.2021,4.4777,7.9585
20191218:0110,1.1084,4.3699,7.3381
20191218:0210,1.0627,4.3741,7.036
20191218:0310,1.0529,4.3925,6.9711
20191218:0410,1.0698,4.7107,7.0827
20191218:0510,1.1284,4.8932,7.4706
20191218:0610,1.325,5.6246,8.7721
20191218:0710,1.6564,7.2849,10.9665
20191218:0810,1.9887,9.8872,13.1667
20191218:0910,2.3583,11.3016,15.6132
20191218:1010,2.6153,11.8988,17.3147
20191218:1110,2.7609,11.8395,18.2789
20191218:1210,2.7779,11.2986,18.3914
20191218:1310,2.7157,10.8456,17.98
20191218:1410,2.6967,11.3278,17.8538
20191218:1510,2.5656,10.9719,16.9859
20191218:1610,2.4656,10.4261,16.3236
20191218:1710,2.4464,9.1915,16.1967
20191218:1810,2.3709,7.9113,15.6971
20191218:1910,2.2066,6.8465,14.6093
20191218:2010,1.9393,5.7244,12.8391
20191218:2110,1.7151,5.0468,11.3552
20191218:2210,1.5342,4.5751,10.1573
20191218:2310,1.3507,4.3197,8.9427
20191219:0010,1.1955,4.3015,7.915
20191219:0110,1.094,4.2885,7.2429
20191219:0210,1.0479,4.2774,6.9378
20191219:0310,1.0365,4.2512,6.8622
20191219:0410,1.0489,4.5061,6.9446
20191219:0510,1.1155,4.7608,7.3855
20191219:0610,1.3073,5.4583,8.655
20191219:0710,1.6139,7.2511,10.6849
20191219:0810,1.9456,9.5345,12.8811
20191219:0910,2.3113,11.2101,15.3023
20191219:1010,2.5662,11.6832,16.99
20191219:1110,2.6957,11.6235,17.8473
20191219:1210,2.7186,11.013,17.9991
20191219:1310,2.6904,10.5251,17.812
20191219:1410,2.6552,11.2417,17.5791
20191219:1510,2.5332,10.8078,16.7712
20191219:1610,2.4658,10.5463,16.3254
20191219:1710,2.4142,8.9883,15.9838
20191219:1810,2.339,7.6768,15.4858
20191219:1910,2.1842,6.6308,14.4605
20191219:2010,1.9072,5.5447,12.627
20191219:2110,1.6963,4.8093,11.2308
20191219:2210,1.5297,4.406,10.1276
20191219:2310,1.3396,4.2364,8.8692
20191220:0010,1.1749,4.2855,7.7784
20191220:0110,1.0763,4.1609,7.1261
20191220:0210,1.0391,4.1737,6.8795
20191220:0310,1.0294,4.261,6.8154
20191220:0410,1.0424,4.398,6.9016
20191220:0510,1.1091,4.6979,7.3428
20191220:0610,1.3052,5.4304,8.6414
20191220:0710,1.5981,6.9184,10.5802
20191220:0810,1.9219,9.0842,12.7239
20191220:0910,2.3028,10.4915,15.2459
20191220:1010,2.5575,10.994,16.9321
20191220:1110,2.6936,11.0339,17.8334
20191220:1210,2.7148,10.1585,17.9734
20191220:1310,2.6525,9.6971,17.561
20191220:1410,2.6372,10.0909,17.46
20191220:1510,2.5157,9.8157,16.6558
20191220:1610,2.4023,9.1892,15.9045
20191220:1710,2.3459,8.024,15.5313
20191220:1810,2.2858,6.9589,15.1334
20191220:1910,2.1385,6.1942,14.1584
20191220:2010,1.8861,5.0688,12.4875
20191220:2110,1.6544,4.5286,10.9535
20191220:2210,1.4958,4.1542,9.9029
20191220:2310,1.3253,4.013,8.7743
20191221:0010,1.1737,4.0286,7.7709
20191221:0110,1.0719,4.0181,7.0964
20191221:0210,1.028,4.0736,6.8062
20191221:0310,1.0122,4.0188,6.7015
20191221:0410,1.0118,4.1147,6.6985
20191221:0510,1.0484,4.5371,6.9411
20191221:0610,1.1669,4.7542,7.7254
20191221:0710,1.3336,5.2312,8.829
20191221:0810,1.4657,5.8219,9.7038
20191221:0910,1.6262,6.2299,10.7663
20191221:1010,1.7991,6.2541,11.9114
20191221:1110,1.8995,6.2512,12.5762
20191221:1210,1.9029,5.8786,12.5984
20191221:1310,1.845,5.6068,12.2153
20191221:1410,1.8053,5.3283,11.9525
20191221:1510,1.7072,5.2424,11.3026
20191221:1610,1.66,5.1116,10.9905
20191221:1710,1.7017,5.0907,11.2664
20191221:1810,1.7736,5.031,11.7423
20191221:1910,1.7664,4.71,11.6947
20191221:2010,1.6601,4.3635,10.9912
20191221:2110,1.5483,4.1458,10.2508
20191221:2210,1.4559,3.9611,9.6391
20191221:2310,1.3256,3.9216,8.7766
20191222:0010,1.17,3.8642,7.7462
20191222:0110,1.0678,3.7656,7.0698
20191222:0210,1.0256,3.7168,6.7899
20191222:0310,1.0093,3.6736,6.6825
20191222:0410,1.0152,3.7258,6.7211
20191222:0510,1.0339,3.8819,6.8448
20191222:0610,1.1023,4.0921,7.298
20191222:0710,1.1801,4.3826,7.8133
20191222:0810,1.276,4.5287,8.4481
20191222:0910,1.3815,4.801,9.1463
20191222:1010,1.5358,5.0677,10.168
20191222:1110,1.6383,5.0344,10.8465
20191222:1210,1.6614,4.9083,10.9997
20191222:1310,1.6326,4.805,10.8088
20191222:1410,1.6048,4.7554,10.6245
20191222:1510,1.5456,4.7076,10.2327
20191222:1610,1.4926,4.6745,9.8823
20191222:1710,1.5259,4.787,10.1023
20191222:1810,1.5874,4.6921,10.5095
20191222:1910,1.5896,4.5243,10.5239
20191222:2010,1.5021,4.3189,9.9446
20191222:2110,1.413,4.136,9.3552
20191222:2210,1.3245,4.04,8.7688
20191222:2310,1.2111,3.9523,8.0182
20191223:0010,1.0916,4.0525,7.2268
20191223:0110,1.0362,4.003,6.8604
20191223:0210,1.0134,4.0767,6.7095
20191223:0310,1.0086,4.0802,6.6773
20191223:0410,1.0362,4.4458,6.8601
20191223:0510,1.12,4.4891,7.4152
20191223:0610,1.2954,5.0237,8.5764
20191223:0710,1.5639,6.2992,10.3539
20191223:0810,1.8507,7.947,12.2532
20191223:0910,2.1467,8.8426,14.2123
20191223:1010,2.3401,9.1418,15.4931
20191223:1110,2.3967,8.9283,15.8679
20191223:1210,2.3946,8.6416,15.8539
20191223:1310,2.3181,8.1352,15.3473
20191223:1410,2.276,8.2547,15.0688
20191223:1510,2.2092,8.1572,14.6265
20191223:1610,2.1328,7.8202,14.1205
20191223:1710,2.132,7.2117,14.1154
20191223:1810,2.0418,6.4727,13.5179
20191223:1910,1.905,5.7632,12.6122
20191223:2010,1.6884,4.9426,11.1784
20191223:2110,1.4887,4.428,9.8559
20191223:2210,1.356,4.1005,8.9778
20191223:2310,1.2071,4.1504,7.992
20191224:0010,1.0832,4.1501,7.1716
20191224:0110,1.0182,4.0747,6.7413
20191224:0210,0.9933,4.2167,6.5761
20191224:0310,0.9923,4.2352,6.5697
20191224:0410,1.0074,4.3939,6.6694
20191224:0510,1.0771,4.4618,7.1313
20191224:0610,1.2478,5.0099,8.261
20191224:0710,1.4892,6.0166,9.8591
20191224:0810,1.712,7.092,11.3347
20191224:0910,1.9302,7.4601,12.7794
20191224:1010,2.0815,7.5172,13.7808
20191224:1110,2.1479,7.4353,14.2203
20191224:1210,2.1079,6.9774,13.9557
20191224:1310,2.016,6.5999,13.3472
20191224:1410,1.9313,6.4356,12.7863
20191224:1510,1.8167,6.1236,12.0277
20191224:1610,1.7207,5.9826,11.392
20191224:1710,1.7347,5.5841,11.4847
20191224:1810,1.6848,5.223,11.1542
20191224:1910,1.5594,4.8015,10.3239
20191224:2010,1.3946,4.2218,9.2329
20191224:2110,1.275,3.9691,8.4417
20191224:2210,1.202,3.7989,7.958
20191224:2310,1.1093,3.7371,7.3443
20191225:0010,1.0345,3.7268,6.8493
20191225:0110,0.9891,3.6548,6.5487
20191225:0210,0.9626,3.6298,6.373
20191225:0310,0.9589,3.5995,6.3485
20191225:0410,0.9718,3.6477,6.434
20191225:0510,1.0197,3.7108,6.7512
20191225:0610,1.1159,4.0281,7.388
20191225:0710,1.2149,4.4383,8.0435
20191225:0810,1.2599,4.5492,8.3415
20191225:0910,1.2882,4.5654,8.529
20191225:1010,1.3377,4.6528,8.8564
20191225:1110,1.3593,4.5963,8.9994
20191225:1210,1.3365,4.4864,8.8487
20191225:1310,1.3118,4.3232,8.6849
20191225:1410,1.3016,4.2594,8.6173
20191225:1510,1.2806,4.2184,8.4784
20191225:1610,1.2458,4.189,8.2478
20191225:1710,1.2904,4.3036,8.5435
20191225:1810,1.2946,4.2158,8.5712
20191225:1910,1.2673,4.0709,8.3902
20191225:2010,1.2035,3.9332,7.9682
20191225:2110,1.1531,3.8503,7.6341
20191225:2210,1.1024,3.7317,7.2985
20191225:2310,1.0449,3.7,6.9177
20191226:0010,1.0029,3.7264,6.6399
20191226:0110,0.9729,3.6522,6.4414
20191226:0210,0.9539,3.6358,6.3157
20191226:0310,0.9564,3.6087,6.3317
20191226:0410,0.9769,3.6507,6.4676
20191226:0510,1.0271,3.7358,6.8003
20191226:0610,1.1345,3.9919,7.5109
20191226:0710,1.2525,4.4085,8.2923
20191226:0810,1.3048,4.551,8.6386
20191226:0910,1.3688,4.6299,9.0626
20191226:1010,1.4388,4.7675,9.5259
20191226:1110,1.4768,4.7376,9.7775
20191226:1210,1.4857,4.6372,9.8364
20191226:1310,1.4735,4.5372,9.7552
20191226:1410,1.4572,4.5113,9.6477
20191226:1510,1.4205,4.5048,9.4044
20191226:1610,1.3964,4.4692,9.2454
20191226:1710,1.4517,4.4711,9.6114
20191226:1810,1.4875,4.4328,9.8482
20191226:1910,1.4551,4.3854,9.634
20191226:2010,1.3705,4.1334,9.0734
20191226:2110,1.2885,3.9865,8.5305
20191226:2210,1.2223,3.8694,8.0926
20191226:2310,1.1311,3.8801,7.4886
20191227:0010,1.049,3.9529,6.9449
20191227:0110,1.0014,3.9108,6.6301
20191227:0210,0.9815,4.0422,6.4983
20191227:0310,0.9858,4.1245,6.5265
20191227:0410,1.0016,4.146,6.6314
20191227:0510,1.0836,4.21,7.1739
20191227:0610,1.2557,4.6789,8.3138
20191227:0710,1.4873,5.5791,9.8471
20191227:0810,1.7147,6.5532,11.3522
20191227:0910,1.9522,7.0764,12.9249
20191227:1010,2.1565,7.3579,14.2773
20191227:1110,2.2351,7.2175,14.7978
20191227:1210,2.2376,7.0527,14.8143
20191227:1310,2.1681,6.7115,14.3543
20191227:1410,2.1663,6.6606,14.3424
20191227:1510,2.039,6.505,13.4994
20191227:1610,1.9904,6.3587,13.1776
20191227:1710,2.0116,6.0283,13.3183
20191227:1810,2.0069,5.7068,13.2867
20191227:1910,1.9141,5.2801,12.6724
20191227:2010,1.6997,4.5948,11.2529
